股票代码,股票名称,缓存行数,最早交易日,最后交易日,日期已最新,统一深缓存就绪,需要异常补抓
603115,海星股份,29,2026-07-30,2026-09-08,True,False,False
603118,共进股份,280,2025-07-10,2026-09-08,True,True,False
603122,合富中国,29,2026-07-30,2026-09-08,True,False,False
603123,翠微股份,27,2026-08-03,2026-09-08,True,False,False
603138,海量数据,27,2026-08-03,2026-09-08,True,False,False
603150,万朗磁塑,28,2026-07-31,2026-09-08,True,False,False
603151,邦基科技,29,2026-07-30,2026-09-08,True,False,False
603162,海通发展,27,2026-08-03,2026-09-08,True,False,False
603171,税友股份,29,2026-07-30,2026-09-08,True,False,False
603186,华正新材,280,2025-07-17,2026-09-08,True,True,False
603188,亚邦股份,255,2025-08-21,2026-09-08,True,True,False
603191,望变电气,280,2025-07-17,2026-09-08,True,True,False
603200,上海洗霸,280,2025-07-17,2026-09-08,True,True,False
603203,快克智能,29,2026-07-30,2026-09-08,True,False,False
603206,嘉环科技,29,2026-07-30,2026-09-08,True,False,False
603207,小方制药,29,2026-07-30,2026-09-08,True,False,False
603216,梦天家居,280,2025-07-04,2026-09-08,True,True,False
603217,元利科技,254,2025-08-22,2026-09-08,True,True,False
603221,爱丽家居,29,2026-07-20,2026-09-08,True,False,False
603228,景旺电子,29,2026-07-30,2026-09-08,True,False,False
603236,移远通信,280,2025-07-17,2026-09-08,True,True,False
603256,宏和科技,29,2026-07-30,2026-09-08,True,False,False
603259,药明康德,29,2026-07-30,2026-09-08,True,False,False
603261,立航科技,280,2025-07-16,2026-09-08,True,True,False
603268,松发股份,280,2025-07-16,2026-09-08,True,True,False
603269,海鸥股份,28,2026-07-31,2026-09-08,True,False,False
603270,金帝股份,123,2026-03-13,2026-09-08,True,False,False
603285,键邦股份,29,2026-07-30,2026-09-08,True,False,False
603297,永新光学,280,2025-07-17,2026-09-08,True,True,False
603306,华懋科技,121,2026-03-17,2026-09-08,True,False,False
603318,水发燃气,254,2025-08-22,2026-09-08,True,True,False
603330,天洋新材,254,2025-08-22,2026-09-08,True,True,False
603333,福华尚纬,254,2025-08-22,2026-09-08,True,True,False
603335,迪生力,29,2026-07-30,2026-09-08,True,False,False
603358,华达科技,280,2025-07-17,2026-09-08,True,True,False
603366,日出东方,280,2025-07-17,2026-09-08,True,True,False
603387,基蛋生物,123,2026-03-13,2026-09-08,True,False,False
603395,红四方,280,2025-07-17,2026-09-08,True,True,False
603396,金辰股份,280,2025-07-17,2026-09-08,True,True,False
603400,华之杰,254,2025-08-22,2026-09-08,True,True,False
603459,红板科技,29,2026-07-30,2026-09-08,True,False,False
603533,掌阅科技,29,2026-07-30,2026-09-08,True,False,False
603556,海兴电力,29,2026-07-30,2026-09-08,True,False,False
603559,中通国脉,280,2025-07-16,2026-09-08,True,True,False
603580,艾艾精工,29,2026-07-30,2026-09-08,True,False,False
603618,杭电股份,29,2026-07-30,2026-09-08,True,False,False
603626,科森科技,280,2025-07-17,2026-09-08,True,True,False
603629,利通电子,29,2026-07-30,2026-09-08,True,False,False
603637,镇海股份,280,2025-07-17,2026-09-08,True,True,False
603663,三祥新材,29,2026-07-30,2026-09-08,True,False,False
603668,天马科技,26,2026-08-04,2026-09-08,True,False,False
603679,华体科技,280,2025-07-17,2026-09-08,True,True,False
603682,锦和商管,29,2026-07-30,2026-09-08,True,False,False
603688,石英股份,29,2026-07-30,2026-09-08,True,False,False
603690,至纯科技,29,2026-07-30,2026-09-08,True,False,False
603696,安记食品,29,2026-07-30,2026-09-08,True,False,False
603716,塞力医疗,29,2026-07-30,2026-09-08,True,False,False
603721,中广天择,29,2026-07-30,2026-09-08,True,False,False
603725,天安新材,29,2026-07-30,2026-09-08,True,False,False
603738,泰晶科技,29,2026-07-30,2026-09-08,True,False,False
603757,大元泵业,29,2026-07-30,2026-09-08,True,False,False
603773,沃格光电,29,2026-07-30,2026-09-08,True,False,False
603778,国晟科技,123,2026-03-13,2026-09-08,True,False,False
603797,联泰环保,121,2026-03-17,2026-09-08,True,False,False
603800,洪田股份,29,2026-07-30,2026-09-08,True,False,False
603801,志邦家居,29,2026-07-30,2026-09-08,True,False,False
603823,百合花,280,2025-07-16,2026-09-07,False,True,True
603848,好太太,251,2025-08-27,2026-09-08,True,True,False
603880,南卫股份,280,2025-07-17,2026-09-08,True,True,False
603890,春秋电子,123,2026-03-13,2026-09-08,True,False,False
603900,莱绅通灵,29,2026-07-30,2026-09-08,True,False,False
603912,佳力图,253,2025-08-25,2026-09-08,True,True,False
603931,格林达,29,2026-07-30,2026-09-08,True,False,False
603936,博敏电子,280,2025-07-17,2026-09-08,True,True,False
603938,三孚股份,29,2026-07-30,2026-09-08,True,False,False
603955,大千生态,251,2025-08-27,2026-09-08,True,True,False
603958,哈森股份,29,2026-07-30,2026-09-08,True,False,False
603978,深圳新星,29,2026-07-30,2026-09-08,True,False,False
603980,吉华集团,29,2026-07-30,2026-09-08,True,False,False
603989,艾华集团,29,2026-07-30,2026-09-08,True,False,False
603990,麦迪科技,29,2026-07-30,2026-09-08,True,False,False
603995,甬金股份,121,2026-03-17,2026-09-08,True,False,False
603999,读者传媒,280,2025-07-16,2026-09-07,False,True,True
605006,山东玻纤,280,2025-07-17,2026-09-08,True,True,False
605060,联德股份,29,2026-07-30,2026-09-08,True,False,False
605068,明新旭腾,29,2026-07-30,2026-09-08,True,False,False
605118,力鼎光电,123,2026-03-13,2026-09-08,True,False,False
605162,新中港,280,2025-07-17,2026-09-08,True,True,False
605167,利柏特,280,2025-07-17,2026-09-08,True,True,False
605168,三人行,280,2025-07-17,2026-09-08,True,True,False
605178,时空科技,280,2025-06-30,2026-09-08,True,True,False
605179,一鸣食品,29,2026-07-30,2026-09-08,True,False,False
605188,国光连锁,29,2026-07-30,2026-09-08,True,False,False
605198,安德利,121,2026-03-17,2026-09-08,True,False,False
605288,凯迪股份,29,2026-07-30,2026-09-08,True,False,False
605289,罗曼股份,29,2026-07-30,2026-09-08,True,False,False
605388,均瑶健康,280,2025-07-17,2026-09-08,True,True,False
605398,新炬网络,27,2026-08-03,2026-09-08,True,False,False
605488,福莱新材,280,2025-07-17,2026-09-08,True,True,False
605577,龙版传媒,29,2026-07-30,2026-09-08,True,False,False
605580,恒盛能源,27,2026-08-03,2026-09-08,True,False,False
605589,圣泉集团,29,2026-07-30,2026-09-08,True,False,False
688003,天准科技,29,2026-07-30,2026-09-08,True,False,False
688020,方邦股份,29,2026-07-30,2026-09-08,True,False,False
688111,金山办公,29,2026-07-30,2026-09-08,True,False,False
688112,鼎阳科技,280,2025-07-17,2026-09-08,True,True,False
688123,聚辰股份,280,2025-07-17,2026-09-08,True,True,False
688137,近岸蛋白,29,2026-07-30,2026-09-08,True,False,False
688143,长盈通,29,2026-07-30,2026-09-08,True,False,False
688146,中船特气,29,2026-07-30,2026-09-08,True,False,False
688152,麒麟信安,280,2025-07-17,2026-09-08,True,True,False
688158,优刻得,29,2026-07-30,2026-09-08,True,False,False
688167,炬光科技,121,2026-03-17,2026-09-08,True,False,False
688185,康希诺,29,2026-07-30,2026-09-08,True,False,False
688195,腾景科技,280,2025-07-17,2026-09-08,True,True,False
688205,德科立,26,2026-08-04,2026-09-08,True,False,False
688209,英集芯,28,2026-07-31,2026-09-08,True,False,False
688234,天岳先进,29,2026-07-30,2026-09-08,True,False,False
688280,精进电动,29,2026-07-30,2026-09-08,True,False,False
688286,敏芯股份,121,2026-03-17,2026-09-08,True,False,False
688293,奥浦迈,280,2025-07-16,2026-09-07,False,True,True
688300,联瑞新材,29,2026-07-30,2026-09-08,True,False,False
688368,晶丰明源,29,2026-07-30,2026-09-08,True,False,False
688378,奥来德,280,2025-07-17,2026-09-08,True,True,False
688419,耐科装备,29,2026-07-30,2026-09-08,True,False,False
688432,有研硅,280,2025-07-08,2026-08-28,False,True,True
688433,华曙高科,280,2025-07-17,2026-09-08,True,True,False
688435,英方软件,29,2026-07-30,2026-09-08,True,False,False
688443,智翔金泰,29,2026-07-30,2026-09-08,True,False,False
688485,九州一轨,29,2026-07-30,2026-09-08,True,False,False
688498,源杰科技,29,2026-07-30,2026-09-08,True,False,False
688545,兴福电子,29,2026-07-30,2026-09-08,True,False,False
688596,正帆科技,29,2026-07-30,2026-09-08,True,False,False
688598,金博股份,29,2026-07-30,2026-09-08,True,False,False
688600,皖仪科技,29,2026-07-30,2026-09-08,True,False,False
688601,力芯微,29,2026-07-30,2026-09-08,True,False,False
688603,天承科技,280,2025-07-17,2026-09-08,True,True,False
688618,三旺通信,280,2025-07-17,2026-09-08,True,True,False
688625,呈和科技,29,2026-07-30,2026-09-08,True,False,False
688655,迅捷兴,26,2026-08-04,2026-09-08,True,False,False
688661,和林微纳,280,2025-07-17,2026-09-08,True,True,False
688662,富信科技,29,2026-07-30,2026-09-08,True,False,False
688669,聚石化学,29,2026-07-30,2026-09-08,True,False,False
688677,海泰新光,29,2026-07-30,2026-09-08,True,False,False
688790,昂瑞微,178,2025-12-16,2026-09-08,True,False,False
688808,联讯仪器,94,2026-04-24,2026-09-08,True,False,False
688825,长鑫科技,32,2026-07-27,2026-09-08,True,False,False
920006,晟楠科技,26,2026-08-04,2026-09-08,True,False,False
920021,流金科技,280,2025-07-17,2026-09-08,True,True,False
920176,维琪科技,26,2026-08-04,2026-09-08,True,False,False
920212,智新电子,280,2025-07-17,2026-09-08,True,True,False
920592,华信永道,280,2025-07-17,2026-09-08,True,True,False
920855,浙江大农,280,2025-07-17,2026-09-08,True,True,False
920895,花溪科技,280,2025-07-17,2026-09-08,True,True,False
