股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破确认路径,平台上方横盘振幅,微平台上沿,微平台再突破量比,有效突破原因,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,明显右侧,短周期整理合格,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603466,风语筑,13.14,0.018604651162790642,0.06569343065693434,0.04120443740095103,0.17953321364452424,0.3630705394190872,0.342185903983657,,0.10222588623248131,-0.0331125827814569,0.163527397260274,0.6251300268038648,66606125.4,90200795.3,0.7384206001562826,0.11075608328459151,0.15164168581890994,0.7303801898961747,True,0.0010908524232509098,0.011318663922748051,True,3,3,收敛较充分,-0.07464788732394356,0.8003766478342752,0.0679019870778983,12.103600000000002,0.08562741663637263,0.002916708097179699,0.02088270555106342,0.03746475090640522,,0.0007616146230007281,12.13,11.68,0.08326463314097277,0.125,True,1,2026-09-11,沪深主板10%,25,10.033167495854055,READY_FOR_BREAKOUT,False,False,4,False,13.19,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,5,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
688152,麒麟信安,37.32,0.005929919137466211,0.06233988044406491,0.007287449392712642,0.18476190476190468,0.4487577639751552,0.3580786026200873,,0.13818944844124698,-0.08708414872798442,0.1661807580174928,0.8315610669359244,4241273.6,5487965.8,0.7728316382729644,0.04309981933973573,0.051601756585528756,0.8352393831457801,True,0.014250309789343163,0.0017905603894468047,True,3,3,收敛较充分,-0.13430758524704245,0.7007751937984497,0.038946577211102174,35.532399999999996,0.0503090137452018,0.002641172951679982,0.03678542170359833,0.037547603488293335,,0.0010729613733906351,33.36,33.36,0.11870503597122295,0.11870503597122295,True,1,2026-08-28,科创板20%,17,19.999999999999996,READY_FOR_BREAKOUT,False,False,3,False,37.28,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,5,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
000565,渝三峡Ａ,6.79,-0.004398826979472137,0.030349013657056112,0.03822629969418956,0.12603648424543934,0.2435897435897436,0.19753086419753085,,0.07389937106918235,-0.1415929203539823,0.2615629984051038,0.2825299125632763,18768449.6,28951443.2,0.6482733682858339,0.046589176961400865,0.062068261843915055,0.7506119162569767,True,-0.011820330969267046,0.013624377380603514,False,3,2,部分收敛/待确认,-0.22488584474885842,0.47466666666666674,0.021513464720926745,6.5256,0.040517347063871556,0.005051749630359703,0.02018174133558759,0.02537913958526783,,-0.005856515373352855,6.36,6.36,0.0676100628930818,0.0676100628930818,True,2,2026-09-09,沪深主板10%,17,9.966777408637872,READY_FOR_BREAKOUT,False,False,5,False,6.82,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
000626,远大控股,9.23,0.014285714285714457,0.07575757575757569,-0.11420345489443373,0.11743341404358354,0.3396226415094341,0.458135860979463,,0.10259433962264142,-0.12095238095238092,0.23239436619718315,0.44146655231560844,15243876.6,28857592.9,0.5282449112379016,0.0335300299847717,0.0572216183278055,0.5859678730630826,True,0.01641586867305067,-0.027735808331534995,False,3,2,部分收敛/待确认,-0.12095238095238092,0.7233115468409587,0.0136173951240941,8.908399999999999,0.036100758834358704,0.005371975442397758,0.024994132832668603,0.050510988514063326,,0.02441731409544956,8.48,8.48,0.08844339622641506,0.08844339622641506,True,1,2026-08-28,沪深主板10%,16,10.058479532163744,INELIGIBLE,False,False,3,False,9.1,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
000798,中水渔业,10.4,0.0,0.045226130653266416,-0.09722222222222221,0.15427302996670367,0.34366925064599485,0.4730878186968839,,0.07456588355464765,-0.19814957594448734,0.4174863387978142,0.1786067629646665,28154636.4,50420607.6,0.5583954208437583,0.08697032248227334,0.1402184116086232,0.6202489493678218,True,0.0023428348301446356,-0.017187211236370348,False,3,2,部分收敛/待确认,-0.19814957594448734,0.5834683954619125,0.010199125789218,9.972800000000001,0.04283651532167476,0.006052780243725575,0.03680937999644707,0.06739392453678184,,-0.006685768863419317,9.79,9.79,0.06230847803881523,0.06230847803881523,True,4,2026-09-09,沪深主板10%,17,10.000000000000009,READY_FOR_BREAKOUT,False,False,5,False,10.48,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
000962,东方钽业,60.53,-0.03783182323954848,0.05821678321678325,0.1369271224643125,0.16426235814579715,0.3152976966536287,-0.3318984547461368,,0.13125000000000003,-0.04451460142067876,0.21084717258776542,0.6224887836490529,25105552.4,20979937.8,1.1966457021621866,0.05065095038953146,0.04170787014217321,1.2144218876886592,False,0.07933658816771971,0.0463731671689811,True,3,2,部分收敛/待确认,-0.3710515378221113,0.36447766506495827,0.08890408001727002,54.8364,0.10382884361482536,0.0030510557970058194,0.01712529544991681,-0.05571499928038648,,-0.00932896890343704,56.0,47.57,0.0808928571428571,0.27244061383224727,True,1,2026-08-27,沪深主板10%,17,9.99617737003058,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,False,False,False,True,True,True,True,True,False,True,True,False,3,1,0,1,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002046,国机精工,64.29,-0.00510677808727944,0.08451417004048589,0.18967431532198376,0.2927810174944703,0.3646784122267037,-0.12708757637474544,,0.1437350631614886,-0.04044776119402971,0.2278430591515634,0.6308511819351699,16121560.2,14999067.2,1.074837520562612,0.031712880103946434,0.027149095718015666,1.1681007880826881,False,0.0548616862680138,0.06337210310100372,True,3,2,部分收敛/待确认,-0.16452241715399607,0.6509511993382963,0.13457279248912468,55.0364,0.16813599726726314,0.008953582166165708,0.05610662148070911,-0.022466976361070423,,-0.01077088782889657,58.58,54.22,0.09747354045749423,0.1857248247879013,True,1,2026-09-09,沪深主板10%,17,9.992598075499636,READY_FOR_BREAKOUT,False,False,3,False,66.95,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,False,False,False,True,True,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002212,天融信,7.32,0.005494505494505475,-0.0579150579150578,0.09745127436281864,0.1693290734824282,0.21999999999999997,0.22408026755852828,,0.11373707533234867,-0.10073710073710074,0.2738654147104853,0.41530280649926143,152202806.4,90299016.7,1.6855422347029831,0.13619743806542417,0.09122384719656483,1.493002567321595,False,-0.006383569247849219,0.024609148812970494,True,3,2,部分收敛/待确认,-0.10073710073710074,0.7293729372937293,0.0708799648891818,6.709199999999999,0.09103917009479545,0.00575643101277179,0.006314206965672975,0.02908913626391496,,-0.008130081300812941,6.77,6.39,0.08124076809453484,0.1455399061032865,True,1,2026-08-28,沪深主板10%,17,10.000000000000009,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,False,False,False,True,True,True,True,True,False,True,True,False,3,1,0,1,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002638,勤上股份,4.31,0.0,0.07481296758104738,-0.018223234624145768,-0.01146788990825709,0.2565597667638482,-0.02488687782805432,,0.11838790931989929,-0.10580912863070557,0.1934673366834171,0.6119271157054534,25517506.2,40963936.2,0.6229261288616107,0.020042612802941635,0.03177760465857191,0.6307150277148155,True,0.03260340632603409,-0.0021459227467811592,True,3,3,收敛较充分,-0.16634429400386852,0.6036866359447003,-0.006683567642314037,4.2736,0.008517409210033522,0.004324121075390153,0.0216751185997055,0.008339781618089681,,0.0,3.97,3.97,0.08564231738035244,0.08564231738035244,True,1,2026-08-21,沪深主板10%,6,10.133333333333328,RETEST_STABILIZING,True,False,5,False,4.17,2026-09-17,1.2106302068660566,0.7196083813757617,True,False,False,,0.06220095693779921,4.34,1.0708173299118362,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,True,True,True,False,False,True,True,True,False,3,1,1,1,3,0,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002916,深南电路,400.0,0.012606956609791942,0.026377912347326227,0.045751633986928164,0.1730205278592376,0.2574662055957244,-0.12644682245031658,,0.14757123473541384,-0.05410518350359439,0.23244264342951168,0.6348716077141192,8333973.4,7801908.4,1.0681967760605853,0.0122702763672918,0.011741756546887224,1.0450119893300538,False,0.002044361098728853,0.02633321073924244,True,3,2,部分收敛/待确认,-0.17452586829560224,0.6922936981516519,0.07023411371237454,368.2724,0.0861525327447834,0.0019752608106078373,0.010611872577576564,-0.021647667466145548,,-0.011124845488257096,368.5,368.5,0.08548168249660781,0.08548168249660781,True,1,2026-09-07,沪深主板10%,17,10.000000000000009,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,False,False,False,True,True,True,True,True,False,True,True,False,3,1,0,1,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600110,诺德股份,12.16,-0.029529130087789235,0.002473206924979321,0.059233449477351874,0.08088888888888901,0.3678290213723283,-0.19416832339297552,,0.09268707482993196,-0.05369649805447463,0.19686581782566107,0.47081344975801276,207094252.0,144304075.0,1.435124073939007,0.11847210505576637,0.08796466913424365,1.3468146498108808,False,0.05133505598621868,0.027001048584411214,True,3,2,部分收敛/待确认,-0.3398479913137894,0.40550807217473883,0.04552684751300462,11.411999999999999,0.06554504030844743,0.005568870717608698,0.033905053598774826,-0.0588760414895424,,-0.014586709886547755,11.76,10.21,0.03401360544217691,0.19098922624877557,True,2,2026-08-31,沪深主板10%,17,10.040983606557386,READY_FOR_BREAKOUT,False,False,3,False,12.69,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,False,False,False,True,True,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600318,新力金融,7.11,-0.005594405594405605,0.13036565977742454,-0.05452127659574457,0.07890743550834611,0.13036565977742454,0.18106312292358817,,0.1658615136876007,-0.12113720642768844,0.2882165605095541,0.5754753071591893,36552262.2,67537571.5,0.5412137479654566,0.07722169535813116,0.1301075920081396,0.5935218242552681,True,0.02907673860911264,-0.01186775925402661,False,3,2,部分收敛/待确认,-0.12113720642768844,0.573913043478261,0.00872526069376467,6.933199999999999,0.025500490394046116,0.0035317276516904084,0.006493189474197969,0.017159961809408264,,0.00708215297450443,6.21,6.21,0.14492753623188404,0.14492753623188404,True,1,2026-09-01,沪深主板10%,17,9.985315712187969,INELIGIBLE,False,False,3,False,7.2,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600367,红星发展,38.29,0.01780967570441261,0.08041760722347635,0.07980823463056952,0.0013075313807531241,0.3267498267498268,-0.39106234096692116,,0.16561059907834103,-0.12219165520403485,0.19471445929526113,0.8505305650014024,40932056.2,29977125.5,1.365443000864109,0.12136931226361158,0.09434608266363137,1.2864266203433707,False,0.04975236380008985,0.020513544018058827,True,3,2,部分收敛/待确认,-0.42273481079451225,0.40225964613088894,0.026775538661625298,37.302,0.026486515468339578,9.65188855286403e-05,0.023564160254807787,-0.08698497930120186,,0.007631578947368434,34.72,32.92,0.10282258064516125,0.16312272174969622,True,1,2026-08-24,沪深主板10%,9,10.005767012687429,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,False,False,False,True,True,True,True,True,False,True,True,False,3,1,0,1,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600969,郴电国际,10.18,-0.013565891472868241,0.028282828282828243,-0.05037313432835833,0.1782407407407407,0.242979242979243,0.33420707732634347,,0.08463949843260193,-0.12013828867761456,0.19648397104446746,0.43077049991750554,11662388.2,26930484.2,0.43305527347332284,0.0331576380264915,0.07023553498253417,0.47209205475172905,True,0.005820955439582498,-0.007876312718786638,True,3,3,收敛较充分,-0.17504051863857373,0.5901328273244781,-0.0008342739363007556,9.8724,0.03115757060086688,0.0051722733566832435,0.028796830226058612,0.03903909783268422,,-0.019267822736030893,9.57,9.57,0.06374085684430497,0.06374085684430497,True,3,2026-09-03,沪深主板10%,17,9.999999999999986,READY_FOR_BREAKOUT,False,False,5,False,10.35,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,True,True,True,True,True,False,False,True,True,True,False,3,1,1,1,3,0,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
603138,海量数据,15.41,-0.02096569250317659,0.037710437710437805,0.07311977715877438,0.20390624999999996,0.28953974895397505,0.09679715302491099,,0.16262482168330963,-0.05460122699386505,0.22598001537279014,0.7196424932312444,28425989.6,25329020.8,1.1222695825651499,0.0902119693043657,0.08970763334921139,1.0056219959921475,False,0.04266518908436079,0.0157328181065417,True,3,2,部分收敛/待确认,-0.29954545454545456,0.41160714285714284,0.08524948061551463,13.915999999999999,0.10735843633227948,0.005520390762738581,0.019897808784514304,-0.004936670988331393,,-0.010276172125883165,14.02,13.58,0.09914407988587737,0.13475699558173782,True,1,2026-09-03,沪深主板10%,17,10.01517450682854,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,False,False,False,True,True,True,True,True,False,True,True,False,3,1,0,1,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
603151,邦基科技股份,18.1,-0.013623978201634857,0.04142692750287691,-0.06459948320413433,0.18688524590163946,0.49958574979287507,0.6697416974169743,,0.1415497254423429,-0.11274509803921551,0.25230202578268873,0.5610328533955635,4045551.8,6055384.4,0.6680916574016341,0.01885778874346247,0.03750339693612121,0.5028288177623634,True,0.008617677885175201,-0.015269728042799913,False,3,2,部分收敛/待确认,-0.11274509803921551,0.7667342799188643,0.04250662366086844,16.986,0.06558342164135178,0.006828366171135913,0.041803448992312475,0.07771137921098448,,-0.013623978201634857,16.39,16.39,0.10433190970103734,0.10433190970103734,True,1,2026-09-04,沪深主板10%,17,10.012135922330078,RETEST_STABILIZING,False,False,3,False,16.96,2026-09-21,1.3170514762247383,1.477102756394992,True,False,True,,0.07405281285878296,,,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
603721,中广天择,18.96,0.026529507309150047,0.037199124726476906,-0.0683046683046683,0.053918843802112315,0.2416502946954815,0.05921787709497228,,0.10046189376443408,-0.17957594115101683,0.2968574635241301,0.33841794837092926,8355212.0,16133131.8,0.5178915106861025,0.0642433256410256,0.13254411794871793,0.4846939014365142,True,0.009372275501307703,-0.03357740585774038,False,3,2,部分收敛/待确认,-0.30294117647058816,0.3767019667170954,-0.0071479066844708505,18.79,0.009047365620010739,0.0013429399727149516,0.0058372009996428,-0.0018581575000706785,,0.019354838709677358,17.32,17.32,0.09468822170900704,0.09468822170900704,True,2,2026-09-01,沪深主板10%,17,10.02304147465438,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,True,True,True,False,True,True,False,False,False,True,True,True,3,1,1,0,3,0,4,1,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
605077,华康股份,11.77,-0.004230118443316444,0.03336259877085146,-0.06065442936951315,0.07390510948905105,0.1317307692307692,0.08880666049953745,,0.08524289642529786,-0.18827586206896552,0.32783882783882784,0.26001464496208176,12299237.6,19152675.5,0.6421681190181497,0.04401061852437126,0.06106817173947595,0.7206801394370503,True,-0.01921115266916018,-0.001326919887211786,False,3,2,部分收敛/待确认,-0.3792194092827005,0.20022246941045593,0.008785086779515616,11.511199999999999,0.022482451872958498,0.0019497249495157298,0.006540932156161361,0.008459131913859608,,-0.005912162162162171,10.91,10.91,0.07882676443629699,0.07882676443629699,True,2,2026-09-09,沪深主板10%,17,10.008779631255482,READY_FOR_BREAKOUT,False,False,5,False,11.81,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,True,True,False,True,True,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,24,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
000912,泸天化,4.22,0.009569377990430672,0.05499999999999994,-0.10782241014799165,0.07653061224489788,0.1954674220963173,0.31464174454828653,,0.07808564231738037,-0.18846153846153857,0.3032581453634085,0.25748901888127906,55645583.4,103589397.6,0.5371745052024514,0.03327692814625847,0.06707461621315187,0.4961180551597936,True,-0.004835589941973084,-0.018493150684931625,False,3,2,部分收敛/待确认,-0.22283609576427255,0.46460176991150437,-0.022469307389390902,4.209199999999999,0.0025658082295925144,0.004390569819604728,0.017952729967882775,0.04145997360396869,,0.002375296912114022,3.97,3.97,0.06297229219143574,0.06297229219143574,True,3,2026-09-09,沪深主板10%,17,10.1010101010101,INELIGIBLE,False,False,5,False,4.21,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,44,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002040,南 京 港,9.29,-0.02925809822361558,-0.013800424628450214,0.02425578831312003,0.052095130237825416,0.16270337922403,0.26566757493188,,0.10751445086705198,-0.1539162112932606,0.25773195876288657,0.4171560693641617,32866085.6,40276265.0,0.8160162219609987,0.0789187269752606,0.0763352619971256,1.0338436642587574,True,-0.0015066724063710346,0.012490658695420098,True,3,3,收敛较充分,-0.1539162112932606,0.544474393530997,0.011321576311778658,9.133199999999999,0.01716813384137006,0.004619852164730487,0.02175316047226783,0.03034814709061595,,-0.030271398747390488,8.65,8.65,0.07398843930635834,0.07398843930635834,True,2,2026-09-09,沪深主板10%,17,10.033076074972435,READY_FOR_BREAKOUT,False,False,3,False,9.55,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,False,True,True,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,44,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002094,青岛金王,5.38,-0.020036429872495543,0.09127789046653145,-0.09274873524451932,0.04669260700389111,0.21995464852607705,0.22831050228310512,,0.16563146997929604,-0.11803278688524588,0.23732251521298176,0.6979172196563499,38000332.6,50227012.9,0.7565716216422658,0.0345940375490777,0.07692100853164462,0.44973458109101655,True,0.024380652772316047,-0.0284028033935817,False,3,2,部分收敛/待确认,-0.2064896755162242,0.46768060836501885,-0.020571636628436307,5.3388,0.007717089982767655,0.0053479963844531575,0.013806451612903281,0.023441063971646026,,0.017013232514177634,4.83,4.83,0.11387163561076608,0.11387163561076608,True,1,2026-08-25,沪深主板10%,6,10.064239828693777,RETEST_STABILIZING,False,False,5,False,5.28,2026-09-21,2.9365886152668734,0.6580273695923876,True,False,True,,0.0357815442561206,,,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,False,True,True,False,False,True,True,True,False,3,1,1,0,3,0,4,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,44,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002194,武汉凡谷,10.97,-0.01878354203935595,0.014801110083256352,-0.009927797833934937,0.08506429277942651,0.2755813953488373,0.1193877551020408,,0.06566604127579731,-0.08200836820083668,0.21938775510204064,0.2993149788385182,46220487.6,55412197.3,0.8341211836405557,0.10274709186672847,0.09740136756265377,1.054883462500011,True,-0.0034382917119075707,0.01887840088839532,True,3,3,收敛较充分,-0.1813432835820895,0.5660714285714287,0.03393025447690845,10.4804,0.04671577420709139,0.0026404408388183143,0.011921593830334087,-0.009885014521799684,,-0.02140945584299736,10.66,10.6,0.02908067542213888,0.03490566037735854,True,1,2026-09-08,沪深主板10%,17,10.029791459781535,READY_FOR_BREAKOUT,False,False,5,False,11.23,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,False,True,True,True,True,True,True,True,False,True,False,3,1,1,1,3,1,2,0,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,44,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002403,爱仕达,10.38,0.02366863905325456,0.0891920251836309,-0.2395604395604395,0.0891920251836309,0.24311377245509003,0.1636771300448432,,0.14052287581699358,-0.24233576642335752,0.49237472766884527,0.28539823008849585,23020164.4,33737951.8,0.68232252320664,0.08072323202456799,0.11366049365055113,0.7102136321240284,True,0.0042796005706136064,-0.06460369163952218,False,3,2,部分收敛/待确认,-0.24233576642335752,0.44941956882255407,0.004791636416436873,10.1464,0.023022944098399556,0.0022125642038719473,0.004381888195458705,0.0206163805235009,,0.043216080402010304,9.18,9.18,0.13071895424836621,0.13071895424836621,True,4,2026-09-08,沪深主板10%,17,10.048780487804866,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,True,True,True,False,True,True,True,True,False,False,True,True,3,1,1,0,3,1,2,1,12,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,44,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
