股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002908,德生科技,7.46,0.009472259810554773,0.09224011713030755,-0.0158311345646438,,,,0.056417489421720785,-0.02864583333333326,-0.02864583333333326,0.8053097345132746,0.04306487695749417,,,,0.024725274725274637,7.09,6.8,0.0521861777150916,0.09705882352941186,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002951,金时科技,15.88,-0.017934446505875168,0.005063291139240533,0.14822848879248007,,,,0.05431309904153352,-0.19267920691408236,-0.19267920691408236,0.44912790697674426,-0.016322358844116702,,,,-0.037575757575757485,15.65,15.1,0.014696485623003186,0.051655629139072845,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002957,科瑞技术,38.92,-0.011430022860045574,-0.012182741116751217,0.011697426566155578,,,,0.14738219895287946,-0.1289167412712623,-0.1289167412712623,0.586800573888092,-0.04351138472124938,,,,-0.0921390249591788,38.2,38.2,0.01884816753926688,0.01884816753926688,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002963,豪尔赛,20.06,0.018274111675126825,0.17999999999999994,0.14042069357589537,,,,0.3483269336258913,-0.18388934092758336,-0.18388934092758336,0.6465989053948398,0.05370978332238985,,,,-0.1024608501118569,18.23,16.65,0.1003839824465167,0.20480480480480479,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002971,和远气体,43.52,-0.00434683138869818,0.0004597701149426925,0.16053333333333342,,,,0.1352785145888594,-0.09295539808253428,-0.09295539808253428,0.7293689320388352,-0.020470633250430303,,,,-0.06968790081231291,41.47,40.33,0.04943332529539446,0.0790974460699232,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002989,中天精装,23.2,-0.013605442176870763,-0.01861252115059231,0.01978021978021971,,,,0.08114035087719289,-0.11921032649962038,-0.11921032649962038,0.5790884718498659,-0.03076890940613708,,,,-0.056527043513623476,22.8,22.8,0.01754385964912264,0.01754385964912264,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
003018,金富科技,51.3,0.013633669235328938,0.2921914357682618,0.3415271966527196,,,,0.19908675799086772,-0.023229246001523318,-0.023229246001523318,0.9484579636670889,0.19464853346995326,,,,0.03888213851761835,43.8,38.79,0.17123287671232879,0.3225058004640371,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
003040,楚天龙,19.2,-0.09090909090909094,0.6509028374892518,0.5409309791332262,,,,0.3435435435435437,-0.14170764416629422,-0.14170764416629422,0.7250650477016477,0.3044807555117708,,,,-0.025875190258751957,16.65,12.48,0.15315315315315314,0.5384615384615383,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300051,琏升科技,8.12,-0.022864019253911128,0.0012330456226881115,0.02010050251256268,,,,0.04808877928483361,-0.1871871871871873,-0.1871871871871873,0.34615384615384587,-0.05190028606456887,,,,-0.04470588235294126,8.11,8.03,0.0012330456226881115,0.011207970112079746,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300197,节能铁汉,2.0,-0.06103286384976525,0.0,0.058201058201058364,,,,0.11111111111111122,-0.1869918699186992,-0.1869918699186992,0.36111111111111116,-0.024152232251768768,,,,-0.03846153846153855,1.98,1.94,0.010101010101010166,0.030927835051546504,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300287,飞利信,3.73,-0.018421052631578894,0.06876790830945545,-0.06045340050377834,,,,0.08192090395480227,-0.0675,-0.07673267326732669,0.5079365079365078,0.008244357345587261,,,,0.021917808219177992,3.54,3.41,0.053672316384180796,0.09384164222873892,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300333,兆日科技,12.2,-0.02788844621513953,0.08060230292294057,0.7758369723435223,,,,0.20117351215423307,-0.14863921842288907,-0.14863921842288907,0.7255154639175256,0.14125350795135638,,,,-0.10818713450292405,11.93,10.27,0.022632020117351104,0.18792599805258026,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300359,全通教育,4.31,-0.01146788990825709,0.0802005012531326,-0.04222222222222227,,,,0.05542168674698784,-0.10208333333333341,-0.10208333333333341,0.4235294117647054,0.015312131919905658,,,,-0.01146788990825709,4.15,3.95,0.03855421686746974,0.09113924050632893,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300363,博腾股份,18.81,-0.015183246073298573,-0.07794117647058818,0.06874999999999987,,,,0.10836909871244632,-0.2316176470588236,-0.2316176470588236,0.4124352331606216,-0.09556437071763435,,,,-0.0895450145208132,18.64,18.64,0.009120171673819621,0.009120171673819621,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300369,绿盟科技,7.44,-0.028720626631853707,0.04936530324400579,-0.03751617076326008,,,,0.12354651162790706,-0.11848341232227477,-0.11848341232227477,0.47089947089947126,0.009018783481386183,,,,-0.021052631578947323,6.88,6.55,0.08139534883720945,0.13587786259542,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300394,天孚通信,250.0,-0.007030225999920647,-0.09877433309300643,0.15287064791330418,,,,0.16341463414634153,-0.15254237288135597,-0.15254237288135597,0.677303693079957,-0.024736581350622844,,,,-0.09087603185570392,237.8,237.8,0.051303616484440706,0.051303616484440706,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300413,芒果超媒,20.15,-0.01803118908382073,0.32131147540983607,0.25155279503105565,,,,0.6423512747875356,-0.1310909874946099,-0.1310909874946099,0.6759061833688697,0.2605567719737254,,,,-0.011285574092247286,14.12,13.81,0.4270538243626063,0.45908761766835604,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300456,赛微电子,39.59,-0.002268145161290258,0.276273372018053,0.25602791878172604,,,,0.3099341899091193,-0.05287081339712907,-0.05287081339712907,0.858151476251605,0.17566704776611397,,,,-0.04602409638554206,31.91,29.79,0.24067690379191475,0.32896945283652257,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300562,乐心医疗,18.74,-0.012124406958355372,0.24933333333333318,0.2385988103106409,,,,0.22151495862507958,-0.02344971339239199,-0.02344971339239199,0.9291338582677161,0.15365673479438557,,,,-0.007415254237288171,15.71,14.42,0.19287078294080184,0.29958391123439654,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300605,恒锋信息,10.72,-0.008325624421831601,0.06986027944111783,-0.03336339044183945,,,,0.07960199004975113,-0.03423423423423411,-0.06538796861377505,0.6305418719211825,0.020952380952381056,,,,0.015151515151515138,10.05,9.85,0.06666666666666665,0.08832487309644677,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300642,透景生命,18.33,-0.04281984334203659,0.3187050359712229,0.4264591439688714,,,,0.2679575265459087,-0.09704433497536957,-0.09704433497536957,0.7703962703962701,0.19258295380611568,,,,-0.08941877794336817,16.01,13.32,0.1449094316052466,0.37612612612612595,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300798,锦鸡股份,8.99,-0.050686378035902924,0.27517730496453896,0.16905071521456438,,,,0.35080645161290325,-0.10547263681592045,-0.10547263681592045,0.6634920634920634,0.1558241193108767,,,,-0.07319587628865976,7.44,6.94,0.20833333333333326,0.29538904899135443,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300802,矩子科技,22.91,-0.0284139100932993,0.04373576309795002,0.07811764705882362,,,,0.08676599474145488,-0.0762096774193548,-0.0762096774193548,0.6420454545454545,-0.00663400251485069,,,,-0.06983353633779943,22.82,21.73,0.003943908851884226,0.054302807179015256,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300841,康华生物,50.9,-0.03488813045127048,0.012733784321528052,0.08783928189784151,,,,0.09414308176100626,-0.15602719283700883,-0.15602719283700883,0.414436838830118,-0.014320433001868693,,,,-0.08568349200646674,50.88,50.88,0.00039308176100627534,0.00039308176100627534,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300903,科翔股份,88.12,-0.015418994413407772,0.2069579509656212,0.6440298507462687,,,,0.21090225563909773,-0.08806788781951769,-0.08806788781951769,0.8408155630377854,0.09541360813977362,,,,-0.08294307420126967,79.8,73.37,0.10426065162907272,0.20103584571350686,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300911,亿田智能,30.24,0.04347826086956519,0.13428357089272303,0.3410199556541018,,,,0.4245939675174013,-0.014983713355048889,-0.014983713355048889,0.9601731601731601,0.2849494348602022,,,,0.13556139692076608,21.55,20.48,0.4032482598607887,0.4765625,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300970,华绿生物,19.57,-0.10964513193812553,-0.13138038171327127,0.1364692218350756,,,,0.19124544033350693,-0.21215780998389688,-0.21215780998389688,0.43394199785177234,0.01760133114941631,,,,-0.09523809523809523,19.19,17.51,0.01980198019801982,0.11764705882352944,2,2,0,1,0,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300990,同飞股份,97.9,-0.028769841269841168,0.446940585279338,0.3951831266923187,,,,0.28015755785327434,-0.058653846153846056,-0.058653846153846056,0.8619597193935281,0.2277170607525567,,,,-0.055566274358479606,81.24,67.66,0.205071393402265,0.446940585279338,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301060,兰卫医学,10.83,-0.012762078395624488,-0.050000000000000044,0.20870535714285698,,,,0.15122873345935725,-0.2242120343839542,-0.2242120343839542,0.44306049822064053,-0.028307388632183517,,,,-0.09750000000000003,10.58,10.58,0.023629489603024467,0.023629489603024467,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301085,亚康股份,61.49,0.008694225721784798,-0.05574324324324331,-0.03150102378327291,,,,0.09934004862799581,-0.08605826397146255,-0.08605826397146255,0.5382775119617226,0.004049508507233623,,,,-0.023348157560355798,57.58,55.86,0.0679055227509553,0.10078768349445055,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301165,锐捷网络,120.9,0.012817290776577117,-0.007552126087670197,0.046572022160664917,,,,0.154936974789916,-0.19022103148024117,-0.19022103148024117,0.42510121457489874,-0.03692197395148755,,,,-0.04878048780487798,114.24,111.1,0.05829831932773111,0.08820882088208837,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301357,北方长龙,106.3,0.13896924890174644,0.1554347826086957,0.1284501061571124,,,,0.3473963355834138,-0.06120286143248266,-0.06120286143248266,0.7710604558969275,0.10548948849011763,,,,0.1583306091315244,82.96,82.96,0.2813404050144648,0.2813404050144648,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301366,一博科技,54.08,-0.01851179673321235,-0.010611050128064403,0.18001309186122638,,,,0.08843283582089556,-0.09866666666666668,-0.09866666666666668,0.7536412817311693,-0.015178416964862884,,,,-0.07302022625985605,53.6,53.01,0.008955223880596996,0.020184870779098363,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301399,英特科技,21.5,-0.0401785714285714,0.2936221419975933,0.37029955385595925,,,,0.34902411021813995,-0.08510638297872342,-0.08510638297872342,0.7787610619469026,0.16648129560806235,,,,-0.05908096280087538,17.42,16.68,0.23421354764638336,0.28896882494004794,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301419,阿莱德,36.22,-0.03258547008547008,0.0005524861878452025,0.19223173140223837,,,,0.10897435897435886,-0.19511111111111112,-0.19511111111111112,0.5565656565656565,-0.005013391937366829,,,,-0.08742756361803983,35.88,35.74,0.009476031215161607,0.013430330162283122,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301591,肯特股份,54.22,0.02864731549990518,0.6996865203761755,0.8832928100034734,,,,0.406184608230644,-0.10350529100529093,-0.10350529100529093,0.8255295429208473,0.388511869702169,,,,-0.07442813246841928,43.01,30.51,0.2606370611485702,0.777122254998361,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301626,苏州天脉,253.66,0.01180694056641407,-0.016593006125455556,0.09671840546500077,,,,0.10736044788407711,-0.17877492877492873,-0.17877492877492873,0.4832974642088519,-0.020600744028371087,,,,-0.056605177030645604,242.92,242.24,0.04421208628355022,0.04714332892998674,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
301668,昊创瑞通,36.62,0.04211724530449623,0.06329849012775846,-0.037075992637391586,,,,0.09880239520958096,-0.046105756707475964,-0.08678304239401502,0.6258064516129028,0.022705057670287854,,,,0.03916004540295104,33.4,33.2,0.09640718562874251,0.10301204819277099,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600105,永鼎股份,38.56,0.004166666666666874,0.016341591987348636,0.05499316005471977,,,,0.12510088781275217,-0.11070110701107005,-0.11070110701107005,0.6247068021892105,-0.02464935689081682,,,,-0.06837400338245947,37.17,36.56,0.037395749260155986,0.054704595185995686,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600127,金健米业,12.67,0.021774193548387055,0.47325581395348837,1.053484602917342,,,,0.29719626168224317,-0.08717579250720464,-0.08717579250720464,0.8561236623067776,0.44362786987979264,,,,-0.04305135951661632,10.7,7.77,0.18411214953271027,0.6306306306306306,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600162,香江控股,4.8,-0.024390243902439046,0.18518518518518512,0.4201183431952662,,,,0.3409090909090909,-0.18644067796610175,-0.18644067796610175,0.6636085626911313,0.08769544527532314,,,,-0.10447761194029859,4.4,3.96,0.09090909090909083,0.21212121212121215,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600227,赤天化,4.91,-0.05029013539651839,0.3198924731182795,0.5201238390092879,,,,0.329268292682927,-0.09908256880733946,-0.09908256880733946,0.7672413793103449,0.24856961220597595,,,,-0.025793650793650813,4.1,3.47,0.19756097560975627,0.41498559077809793,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600228,返利科技,9.75,0.06673960612691454,0.16348448687350814,0.26131953428201804,,,,0.2134146341463415,-0.02010050251256279,-0.02010050251256279,0.9392097264437692,0.155692526521662,,,,0.1004514672686232,8.2,8.05,0.1890243902439026,0.21118012422360244,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600272,开开实业,18.08,-0.10004977600796428,-0.07282051282051294,0.6865671641791042,,,,0.2795100222717149,-0.2132288946910358,-0.2132288946910358,0.6144767899291895,0.013623367158154265,,,,-0.1698806244260791,17.96,15.83,0.006681514476614581,0.14213518635502198,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600288,大恒科技,11.23,-0.014912280701754432,-0.001777777777777767,0.03981481481481475,,,,0.06966086159486708,-0.1556390977443609,-0.1556390977443609,0.45811518324607325,-0.024326672458731657,,,,-0.02092414995640801,10.91,10.84,0.02933088909257564,0.0359778597785978,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600371,万向德农,13.08,-0.09292649098474337,0.5209302325581395,0.844851904090268,,,,0.29722703639514747,-0.12625250501002006,-0.12625250501002006,0.7760663507109004,0.404262171882549,,,,-0.06303724928366772,11.54,7.5,0.1334488734835355,0.744,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600468,百利电气,6.3,-0.024767801857585203,0.08996539792387526,-0.06528189910979232,,,,0.09523809523809533,-0.08695652173913049,-0.10128388017118406,0.4964539007092199,0.009211053263916691,,,,-0.059701492537313494,6.3,5.75,0.0,0.09565217391304337,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600475,华光环能,15.07,-0.01245085190039319,0.026566757493188042,-0.041348600508905875,,,,0.06753069577080492,-0.040738383195417005,-0.07204433497536933,0.5682656826568271,0.010493847855969518,,,,-0.02711426726920596,14.66,14.41,0.027967257844474736,0.04580152671755733,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600479,千金药业,12.96,-0.03066566940912474,0.3104145601617796,0.3319630010277492,,,,0.27029360967184807,-0.1189666893269884,-0.1189666893269884,0.6601941747572816,0.2130855992886227,,,,-0.03066566940912474,11.58,9.67,0.11917098445595853,0.34022750775594623,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600540,新赛股份,6.06,-0.09955423476968805,0.4889434889434887,0.5459183673469388,,,,0.3326732673267328,-0.09955423476968805,-0.09955423476968805,0.7987987987987986,0.3386348575215372,,,,-0.009803921568627527,5.05,3.88,0.19999999999999996,0.5618556701030928,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600551,时代出版,8.62,-0.05066079295154191,0.25473071324599705,0.22792022792022792,,,,0.4053254437869823,-0.09263157894736851,-0.09263157894736851,0.6788321167883209,0.19680666435265537,,,,0.04484848484848469,6.76,6.76,0.2751479289940828,0.2751479289940828,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600584,长电科技,71.31,-0.027015963978714752,-0.08271160277849232,0.03392779469334495,,,,0.09815518940994224,-0.18502857142857143,-0.18502857142857143,0.3927231807951988,-0.07681552493090049,,,,-0.07172611299140841,71.01,71.01,0.0042247570764679665,0.0042247570764679665,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600629,华建集团,16.19,-0.01640340218712022,-0.01819284414796829,0.03982016698779711,,,,0.08622908622908622,-0.07906712172923758,-0.07906712172923758,0.7274509803921574,-0.0060166994106090055,,,,-0.04087677725118466,15.54,15.54,0.041827541827542,0.041827541827542,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600663,陆家嘴,9.06,-0.013071895424836555,-0.03923647932131491,0.02604756511891293,,,,0.05988700564971765,-0.0707692307692307,-0.0707692307692307,0.6933333333333336,-0.028105556747478944,,,,-0.034115138592750616,8.85,8.85,0.023728813559322104,0.023728813559322104,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600691,潞化科技,3.13,-0.06845238095238093,0.2420634920634921,0.27235772357723564,,,,0.34469696969696956,-0.11830985915492953,-0.11830985915492953,0.6379310344827586,0.1786857465637357,,,,-0.03095975232198145,2.64,2.46,0.18560606060606055,0.27235772357723564,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600714,金瑞矿业,19.35,0.033653846153846256,0.25567813108371196,0.30566801619433215,,,,0.2235649546827794,-0.0444444444444444,-0.0444444444444444,0.8815789473684212,0.17829740591888932,,,,-0.00462962962962965,16.55,14.7,0.16918429003021163,0.31632653061224514,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600785,新华百货,12.15,-0.04028436018957349,0.3869863013698631,0.3869863013698631,,,,0.1890909090909091,-0.07110091743119262,-0.07110091743119262,0.8125000000000001,0.20243455885991413,,,,-0.052262090483619295,11.0,8.73,0.1045454545454545,0.39175257731958757,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600829,人民同泰,10.23,-0.022922636103151928,-0.04481792717086841,0.08714133900106269,,,,0.07915831663326645,-0.20015637216575444,-0.20015637216575444,0.3600000000000003,-0.028028503562945395,,,,-0.03943661971830981,9.98,9.1,0.025050100200400882,0.12417582417582418,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,252,False,150,200,163,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
