股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,OpenAI生命周期资格,OpenAI结构成熟对齐,OpenAI基础资格,OpenAI过热排序惩罚,OpenAI前置对齐分,OpenAI输入排名,OpenAI输入资格,OpenAI输入上限,OpenAI实际输入数,OpenAI前置判定代码,OpenAI前置判定原因
688152,麒麟信安,37.1,0.0271317829457364,-0.0090811965811964,0.016716908742121,0.1659333752357008,0.4635108481262326,0.3725490196078431,0.1054827175208581,0.1537769784172662,-0.0924657534246575,0.1737609329446064,0.8849916710926563,4701466.0,5857259.3,0.8026733595352352,0.0479984872334585,0.0567791079504077,0.8453547258153763,True,0.0015201846742862,-0.002369998605883,True,3,3,收敛较充分,-0.3804275217100868,0.3693244739756367,0.0412573673870335,35.4388,0.0468751763603734,0.0090544634518574,0.0353470307689212,0.0361485989660517,-0.0026850736780081,-0.03611327617563,33.36,33.36,0.1121103117505994,0.1121103117505994,True,2,2026-08-28,科创板20%,17,20.0,13,0,0,1,0,1.903361344537815,2.903361344537815,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,66,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,15.903361344537815,23,True,50,28,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名23/28，输入上限50只
002947,恒铭达,68.62,0.0298664265345942,0.095291300877893,0.0280149812734082,0.2662852924893892,0.1933913043478261,-0.0837227934303644,0.3224127962998651,0.1239804241435564,-0.0532560706401765,0.2202020202020203,0.5630303665234899,7203713.2,10630133.3,0.6776691313927361,0.0346141074953358,0.0560880534755309,0.6171386837383588,True,0.040445675275327,-0.0094357162777725,True,3,3,收敛较充分,-0.3464761904761904,0.4312070043777362,0.0574981892154295,63.35679999999999,0.0830723773927977,0.004662019447281,0.0205111491349572,-0.0554073310493283,0.0401150246368362,0.0688473520249222,61.3,59.4,0.1194127243066884,0.1552188552188553,True,1,2026-08-25,沪深主板10%,6,10.001845358922324,11,3,0,1,0,0.7058823529411764,4.705882352941177,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,50,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,15.705882352941178,24,True,50,28,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名24/28，输入上限50只
603989,艾华集团,33.87,-0.0261644623346751,-0.0216637781629116,0.0326219512195122,0.2392974753018659,0.1735966735966736,-0.3703290574456219,1.0041420118343196,0.1435449894673489,-0.1086842105263158,0.2256944444444443,0.6360147225630232,37584666.2,40704581.8,0.9233522256700842,0.0968331092498001,0.1012748679601488,0.9561415502205683,True,0.0278134860348253,0.0231344840950422,True,3,3,收敛较充分,-0.4137095378223993,0.4353886132766359,0.0559625876851128,31.3836,0.0792260926088785,0.0022354504113228,0.0412699469560779,-0.0499290973680748,0.0868019413715475,-0.0811177428106348,33.23,30.09,0.0192597050857659,0.1256231306081754,True,2,2026-09-03,沪深主板10%,17,9.999999999999986,10,3,0,1,0,0.3781512605042016,4.378151260504202,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,53,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,14.378151260504202,25,True,50,28,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名25/28，输入上限50只
002918,蒙娜丽莎,11.31,0.0189189189189189,-0.0333333333333332,0.0366636113657194,0.1529051987767584,0.212218649517685,0.1344032096288867,0.0107238605898123,0.0733944954128439,-0.0922953451043339,0.1483253588516747,0.4948209529446572,20566213.2,23403954.5,0.8787494950906694,0.0960369457170935,0.1200595892819738,0.7999106634584575,True,-0.002320185614849,0.0052422270426608,True,3,3,收敛较充分,-0.3967999999999999,0.3053221288515407,0.0265486725663717,10.8052,0.0467182467700737,0.0030820646119569,0.0227127727446729,0.0026171464768542,-0.0237031847505619,-0.0333333333333332,10.9,10.45,0.0376146788990825,0.0822966507177034,True,1,2026-08-28,沪深主板10%,17,9.999999999999986,12,0,0,1,0,1.2352941176470589,2.235294117647059,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,69,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,14.235294117647058,26,True,50,28,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名26/28，输入上限50只
600857,宁波中百,23.41,0.100093984962406,0.0733608436497019,0.0240594925634296,0.2129533678756476,0.4001196172248804,0.1907426246185146,0.9172809172809172,0.1705,-0.0237698081734779,0.2621052631578948,0.6505020080321284,7044442.6,11331298.5,0.6216800837079705,0.0300486489565823,0.0523855569370497,0.573605602641411,True,-0.0064838829195998,0.0135296824666359,True,3,3,收敛较充分,-0.0342409240924092,0.9369300911854104,0.1032305190979994,21.0236,0.1135105310222797,0.0051443870720979,0.0331336268246664,0.0490220594802179,0.0970650559245018,0.0592760180995475,20.0,20.0,0.1705000000000001,0.1705000000000001,True,1,2026-09-07,沪深主板10%,17,10.00962463907602,10,3,2,1,0,0.3781512605042016,6.378151260504202,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,31,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,3,13.378151260504204,27,True,50,28,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名27/28，输入上限50只
688185,康希诺生物,72.46,0.0648052902277736,0.1132278383776308,0.0655882352941175,-0.0402649006622517,0.4712690355329947,0.4091793076623879,0.0581191588785046,0.1785084202085004,-0.2492747617074181,0.2993262752646775,0.5963673588316142,8186261.0,8815363.1,0.9286357132583682,0.0648120987155864,0.0785284920284083,0.8253322716567651,True,0.0384376359455593,-0.0063893016344723,True,3,3,收敛较充分,-0.2492747617074181,0.5152125730404996,0.009445264829623,70.5008,0.0277897555772417,0.0083066361556063,0.0365688556260361,0.0492181853438398,0.0058294712155897,0.0504494056248185,62.35,62.34,0.1621491579791498,0.162335579082451,True,3,2026-08-26,科创板20%,9,20.006208288064546,10,3,0,1,0,0.3781512605042016,4.378151260504202,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,53,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,3,11.378151260504202,28,True,50,28,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名28/28，输入上限50只
002916,深南电路,395.02,0.0273602080624186,0.0151363297612623,0.0823058797742342,0.1495503884992579,0.1176437301946582,-0.0901510963700019,0.7617518508607617,0.1005427408412483,-0.0259647392430033,0.2197373632735139,0.4575586934485041,7971503.0,7630996.2,1.0446215397145655,0.0120576346522434,0.0114561980677807,1.0524987941814772,False,-0.0076109246355224,0.0331734166387742,True,3,2,部分收敛/待确认,-0.1848030212353221,0.7097526982789356,0.0653182308522113,367.5464,0.0747486575844573,0.0002307724126822,0.0141268530763443,-0.0198421913259426,0.0601366715445412,-0.0137075229082919,368.5,368.5,0.071967435549525,0.071967435549525,True,1,2026-09-07,沪深主板10%,17,10.000000000000009,14,3,2,1,0,2.546218487394958,8.546218487394958,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,4,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,22.54621848739496,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
603162,海通发展,14.41,0.0248933143669984,0.0366906474820143,0.0198159943382871,0.1792144026186579,0.3479887745556596,0.5922651933701657,0.5731441048034935,0.1273291925465837,-0.1508544490276958,0.4566523605150213,0.278831784430019,67689655.8,83586229.7,0.8098182684270541,0.1716424544805092,0.1943854287240533,0.88300062204853,True,-0.0146514935988621,0.0033135927805978,False,3,2,部分收敛/待确认,-0.1508544490276958,0.7701974865350091,0.0679215918775706,13.2124,0.0906421240652719,0.0077800829875518,0.0306781056601768,0.0711195075872996,0.0682802976300129,0.0013898540653232,12.88,12.88,0.1187888198757762,0.1187888198757762,True,3,2026-09-09,沪深主板10%,17,10.000000000000009,14,3,2,1,0,2.546218487394958,8.546218487394958,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,4,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,22.54621848739496,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
603228,景旺电子,110.16,0.0546673049305888,0.0180205156639867,0.0395394923091441,0.2020951549541685,0.3424323665610529,0.6060650240559846,1.011320065729414,0.1023774866569626,-0.030281690140845,0.3266355140186917,0.3134303597223175,32506406.8,43316849.8,0.7504333059787742,0.0320381421342407,0.0443257076012511,0.7227891864119139,True,-0.0205194565116925,0.026844997328856,False,3,2,部分收敛/待确认,-0.030281690140845,0.9440650406504064,0.0941977522063242,99.0096,0.1126193823629224,0.0053736581086185,0.0328968525846278,0.0651296485066588,0.0950249738645603,-0.0072992700729926,103.05,103.05,0.068995633187773,0.068995633187773,True,1,2026-09-07,沪深主板10%,17,9.99584803819804,14,3,2,1,0,2.546218487394958,8.546218487394958,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,4,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,22.54621848739496,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
600162,香江控股,4.73,0.021598272138229,0.0021186440677967,-0.0539999999999999,0.1650246305418721,0.6892857142857145,0.6143344709897611,1.6132596685082876,0.0956719817767653,-0.1983050847457627,0.2566964285714284,0.3727047637912252,86536690.4,185070696.2,0.4675872095195588,0.0266337038520198,0.0585325745383653,0.4550236182514519,True,-0.016190881976992,-0.0115131578947368,False,3,2,部分收敛/待确认,-0.1983050847457627,0.723404255319149,-0.0166320166320166,4.6792,0.0108565566763549,0.0028289755679382,0.0397558070279928,0.0621936711872472,0.1930572274457493,-0.0042105263157893,4.39,4.39,0.0774487471526197,0.0774487471526197,True,3,2026-09-08,沪深主板10%,17,10.061601642710482,13,3,2,1,0,1.903361344537815,7.903361344537815,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,9,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,20.903361344537814,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
000626,远大控股,9.1,0.0282485875706215,0.0352673492605233,-0.0770791075050709,0.129032258064516,0.3481481481481481,0.4218749999999998,0.103030303030303,0.0731132075471697,-0.1333333333333334,0.2096774193548387,0.348693759071117,16219533.8,31525540.2,0.5144886874928157,0.0341928020498215,0.0625118815402752,0.5469808491973117,True,-0.0070072332730559,-0.0161672774304807,False,3,2,部分收敛/待确认,-0.209383145091225,0.5696428571428571,0.0046922439966876,8.8608,0.0269953051643192,0.0054466230936818,0.0251317548965623,0.0513468588473713,0.0231754729854123,0.0099889012208655,8.48,8.48,0.0731132075471696,0.0731132075471696,True,1,2026-08-28,沪深主板10%,16,10.058479532163744,14,3,0,1,0,2.546218487394958,6.546218487394958,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,27,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,20.54621848739496,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
600110,诺德股份,12.53,0.0203583061889249,0.1359927470534905,0.1020228671943712,0.131887985546522,0.3372465314834578,-0.1493550577053632,0.3769230769230769,0.1642201834862384,-0.0126083530338849,0.2340842311459352,0.7015431269433037,207135073.4,156921256.3,1.3199937235016896,0.116829902439246,0.0983523724462609,1.187870709505061,False,0.062162632770329,0.0251798561151079,True,3,2,部分收敛/待确认,-0.3197611292073834,0.520358306188925,0.081570996978852,11.3488,0.1040814887917664,0.0060279412807604,0.0385234234791755,-0.05839343938346,0.0558898258849933,0.0186991869918697,10.9,10.21,0.1495412844036696,0.2272282076395688,True,2,2026-08-31,沪深主板10%,17,10.040983606557386,14,3,0,1,0,2.546218487394958,6.546218487394958,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,27,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,20.54621848739496,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
600255,鑫科材料,3.73,0.0275482093663912,-0.0286458333333332,0.0843023255813952,0.1476923076923078,0.2269736842105263,0.0596590909090908,0.0970588235294118,0.061624649859944,-0.0902439024390243,0.2386706948640482,0.2581994823245758,110094837.8,150310768.9,0.7324481047212579,0.0632654276462237,0.0807648453807876,0.7833287781081217,True,-0.0259809119830329,0.018594476346732,False,3,2,部分收敛/待确认,-0.2277432712215321,0.4607843137254901,0.0484891075193252,3.4916,0.068278153282163,0.0041412630852408,0.0151352406991502,-0.022392834293026,0.0024877957191138,-0.0158311345646438,3.57,3.42,0.0448179271708684,0.090643274853801,True,1,2026-09-09,沪深主板10%,17,9.887005649717516,14,3,0,1,0,2.546218487394958,6.546218487394958,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,27,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,20.54621848739496,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
603637,镇海股份,15.1,0.0216508795669825,0.0894660894660894,0.0086840347361387,0.1843137254901961,0.3434163701067614,-0.0925480769230769,0.245874587458746,0.1172614712308812,-0.0621118012422361,0.1463235294117647,0.8013849290150677,11036551.8,7640272.4,1.444523339246386,0.0495680343500172,0.0342278758764958,1.448177343194568,False,0.0378317334839073,0.0015857694429122,True,3,2,部分收敛/待确认,-0.3148820326678766,0.4278647980214344,0.0264427979063286,14.4284,0.0465470876881706,0.0034774383797919,0.0198264590514678,-0.0445081704961548,0.0291608684338549,-0.0098360655737704,13.73,13.6,0.099781500364166,0.1102941176470588,True,2,2026-08-25,沪深主板10%,17,10.039215686274506,14,3,0,1,0,2.546218487394958,6.546218487394958,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,27,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,20.54621848739496,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
003018,金富科技,49.72,0.0,0.0224141476454862,-0.0961643337574986,0.1894736842105264,0.304302203567681,-0.1867844291789336,1.0186764108810396,0.0692129141169023,-0.1837136759152848,0.2945802337938363,0.2349543729581713,13422856.0,21622385.2,0.6207851666614468,0.0479621885512676,0.0797013317299865,0.6017739918544239,True,0.0023625254582484,-0.0362143424288785,False,3,2,部分收敛/待确认,-0.2655834564254062,0.6923340177960301,-0.0034973794706831,48.1828,0.0319035008343226,0.0059543693212185,0.0411742053970793,-0.0257360005123716,0.1139933925252945,-0.0107441305212893,47.39,47.05,0.0491664908208482,0.0567481402763019,True,4,2026-09-03,沪深主板10%,17,10.002227667631992,12,3,2,1,0,1.2352941176470589,7.235294117647059,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,17,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,19.235294117647058,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
002138,顺络电子,53.37,0.016184310738766,0.0719019883510745,0.0905190028606457,0.119806966009232,0.1810134985616287,-0.2859245383997859,0.5614394382679928,0.1166530944625408,-0.0269826800364632,0.1532001815705855,0.7614422728917849,29761319.4,27640650.5,1.076722828936316,0.0375014268381766,0.0360681653125563,1.0397375778113471,False,0.0447578672753954,0.0345495036110476,True,3,2,部分收敛/待确认,-0.3305318615153035,0.4477048836721861,0.1000608053096432,48.6264,0.0975519470904693,0.0004773348256907,0.0089957699280336,-0.0584648980248728,0.0419537307043571,0.0287201233616036,49.12,45.5,0.0865228013029315,0.1729670329670329,True,1,2026-09-07,沪深主板10%,17,10.002247696111466,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
002902,铭普光磁,30.2,-0.032051282051282,0.0093582887700534,0.1111111111111111,0.2562396006655574,0.3458110516934045,0.1201780415430266,0.0493398193189713,0.116214335421016,-0.0586034912718204,0.2626841243862519,0.4424109591416872,39954316.8,21603057.6,1.8494750854156865,0.2035455397676481,0.1009247257879657,2.016805477334464,False,0.0117018398268398,0.0465191233347659,True,3,2,部分收敛/待确认,-0.2981640715779688,0.4771801140994295,0.0955524922005368,27.0116,0.1180381761909699,0.005913722218912,0.0387571778552633,-0.0238090671372218,0.0265249873711634,-0.0182054616384915,28.74,26.4,0.0508002783576897,0.143939393939394,True,1,2026-09-07,沪深主板10%,17,9.995953055443142,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
002957,科瑞技术,42.88,0.0103675777568332,0.1091567511639939,0.0478983382209188,0.0494371023005384,0.130801687763713,-0.1977549111318989,0.5575735561205957,0.1394193042113524,-0.0216746520647956,0.1653116531165312,0.8433725123604763,19345213.2,14930257.6,1.2957052529354884,0.0435459109822466,0.0336890255580094,1.2925844621793663,False,0.0470907174054924,0.0245864661654133,True,3,2,部分收敛/待确认,-0.4051054384017757,0.4609562488462249,0.0575251248535668,40.7248,0.0529210702078339,0.0006978504241161,0.0132549820306602,-0.0610669343009342,0.0541464832971698,0.0,38.23,37.1,0.1216322260005233,0.1557951482479784,True,1,2026-09-07,沪深主板10%,17,9.999999999999986,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
301591,肯特股份,46.01,0.0355615575061893,0.0567294441892511,-0.0581371545547595,0.2275880469583777,0.681037632444282,-0.0336063852131904,0.4328869511055746,0.1075641915336573,-0.2379927128188143,0.4114634146341462,0.2614186042015383,10331203.8,15188591.9,0.6801949692255541,0.2409567282938925,0.3593036926844291,0.670621352354208,True,0.0081089556919493,-0.0170024226815374,False,3,2,部分收敛/待确认,-0.2379927128188143,0.6157754010695186,-0.0252118644067798,44.6964,0.0293893915393632,0.008838771419801,0.0660344426343961,-0.0333019407497237,0.0620559336584736,-0.0075496117342537,43.23,41.0,0.0643071940781865,0.1221951219512194,True,2,2026-08-27,创业板20%,17,20.012706480304956,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
301630,同宇新材,204.6,0.0070880094506793,0.114318392244431,0.0745233968804159,0.2635089236089667,0.2073645698099846,-0.1553133514986376,0.6518650088809945,0.1503788507272827,-0.0418656926102838,0.2039821449547751,0.7372157536662006,2072800.6,1736250.8,1.1938370885127887,0.1057489620919269,0.0864564385027975,1.223147332034792,False,0.0537571773321128,0.0253248565995796,True,3,2,部分收敛/待确认,-0.3527569516940306,0.4448924731182795,0.0580806644291485,188.4664,0.0856046488923225,0.0043163995472574,0.0331418732298869,-0.058260905273232,0.0561949809547881,-0.0106382978723404,180.81,170.26,0.1315745810519328,0.2016915306002584,True,1,2026-08-26,创业板20%,17,19.99878056216085,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
600367,红星发展,37.62,-0.0100000000000001,0.0657223796033994,0.0441298917568691,-0.0131164742917103,0.2073170731707316,-0.3418474457662701,0.6923076923076921,0.1290322580645162,-0.1375515818431911,0.2320777642770352,0.55598716433035,37819460.2,32124368.3,1.1772826113439872,0.1104997535167384,0.1017560952569576,1.0859276118811465,False,0.0404463830510393,0.0060276430513892,True,3,2,部分收敛/待确认,-0.4328358208955224,0.4411134903640256,0.0088766124058032,37.2984,0.0086223537738883,0.0031197555832866,0.0271886692107448,-0.0837770413672415,0.067222966662606,-0.0018572565667286,34.72,32.92,0.0835253456221198,0.1427703523693801,True,2,2026-08-24,沪深主板10%,9,10.014388489208612,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
600508,上海能源,10.92,0.026315789473684,0.0205607476635514,-0.0395778364116093,0.1052631578947367,0.3015494636471989,0.4387351778656125,0.0974874371859297,0.0579710144927535,-0.1587057010785825,0.2176360225140713,0.2663668165917039,16794945.8,53873301.3,0.3117489627464133,0.0165266066037217,0.0566379655996145,0.2917937893559194,True,-0.018399264029439,-0.013161453168665,False,3,2,部分收敛/待确认,-0.1587057010785825,0.6373239436619718,-0.026607835272095,10.781200000000002,0.0128742626052755,0.0084936017361372,0.0341044282881692,0.0521327900108414,0.0309522269152211,0.009242144177449,10.35,10.35,0.0550724637681159,0.0550724637681159,True,2,2026-08-25,沪深主板10%,17,10.022271714922049,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
600540,新赛股份,5.65,0.031021897810219,0.0035523978685614,-0.1592261904761903,0.3950617283950619,0.6765578635014837,0.6715976331360949,0.107843137254902,0.115686274509804,-0.2446524064171122,0.4033771106941839,0.2867943456452352,92042190.8,151982545.6,0.605610272131144,0.1714649996621812,0.2646067310422637,0.6479993875696021,True,-0.0529081990189207,-0.0377512665468213,False,3,2,部分收敛/待确认,-0.2446524064171122,0.5878378378378378,-0.0096406660823837,5.377600000000001,0.0506545670931268,0.0121207558533464,0.0507216775599128,0.0847101357884558,0.0216288334335537,0.0035523978685614,5.1,5.1,0.107843137254902,0.107843137254902,True,7,2026-09-09,沪深主板10%,17,10.099009900990088,13,3,0,1,0,1.903361344537815,5.903361344537816,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,0,18.903361344537817,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
603269,海鸥股份,26.78,0.0170907709836689,0.1011513157894736,-0.0044609665427508,0.4690071311025783,1.2656514382402708,0.670617592014972,1.7466666666666666,0.1675235646958012,-0.0784583620096351,0.2251264755480607,0.7441308903716114,29865289.8,58751338.4,0.5083337778054772,0.071891368167775,0.1431785046148608,0.5021100643644607,True,0.0290273434367731,-0.0134999999999999,False,3,2,部分收敛/待确认,-0.0784583620096351,0.8928571428571429,0.0818235068371406,23.387600000000003,0.1450512237253929,0.0157745695870468,0.0985417587273531,0.0932046045302636,0.1714268104776577,0.0159332321699545,23.34,23.34,0.1473864610111397,0.1473864610111397,True,3,2026-08-31,沪深主板10%,17,10.01984126984128,13,3,2,1,0,1.903361344537815,7.903361344537815,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,9,True,,,79,1.1512605042016806,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,False,False,2,18.903361344537814,,False,50,28,STRUCTURE_NOT_MATURE,程序前置淘汰：三类整理成熟证据仅2/3，缺少至少一类结构证据
