股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002846,英联股份,10.96,-0.009041591320072317,0.07556427870461246,0.025257249766136747,0.09054726368159205,-0.06324786324786313,,0.05387523629489606,-0.01704035874439458,-0.38323016319639835,0.24417314095449513,0.023964123884710586,0.025633499657567782,-0.021925584963559674,,-0.009041591320072317,10.58,10.02,0.035916824196597474,0.09381237524950103,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002882,金龙羽,23.92,0.006310475389146086,0.15444015444015458,0.042720139494333065,0.35064935064935066,0.16342412451361876,,0.15247895229186165,-0.029220779220779147,-0.2323491655969191,0.5153949129852746,0.07653187515470639,0.04743127716996076,0.005103050288540967,,0.017872340425532096,21.38,20.7,0.11880261927034619,0.15555555555555567,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002902,铭普光磁,27.18,0.09995953055443141,0.13061564059900177,0.12406947890818865,0.07134410721324391,-0.1728545343883141,,0.11252045826513911,-0.033771773906860925,-0.36834766442017197,0.3541157294213529,0.06768275916250932,0.028400346959903677,-0.04066461810219535,,-0.00036778227289446797,24.44,23.35,0.11211129296235667,0.16402569593147742,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002973,侨银股份,12.78,0.01670644391408116,0.14413607878245305,0.2792792792792791,0.28830645161290325,-0.020689655172413945,,0.1016088060965283,-0.017678708685626487,-0.10816468946266578,0.7256637168141592,0.07843550905025087,0.04485714285714293,-0.009412832929782011,,-0.005447470817120603,11.81,10.46,0.08213378492802703,0.22179732313575506,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300134,大富科技,8.82,0.0034129692832765013,0.1322207958921695,0.060096153846153744,0.10387984981226528,-0.1428571428571428,,0.0722021660649819,-0.10728744939271262,-0.26377295492487485,0.37301587301587297,0.03327085285848175,0.024831910242131716,-0.03563973127870357,,0.0,8.31,7.79,0.06137184115523464,0.1322207958921695,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300305,裕兴股份,6.52,0.007727975270479082,0.07590759075907583,0.043199999999999905,0.24665391969407247,-0.13297872340425532,,0.07920792079207928,-0.03550295857988173,-0.21445783132530127,0.5388601036269427,0.04128403737123687,0.0434426229508198,-0.026837335628042136,,0.006172839506172645,6.06,5.88,0.07590759075907583,0.10884353741496589,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300515,三德科技,16.37,0.007384615384615545,0.049358974358974406,0.031505986137366104,0.2602001539645882,0.0741469816272966,,0.044331855604813133,-0.03364817001180642,-0.16265984654731458,0.5631868131868133,0.017149248167018794,0.0206379387698421,0.0061203787195671655,,0.005528255528255421,15.79,15.34,0.036732108929702356,0.06714471968709268,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600313,农发种业,7.8,0.06703146374829005,0.1729323308270676,0.3265306122448979,0.5116279069767442,0.32427843803056033,,0.16176470588235303,-0.012658227848101333,-0.2024539877300613,0.5857740585774059,0.14764952549106147,0.05497811816192555,0.03816927753097965,,-0.007633587786259555,6.8,6.62,0.1470588235294117,0.17824773413897277,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600330,天通股份,28.89,0.10015232292460019,0.10817031070195626,0.23040885860306637,0.3430962343096233,0.022654867256637123,,0.1241245136186771,-0.04432682765464768,-0.2269199892962268,0.6212594908441269,0.0742172975384845,0.05927247928727941,-0.012834029703098992,,0.01689545934530101,25.7,25.42,0.12412451361867705,0.1365066876475216,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600368,五洲交通,4.36,-0.0113378684807256,0.10659898477157359,0.11224489795918369,0.23163841807909602,0.17520215633423186,,0.04491725768321501,-0.013574660633484115,-0.013574660633484115,0.9482758620689659,0.06419331217964386,0.024410989197924726,0.019822405596914505,,-0.013574660633484115,4.23,3.92,0.030732860520094496,0.11224489795918369,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600617,国新能源,3.46,-0.005747126436781658,0.029761904761904878,0.01764705882352935,0.2720588235294117,0.09148264984227139,,0.06287425149700598,-0.03081232492997199,-0.25108225108225113,0.4449760765550239,0.007131421918206815,0.028156312625250424,-0.0027523421372994683,,-0.005747126436781658,3.34,3.24,0.03592814371257491,0.06790123456790109,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600712,南宁百货,5.7,-0.01724137931034475,0.07954545454545459,0.005291005291005346,0.19747899159663884,0.04395604395604402,,0.0893854748603351,-0.027303754266211677,-0.14027149321266963,0.6008583690987126,0.040905770635500494,0.03276667531793409,-0.010048296651648414,,0.0,5.37,5.15,0.06145251396648055,0.10679611650485432,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
601609,金田股份,13.46,0.0,0.039382239382239614,0.29174664107485615,0.30426356589147296,0.09967320261437917,,0.1035031847133757,-0.028860028860028808,-0.06397774687065372,0.8318098720292505,0.11313264968574277,0.0575568587297155,0.011248272962095296,,-0.01319648093841641,12.56,12.41,0.07165605095541405,0.08460918614020962,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603009,北特科技,48.84,0.10000000000000009,0.07814569536423854,0.22100000000000009,0.06173913043478274,0.14459807827513482,,0.10723192019950134,-0.023199999999999887,-0.19192587690271334,0.5440251572327046,0.05644542023123278,0.022453590478186847,-0.004170805111009979,,0.012227979274611389,44.11,43.95,0.10723192019950134,0.11126279863481225,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603082,北自科技,46.91,0.0697833523375142,0.12037258180081212,0.17187109667749167,0.3360865850185131,0.4487337862878318,,0.08885298869143785,-0.005722763883001303,-0.07347422476792431,0.8351063829787232,0.09764372791726128,0.05173638752642873,0.04197504757876924,,0.0014944491887274314,43.33,40.01,0.08262174013385648,0.17245688577855534,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603217,元利科技,30.34,-0.007848266841072538,0.17233384853168476,0.34426229508196715,0.4600577478344561,0.31114952463267076,,0.09417199715707174,-0.014615134784020767,-0.07499999999999996,0.8472998137802609,0.12370370370370365,0.08859282454248718,0.02450951467768081,,-0.00426649163111259,28.14,25.28,0.07818052594171987,0.2001582278481011,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603268,松发股份,193.65,0.005451713395638658,0.0703034322666225,0.05669540543490137,0.18854722887129438,0.30968483700798033,,0.08287292817679558,-0.021969696969696972,-0.021969696969696972,0.9511126095751855,0.05371698462275143,0.03437207122774155,0.05006060877435936,,-0.006821212432044255,181.0,178.0,0.06988950276243089,0.08792134831460685,True,True,True,True,True,False,3,3,1,4,0,11,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,32,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002491,通鼎互联,21.1,0.035328753680078595,0.013935607880826595,0.21473805411629243,0.061902365374937096,-0.07171139463264409,,0.09356435643564359,-0.12809917355371891,-0.46864769579451016,0.3872242344418835,0.02864107251675807,0.04176209826376076,-0.022328275533451403,,-0.04481665912177446,20.2,19.6,0.044554455445544594,0.07653061224489788,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,67,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002880,卫光生物,23.18,0.04414414414414414,0.13073170731707306,0.10644391408114551,0.11281805088814223,0.03899596593455845,,0.0842644320297951,-0.06569931479242241,-0.2434725848563969,0.3819386909693454,0.06852282941895038,0.022637320204653033,-0.0065027369611482255,,0.032516703786191536,21.48,21.19,0.07914338919925501,0.09391222274657851,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,67,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
301231,荣信文化,29.8,0.03832752613240431,0.13480578827113487,0.07194244604316546,0.21384928716904272,-0.0858895705521473,,0.1449683321604503,-0.08420405654578977,-0.2374616171954964,0.5021459227467812,0.06360197016203895,0.04692127029510873,-0.032529859632663305,,-0.04792332268370603,28.42,25.33,0.04855735397607308,0.17647058823529416,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,67,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600379,宝光股份,14.69,0.02512212142358683,0.0027303754266210234,0.029432375613174466,0.08413284132841325,0.23653198653198637,,0.0864022662889519,-0.08644278606965172,-0.2920481927710844,0.47487001733102246,0.005406885223461666,0.04620237194044896,0.025262734954735633,,-0.030363036303630464,14.12,13.75,0.040368271954674295,0.0683636363636364,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,67,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
601869,长飞光纤,400.51,0.05731256599788792,0.05622511142171471,0.16831480995303516,0.04966453506656876,-0.08169395148346859,,0.10461949265687585,-0.09821448674937516,-0.3319377491618155,0.48984823625922885,0.05271319867001334,0.017869719578575305,-0.014146305430848494,,-0.03183620189518477,374.5,345.01,0.069452603471295,0.16086490246659513,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,67,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
605006,山东玻纤,15.53,0.05862304021813225,0.1294545454545455,0.0500338066260988,0.01304631441617743,-0.24575036425449248,,0.14911660777385166,-0.06445783132530136,-0.4112964366944655,0.409041394335512,0.052524567943070144,0.023617731172545398,-0.03851424097093081,,-0.02694235588972438,14.15,13.09,0.09752650176678435,0.18640183346065697,True,True,True,False,True,True,3,3,1,2,1,10,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,67,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000626,远大控股,9.86,0.04118268215417098,0.22332506203473934,0.24025157232704397,0.5903225806451611,0.35253772290809327,,0.1497695852534563,-0.012024048096192508,-0.012024048096192508,0.9705159705159703,0.16431481372143808,0.063715568071812,0.03200563976031012,,0.018595041322313932,8.68,7.93,0.1359447004608294,0.2433795712484237,False,True,True,True,True,True,0,3,1,4,1,9,False,10日速度仍偏快，整理可能未完成,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
002015,协鑫能科,17.19,0.0011648223645894795,0.10404624277456653,0.10121716848174267,0.2234875444839859,0.009988249118684012,,0.13685550604710367,-0.03751399776035824,-0.3258823529411764,0.3367916999201916,0.08130209152382473,0.023294798946291273,-0.042642843396436536,,-0.031003382187147488,15.71,15.41,0.09420751113940162,0.11550940947436739,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002172,澳洋健康,4.63,0.09976247030878849,0.04279279279279269,0.35777126099706735,0.5910652920962198,0.4559748427672954,,0.1504854368932039,-0.0885826771653544,-0.0885826771653544,0.8085106382978723,0.055992701562321834,0.06575561274292308,0.06690373380746761,,-0.02114164904862592,4.12,4.12,0.12378640776699035,0.12378640776699035,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002277,友阿股份,6.07,0.008305647840531671,-0.05745341614906829,0.05565217391304356,0.10363636363636375,-0.05745341614906829,,0.057239057239057214,-0.09538002980625926,-0.19708994708994698,0.4398496240601505,0.0027256958784174223,0.02346041055718473,-0.00860136725316607,,-0.03343949044585992,5.94,5.94,0.02188552188552184,0.02188552188552184,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002953,日丰股份,10.68,0.017142857142857126,0.017142857142857126,0.07552870090634434,0.256470588235294,0.10444674250258523,,0.09903846153846148,-0.10999999999999999,-0.199400299850075,0.46478873239436624,0.0008903050466237961,0.018787978321563426,0.01777568856854339,,-0.04472271914132375,10.4,10.2,0.026923076923076827,0.04705882352941182,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300169,天晟新材,5.72,-0.00694444444444442,0.04954128440366956,-0.00694444444444442,0.2711111111111111,0.08952380952380956,,0.0544815465729349,-0.08479999999999999,-0.19775596072931279,0.5315614617940199,0.006156552330694787,0.044639521852820385,0.008504996281085253,,-0.046666666666666745,5.69,5.41,0.005272407732864526,0.05730129390018468,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300570,太辰光,206.1,0.14500000000000002,0.015771315919171913,0.45151066976547627,0.08075511274252767,0.11883176809076579,,0.16556291390728475,-0.10570164019786521,-0.27557117750439364,0.5697036223929748,0.09155619581278818,0.05010222184323787,0.026410658377859164,,0.03049999999999997,178.18,178.18,0.15669547648445392,0.15669547648445392,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300805,电声股份,8.6,0.004672897196261516,0.11688311688311681,0.005847953216374213,0.21126760563380276,0.07365792759051182,,0.06235011990407669,-0.02934537246049662,-0.27487352445193924,0.33874239350912777,0.03914934751087484,0.010751809002084833,0.001886752898262234,,-0.021615472127417434,8.34,7.64,0.031175059952038398,0.12565445026178002,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600165,宁科生物,3.14,0.0,-0.051359516616314216,0.2975206611570249,0.15867158671586723,0.1254480286738351,,0.04501607717041805,-0.12777777777777777,-0.19280205655526994,0.5689655172413793,0.05475310715485393,0.06050591076649314,0.01995327397865765,,-0.03384615384615386,3.11,3.09,0.009646302250803984,0.016181229773462924,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600183,生益科技,148.15,0.07745454545454544,0.17300079176563754,0.06913473334776654,0.10189661584232068,-0.02069011105235319,,0.12504613567579537,-0.05804933875890128,-0.2279028559516364,0.6897701475595915,0.06755539542424782,0.0224858572587312,-0.0009491986997023361,,-0.027950921855521282,135.47,122.05,0.09360005905366497,0.21384678410487523,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600536,中国软件,33.58,0.002388059701492473,0.011445783132530085,0.03641975308641965,0.04124031007751938,0.12608987256874582,,0.05732484076433123,-0.09706910459801021,-0.2315789473684211,0.4004739336492889,0.008999263833175508,0.005066555655961702,-0.010120071300502187,,-0.03616532721010346,32.97,32.12,0.018501668183196873,0.045454545454545414,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600604,市北高新,4.82,-0.008230452674897082,-0.02429149797570851,0.0758928571428572,0.1503579952267302,0.14218009478673,,0.05307855626326964,-0.09906542056074752,-0.18855218855218858,0.45365853658536587,0.006998850934921252,0.02534984247930261,0.022640046520643775,,-0.028225806451612878,4.71,4.55,0.023354564755838636,0.05934065934065935,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600969,郴电国际,10.27,0.008840864440078589,0.1997663551401867,0.19418604651162785,0.4126547455295737,0.0995717344753746,,0.10651499482936912,-0.040186915887850394,-0.16774716369529985,0.6072106261859581,0.10045539780337531,0.04133158057531716,-0.004106535257538457,,-0.03477443609022568,9.67,8.45,0.06204756980351589,0.2153846153846155,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
601002,晋亿实业,5.36,-0.007407407407407418,0.0248565965583174,-0.02010968921389389,0.1051546391752578,0.1051546391752578,,0.06792452830188686,-0.053003533568904526,-0.20238095238095233,0.46875000000000017,0.001588339717836229,0.02381877022653711,0.014153846153846183,,-0.049645390070921835,5.3,5.18,0.01132075471698113,0.0347490347490349,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603118,共进股份,17.89,0.10024600246002446,0.11742660836976881,0.21866485013623982,0.20878378378378382,0.4748557295960427,,0.1559405940594059,-0.13070942662779383,-0.13070942662779383,0.7277327935222674,0.038576528983193414,0.014289532660320292,0.05858272162619982,,-0.04229122055674517,16.16,15.41,0.1070544554455446,0.16093445814406238,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603637,镇海股份,14.97,0.01975476839237067,0.1741176470588235,0.09349890430971519,0.19377990430622027,-0.1687951138256525,,0.08263888888888886,-0.07018633540372676,-0.3207803992740471,0.41618497109826597,0.05526575496968866,0.050435188063413294,-0.04009600291193671,,-0.039769082745349515,14.4,12.55,0.039583333333333304,0.19282868525896402,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
605168,三人行,52.49,0.09995808885163471,0.10505263157894751,0.24177903950792512,0.2780618456294133,0.16360008867213494,,0.10645025295109621,0.0,-0.1821439700841384,0.6559741024131842,0.11845049114657691,0.0576712938605366,0.003131633232682507,,0.049800000000000066,47.44,45.15,0.10645025295109622,0.1625692137320045,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
605198,安德利,66.3,0.00591715976331364,0.02330606575088745,-0.03535573985159324,0.1662269129287599,0.028225806451612767,,0.052147239263803546,-0.06130539430836757,-0.22754281719678437,0.6140316205533597,0.0072620096624227415,0.039971390508637406,0.023408625342769884,,-0.027716673999120145,65.2,61.75,0.016871165644171793,0.0736842105263158,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
688112,鼎阳科技,69.57,0.07676830212041463,0.0199384254508137,0.3692186577445382,0.09714556063712343,-0.008409350057012599,,0.1228674283925496,-0.05346938775510213,-0.23692003948667328,0.6124170105867575,0.07666831744459568,0.04783058156363529,-0.004045667600617864,,-0.02970711297071138,63.89,63.89,0.08890280169040521,0.08890280169040521,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
688808,联讯仪器,2656.9,0.0778498985801217,0.1725117939620211,0.24212248714352502,0.37308203143168694,0.277970177970178,,0.16379310344827586,-0.015962962962962957,-0.043513321837301056,0.9421336856921266,0.14398450116071215,0.040149990635927946,0.02480768845273862,,0.03623244929797198,2320.0,2123.0,0.14521551724137938,0.25148374941121054,True,True,True,False,True,False,3,3,1,2,0,9,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,73,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000912,泸天化,4.3,0.0213776722090262,0.12860892388451428,0.1345646437994723,0.303030303030303,0.16216216216216206,,0.17761557177615558,-0.11157024793388426,-0.35820895522388063,0.320113314447592,0.08040201005025116,0.03765989802307912,0.025270758122743597,,-0.10416666666666663,4.11,3.78,0.04622871046228694,0.13756613756613767,True,True,True,False,False,True,3,3,1,0,1,8,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,93,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002094,青岛金王,5.85,0.017391304347825987,0.25267665952890783,0.2136929460580912,0.3797169811320753,0.19631901840490795,,0.08576642335766418,-0.0233722871452422,-0.19310344827586212,0.5483870967741934,0.1325137934372278,0.05010132066242723,0.02125364116948969,,0.0034305317324183626,5.48,4.62,0.06751824817518237,0.26623376623376616,False,True,True,True,True,False,0,3,1,4,0,8,False,10日速度仍偏快，整理可能未完成,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,93,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
002141,贤丰控股,6.63,0.03918495297805635,0.10869565217391286,-0.013392857142857095,0.4288793103448276,1.0213414634146343,,0.15541601255886972,-0.10284167794316645,-0.10284167794316645,0.8276643990929705,0.008365019011406849,0.03777303333880755,0.10431481064384318,,-0.06619718309859157,6.37,5.66,0.04081632653061229,0.1713780918727914,True,True,True,False,False,True,3,3,1,0,1,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,93,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002354,天娱数科,8.43,-0.002366863905325367,0.21294964028776975,0.007168458781362075,0.053749999999999964,0.1210106382978724,,0.13695090439276492,-0.06020066889632114,-0.18471953578336564,0.6164658634538152,0.07745398773006129,0.044178723015836585,0.011562072929998557,,-0.0140350877192984,7.74,6.79,0.08914728682170536,0.2415316642120766,False,True,True,True,True,False,0,3,1,4,0,8,False,10日速度仍偏快，整理可能未完成,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,93,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
002949,华阳国际,14.05,-0.001421464108031234,0.24226348364279393,0.31924882629107976,0.42929806714140395,0.24667258207630893,,0.14984227129337543,-0.037011651816312496,-0.061456245824983324,0.8451178451178452,0.16665282736859588,0.06390977443609036,0.02483270432272988,,-0.001421464108031234,12.68,11.3,0.10804416403785488,0.24336283185840712,False,True,True,True,True,False,0,3,1,4,0,8,False,10日速度仍偏快，整理可能未完成,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,93,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
300530,领湃科技,21.79,0.014904517931998207,0.10106114199090444,0.05113362276893385,0.38878266411727225,0.17276641550053817,,0.19363395225464183,-0.03155555555555556,-0.2481021394064873,0.5141891891891891,0.10092206643930801,0.053973680930249346,0.008591696837152885,,-0.01134301270417426,18.85,18.09,0.15596816976127315,0.20453289110005524,False,True,True,True,True,False,0,3,1,4,0,8,False,短波动仍偏大,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,93,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
