股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破确认路径,平台上方横盘振幅,微平台上沿,微平台再突破量比,有效突破原因,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
300903,科翔股份,109.32,-0.0018261504747991708,-0.0009139097057211387,0.24142630024982958,0.3846738442051931,,,,0.10438095238095232,-0.05726112452569854,0.40543234487914265,0.2574559077472414,23911156.8,25468946.7,0.9388357155735852,0.07554057811596557,0.07369879986187085,1.0249906139251475,True,0.04140623533607379,0.06882094810358663,True,3,3,收敛较充分,-0.05726112452569854,0.848953594176524,0.13555035031499774,92.50439999999999,0.18178162336061865,0.010928436228203164,,,,-0.04398775688675116,105.0,80.26,0.04114285714285715,0.3620732618988287,False,0,,创业板20%,17,14.012818901596091,READY_FOR_BREAKOUT,False,False,3,False,111.88,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,2,2,1,0,1,1,7,False,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
300981,中红医疗,18.8,0.0005321979776478081,0.22635355512067834,0.1906269791006967,0.27285037237643883,,,,0.26821192052980125,-0.018276762402088642,0.18698060941828262,1.4344370860927143,19860955.8,12049301.0,1.648307715111441,0.0399948714840326,0.03293869950066142,1.214221329024526,False,0.1345601670582095,0.050083795281681054,True,3,1,结构未成熟,-0.018276762402088642,0.928425357873211,0.16423086450334412,15.866,0.18492373629144088,0.009364582538107236,,,,0.01897018970189701,15.1,14.44,0.2450331125827816,0.30193905817174516,False,0,,创业板20%,17,10.333551340745606,RETEST_STABILIZING,True,False,5,False,15.46,2026-09-17,1.648256237140558,1.9924587608713493,True,True,False,,0.20516047828823145,18.81,0.8122292494961663,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
300990,同飞股份,106.27,-0.009968324948760987,0.23497966298663564,0.13840385645420472,0.27789802789802787,,,,0.28975598255334195,-0.033909090909091,0.3364111286599441,0.8613150929565033,10400456.0,9573244.5,1.0864086882978912,0.1430731906071631,0.11554901986746635,1.238203411601991,False,0.1267878024646938,0.029988844412363047,True,3,2,部分收敛/待确认,-0.033909090909091,0.912605435801312,0.11831374241005177,90.6628,0.17214557679665732,0.013839499380487785,,,,0.04186274509803911,84.83,82.31,0.252740775668985,0.2910946422062932,False,0,,创业板20%,4,7.219132369299208,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301045,天禄科技,70.33,-0.04130316248636856,0.05205684367988028,0.10097056981840935,0.10948099069253825,,,,0.19245283018867926,-0.10974683544303798,0.12680737909257098,1.517678478696309,4810863.4,2543371.8,1.8915297401661844,0.043793927172744,0.02804071145434084,1.5617980037366166,False,0.06723756090358801,0.03936028162175309,True,3,1,结构未成熟,-0.10974683544303798,0.5441640378548895,0.05491307804226864,66.30199999999999,0.06075231516394686,-0.0017946077457198228,,,,-0.058500669344042855,66.25,60.17,0.06158490566037744,0.1688549110852584,False,0,,创业板20%,4,2.739726027397249,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301060,兰卫医学,11.94,0.01100762066045724,0.1751968503937007,0.1253534401508012,0.04097646033129898,,,,0.1942517343904857,-0.019704433497536922,0.1386036960985626,1.401490291083949,22541988.2,11632800.2,1.93779552751194,0.05615234497239857,0.03109272548625614,1.8059640669718544,False,0.08252988816043194,0.031129900076864114,True,3,1,结构未成熟,-0.14469914040114618,0.5213270142180092,0.10591395359607292,10.955600000000002,0.08985359085764322,-0.0023675967072191995,,,,0.049209138840070166,10.09,9.74,0.18334985133795834,0.22587268993839826,False,0,,创业板20%,9,6.666666666666665,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301086,鸿富瀚,174.0,-0.011363636363636354,0.18512464241928894,0.1733764920089016,0.35292745509680423,,,,0.22297802870553027,-0.032204238277990904,0.30477011044098073,0.7316269577187109,5375930.4,6775390.0,0.7934495874038248,0.0809725122427647,0.09848184424617054,0.822207513096134,True,0.09188718800680351,0.036431329107701416,True,3,3,收敛较充分,-0.032204238277990904,0.9187482458602303,0.17197366426995808,143.048,0.21637492310273476,0.01244249416094556,,,,0.032702237521514466,147.01,141.1,0.1835929528603497,0.2331679659815733,False,0,,创业板20%,17,15.165911416459576,RETEST_STABILIZING,True,False,4,False,159.31,2026-09-18,1.2891493095748987,0.7386865164463562,True,False,False,,0.09062784349408552,,0.6820344229386918,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301182,凯旺科技,73.47,-0.004606421894052359,0.15138692994828395,0.04242338251986366,0.04257130693912292,,,,0.24856870229007635,-0.06419564386702337,0.24875381894195206,0.9992558238797576,4099434.0,3931520.9,1.042709451194829,0.0502903843028831,0.044991210081456325,1.11778243376501,False,0.064282494365139,0.005393586005830953,True,3,2,部分收敛/待确认,-0.06419564386702337,0.6911764705882351,0.05324273180801642,69.26679999999999,0.06068130763944657,0.0001963808170597492,,,,-0.004741262530479462,62.88,62.19,0.16841603053435117,0.18137964302942589,False,0,,创业板20%,4,5.175544794188869,RETEST_STABILIZING,False,False,4,False,67.3,2026-09-17,1.2969594007726095,1.2586035914532572,True,False,True,,0.1493192797540624,78.51,0.8022796046095033,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301205,联特科技,327.5,0.02024922118380057,0.20395559150062503,0.05959622104309559,0.07765712405396519,,,,0.23930328020413436,-0.039251349448486295,0.20358324350444204,1.1754566637450834,6983392.2,6154622.7,1.134658051418814,0.09473901535718288,0.07489261085674515,1.2649981656855307,False,0.09468079903299942,0.020061324903140054,True,3,1,结构未成熟,-0.039251349448486295,0.8322257053291536,0.08166844467637491,301.18559999999997,0.08736938286558193,0.0034917317923512936,,,,0.0037698838385387123,270.41,269.03,0.2111238489700824,0.21733635654016292,False,0,,创业板20%,17,13.446969696969703,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301227,森鹰窗业,34.8,-0.01861252115059231,0.07506950880444863,0.013100436681222627,0.09056722030711373,,,,0.18052805280528061,-0.027117696393626156,0.1791143423661599,1.0078927818981167,3173415.2,2904117.9,1.0927294652878936,0.047155017859011966,0.035749807224309135,1.3190285912072701,False,0.04507042253521143,0.0008821829464911168,True,3,1,结构未成熟,-0.027117696393626156,0.9064609450337506,0.05460937026486423,32.3608,0.07537514523744782,0.009168361046315798,,,,0.03602262578148241,30.3,30.26,0.14851485148514842,0.15003304692663577,False,0,,创业板20%,14,6.76236044657097,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301366,一博科技,72.16,0.0022222222222221255,0.08986557921764082,0.2512571527657359,0.31271602692377654,,,,0.14602307225258052,-0.04423841059602651,0.33134328358208953,0.4407002631046349,20333880.4,12273648.0,1.6567104091627851,0.17295090206225214,0.09660221419342811,1.790340972060432,False,0.09033110141900624,0.07792820646337106,True,3,2,部分收敛/待确认,-0.04423841059602651,0.8514895509115161,0.18025171942852003,60.017199999999995,0.20232200102637243,0.009717427438946435,,,,-0.024733072036761672,65.88,57.06,0.09532483302975114,0.26463371889239395,False,0,,创业板20%,17,6.154419992540094,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,1,0,1,1,7,False,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301399,英特科技,22.34,-0.010190518387239722,0.16718913270637414,0.08288899660688331,0.28169822145725765,,,,0.20787401574803152,-0.04936170212765956,0.20374331550802152,1.0202740405480806,6243490.0,7210981.3,0.8658308405265176,0.11992743124051881,0.1382867083938334,0.867237586558006,True,0.08893219817417175,0.022104420884176745,True,3,2,部分收敛/待确认,-0.04936170212765956,0.8313953488372092,0.07344497032890485,20.069599999999998,0.11312632040499082,0.009659113776310901,,,,0.015454545454545388,19.05,18.7,0.17270341207349071,0.19465240641711223,False,0,,创业板20%,6,2.6474127557159832,RETEST_STABILIZING,True,False,5,False,20.2,2026-09-18,1.9162676693141782,0.5993742723478204,True,False,False,,0.08691544638639583,,0.8359806764391474,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301419,阿莱德,48.48,0.018915510718789275,0.22952066954095862,0.17271407837445563,0.24307692307692297,,,,0.26070238400410156,-0.014233428222854894,0.20226308345120222,1.2889271712650339,10776865.2,7418355.0,1.4527297763452949,0.1049579948247114,0.06725584927925178,1.560577941539586,False,0.12532572889522564,0.06486244687989284,True,3,1,结构未成熟,-0.014233428222854894,0.9493853940708602,0.1983981806496269,40.2388,0.2048073004165134,0.00932094553919005,,,,-0.012627291242362615,39.01,37.5,0.24275826711099713,0.29279999999999995,False,0,,创业板20%,17,14.257703081232487,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301486,致尚科技,218.87,-0.001869755563662867,0.22533870787145904,0.15877806014400675,0.2753918769302488,,,,0.24010422441512363,-0.02154767758952114,0.2186141960405601,1.098301156849743,9129144.0,7253678.3,1.2585537464488878,0.14491362678368327,0.09947604763833122,1.4567690436450709,False,0.11415811732746106,0.049368942920743786,True,3,1,结构未成熟,-0.02154767758952114,0.9240586103671027,0.15433806330479172,185.7336,0.17840821477643254,0.007785183625720782,,,,-0.014054687148069789,180.38,172.02,0.21338285841002325,0.27235205208696667,False,0,,创业板20%,17,14.748369058713884,READY_FOR_BREAKOUT,False,False,3,False,222.0,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301529,福赛科技,135.34,-0.018564176939811494,0.22092918358141644,0.06945871197155284,0.15665327749764968,,,,0.299351851851852,-0.035559039407111914,0.2265250493467432,1.3214955816812664,4374891.2,3076413.8,1.422075014746066,0.06857310168532647,0.04866679564410323,1.4090326017516466,False,0.10199747941232307,0.03483788938334409,True,3,1,结构未成熟,-0.035559039407111914,0.9081538744708263,0.13605553526984893,116.1716,0.16500074028420042,0.010556899041389123,,,,0.04744214844052319,108.0,108.0,0.2531481481481481,0.2531481481481481,False,0,,创业板20%,17,17.476635514018703,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301583,托伦斯,136.19,-0.0286019971469329,0.17557186016400528,0.17152688172043007,0.10660599658730807,,,,0.24354307505633555,-0.05080847504878727,0.1325413899541671,1.837486955135697,8815549.0,3334388.9,2.643827479152177,0.2512202640688972,0.10814921865464759,2.322904105956768,False,0.13851614578824356,0.058688674919761485,True,3,1,结构未成熟,-0.18770130025050702,0.48197530864197535,0.11753893620862277,123.3424,0.10416207240981201,-0.008019971111375535,,,,-0.04098302936412923,115.38,106.91,0.18036054775524346,0.2738752221494716,True,1,2026-09-18,创业板20%,25,19.999999999999996,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
301626,苏州天脉,331.99,-3.0120481927631282e-05,0.11555779569892466,0.23045847077573112,0.28344995554180996,,,,0.17838926174496653,-0.054590500056954094,0.23456281903507326,0.7605180670952487,3198647.0,2343054.0,1.3651614516780237,0.05939739356749687,0.0456736530243859,1.3004738976272303,False,0.06987302403120688,0.06720655052939528,True,3,2,部分收敛/待确认,-0.054590500056954094,0.8239992655159749,0.16736552475891586,278.8768,0.1904539925874078,0.005484655799269822,,,,-0.008985074626865597,298.0,270.01,0.11406040268456374,0.22954705381282192,False,0,,创业板20%,17,7.268077536043882,RETEST_STABILIZING,True,False,4,False,298.44,2026-09-16,1.3981883849212005,0.9888345412948074,True,False,False,,0.10776025236593068,340.0,0.9680758551112089,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,1,0,1,1,7,False,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
600088,中视传媒,15.17,0.024307900067521926,0.05055401662049874,0.15449010654490092,0.3134199134199134,,,,0.21141185076810526,-0.08393719806763278,0.35648535564853573,0.5930449804410461,51787075.8,22739358.8,2.277420232271457,0.1484721694194511,0.05717624559222578,2.5967456918794047,False,0.04280102939184616,0.05637308734167967,True,3,2,部分收敛/待确认,-0.08393719806763278,0.7397003745318353,0.14201829337147598,12.9052,0.17549514924216592,0.011315904958936862,,,,-0.06415792720542879,13.67,12.03,0.10972933430870513,0.26101413133832096,False,0,,沪深主板10%,17,5.967741935483883,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
600237,铜峰电子,10.12,0.054166666666666696,0.05306971904266389,0.22222222222222232,0.22666666666666657,,,,0.08119658119658119,0.0,0.2531017369727046,0.32080610021786504,56789369.8,48037543.6,1.1821872132529274,0.08032320465628524,0.07690734685952022,1.0444152338658161,False,0.010453690152623984,0.05001121327651936,True,3,2,部分收敛/待确认,0.0,1.0,0.14053871294939713,8.756,0.1557788944723617,0.005512172714745134,,,,0.035823950870010224,9.36,8.07,0.08119658119658113,0.25402726146220567,False,0,,沪深主板10%,17,5.41666666666667,BREAKOUT_AWAIT_RETEST,True,False,5,False,9.77,2026-09-22,1.7292664089416667,,False,False,False,,,,,首次放量突破，仅观察，等待缩量回踩确认,2,2,1,0,1,1,7,False,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
600487,亨通光电,73.0,0.017421602787456525,0.16949695610381288,0.15671050546664556,0.13003095975232215,,,,0.22966661298115623,-0.04387688277668622,0.12332571055210712,1.8622768273783297,204057136.8,149174371.0,1.3679101539499705,0.0848100022865955,0.058845141890743635,1.4412405096084262,False,0.07199384141647425,0.03864352088859935,True,3,1,结构未成熟,-0.04387688277668622,0.8268733850129202,0.09725760752748758,65.5492,0.11366729113398799,0.004653187341368659,,,,0.02903862418945602,62.09,61.8,0.17571267514897726,0.18122977346278324,False,0,,沪深主板10%,17,9.97994755514422,RETEST_STABILIZING,True,False,5,False,65.8,2026-09-17,1.6569017711492375,0.88709404074972,True,True,False,,0.13194959229058548,74.28,1.0471255816278393,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
600712,南宁百货,5.74,-0.025466893039049143,0.05709023941068159,-0.06362153344208799,0.053211009174311874,,,,0.24536082474226814,-0.23568575233022626,0.3830570902394107,0.6405333068992866,63650984.4,47325535.6,1.344960677000769,0.11897589246894176,0.08285098990859098,1.4360225822311499,False,-0.04187366926898517,-0.015061770181079903,False,3,1,结构未成熟,-0.23568575233022626,0.3345864661654137,-0.003558718861209953,5.67,0.012345679012345734,0.0016252119841717594,,,,0.0,4.85,4.85,0.1835051546391755,0.1835051546391755,False,0,,沪深主板10%,3,1.7045454545454586,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
600828,茂业商业,4.62,0.045248868778280604,0.1295843520782396,-0.08333333333333337,0.14640198511166247,,,,0.23350253807106608,-0.149171270718232,0.334152334152334,0.6987906837862055,36552501.8,80718290.4,0.4528403862230461,0.0234921060599348,0.04662131616852745,0.5038919530931982,True,0.016579819990525824,-0.03919007184846501,False,3,2,部分收敛/待确认,-0.149171270718232,0.5030674846625769,0.03194103194103204,4.3675999999999995,0.05778917483286028,0.005525370660281581,,,,0.04761904761904767,3.94,3.94,0.17258883248730972,0.17258883248730972,False,0,,沪深主板10%,4,4.52488687782806,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
600892,大晟文化,4.32,0.04600484261501214,0.09367088607594942,-0.12016293279022405,0.10769230769230775,,,,0.16062176165803124,-0.26655348047538197,0.49492385786802023,0.32453832868340676,42892840.0,110725752.9,0.3873790773745102,0.0559681863141644,0.19796510898199698,0.2827174273384416,True,0.021945137157107553,-0.05040276179516712,False,3,2,部分收敛/待确认,-0.26655348047538197,0.30222222222222234,-0.01873935264054505,4.28,0.009345794392523477,0.0046948356807512415,,,,0.04096385542168668,3.86,3.86,0.11917098445595875,0.11917098445595875,False,0,,沪深主板10%,4,4.600484261501214,BREAKOUT_AWAIT_RETEST,False,False,5,False,4.15,2026-09-22,1.8932600252373102,,False,False,True,,,,,首次放量突破，仅观察，等待缩量回踩确认,2,2,1,1,0,1,7,False,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
601218,吉鑫科技,5.26,-0.03308823529411775,0.015444015444015413,0.15604395604395593,0.1741071428571428,,,,0.2194616977225672,-0.1069609507640068,0.16143497757847527,1.359443294225903,200979975.6,33266698.8,6.041476396810374,0.25650124058867424,0.03432977124943844,7.471685107510585,False,0.06081871345029244,0.056014882182720216,True,3,1,结构未成熟,-0.1069609507640068,0.6227544910179641,0.09196595391322382,4.728,0.11252115059221657,0.005957446808510625,,,,-0.08362369337979103,4.83,4.5,0.08902691511387162,0.16888888888888887,False,0,,沪深主板10%,17,5.41176470588236,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
603038,华立股份,17.57,0.0034266133637921303,0.15440210249671482,0.06549423893268669,0.01678240740740744,,,,0.21973684210526315,-0.05231930960086295,0.16271409749670612,1.350447474962711,9481640.4,5972766.4,1.5874788607168697,0.03772980195789357,0.02308850072084498,1.6341382411128147,False,0.07893413775766711,0.022875209224474613,True,3,1,结构未成熟,-0.05231930960086295,0.7113095238095241,0.050994466876028044,16.7192,0.050887602277621014,0.0037462177609144387,,,,0.006876790830945723,15.2,15.18,0.15592105263157907,0.15744400527009228,False,0,,沪深主板10%,17,7.040572792362765,RETEST_STABILIZING,True,False,3,False,15.6,2026-09-16,3.110151954981107,0.6769973532351694,True,True,False,,0.16165413533834574,17.71,1.3016467779460952,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
603042,华脉科技,17.7,-0.06988964792433006,0.13461538461538458,0.0430170889805539,0.2724658519051042,,,,0.22537025112685138,-0.06988964792433006,0.3421998562185479,0.6585924775576684,48101755.0,25705617.6,1.8712545930038265,0.22056286455111432,0.11116976294667483,1.984018484027104,False,0.06839764394758996,0.04603549579017496,True,3,2,部分收敛/待确认,-0.06988964792433006,0.7753378378378376,0.11048371917937128,15.486,0.14296784192173573,0.009780907668231809,,,,-0.04582210242587603,15.53,15.14,0.13972955569864776,0.16908850726552171,False,0,,沪深主板10%,6,4.090909090909101,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
603061,金海通股份,344.3,-0.03638399104394063,0.11064516129032254,0.08256823041126893,0.013929381276320152,,,,0.18096774193548396,-0.05954657197487023,0.15739726027397252,1.1497515371009865,4930341.4,2895394.2,1.70282215803292,0.0599004827586206,0.033280393103448214,1.7998730535551954,False,0.0838232160539476,0.031967582170193465,True,3,1,结构未成熟,-0.07441260282810902,0.6539134783695923,0.04372077513622474,333.3736,0.0327752407509172,-0.002698372241348168,,,,-0.04626038781163433,310.0,292.0,0.11064516129032254,0.17910958904109586,False,0,,沪深主板10%,4,7.144804191779985,READY_FOR_BREAKOUT,False,False,3,False,363.3,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,2,2,0,1,1,1,7,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,257,4,未入选：未满足一级粗筛最低资格条件
