股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
600162,香江控股,4.8,-0.024390243902439046,0.18518518518518512,0.4201183431952662,,,,0.3409090909090909,-0.18644067796610175,-0.18644067796610175,0.6636085626911313,0.08769544527532314,,,,-0.10447761194029859,4.4,3.96,0.09090909090909083,0.21212121212121215,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600198,大唐电信,7.62,-0.01677419354838705,0.005277044854881341,0.04670329670329676,,,,0.09234828496042206,-0.07971014492753614,-0.07971014492753614,0.5147058823529416,-0.0030745077516842745,,,,-0.048689138576779034,7.58,7.3,0.005277044854881341,0.043835616438356206,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600227,赤天化,4.91,-0.05029013539651839,0.3198924731182795,0.5201238390092879,,,,0.329268292682927,-0.09908256880733946,-0.09908256880733946,0.7672413793103449,0.24856961220597595,,,,-0.025793650793650813,4.1,3.47,0.19756097560975627,0.41498559077809793,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600228,返利科技,9.75,0.06673960612691454,0.16348448687350814,0.26131953428201804,,,,0.2134146341463415,-0.02010050251256279,-0.02010050251256279,0.9392097264437692,0.155692526521662,,,,0.1004514672686232,8.2,8.05,0.1890243902439026,0.21118012422360244,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600272,开开实业,18.08,-0.10004977600796428,-0.07282051282051294,0.6865671641791042,,,,0.2795100222717149,-0.2132288946910358,-0.2132288946910358,0.6144767899291895,0.013623367158154265,,,,-0.1698806244260791,17.96,15.83,0.006681514476614581,0.14213518635502198,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600288,大恒科技,11.23,-0.014912280701754432,-0.001777777777777767,0.03981481481481475,,,,0.06966086159486708,-0.1556390977443609,-0.1556390977443609,0.45811518324607325,-0.024326672458731657,,,,-0.02092414995640801,10.91,10.84,0.02933088909257564,0.0359778597785978,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600371,万向德农,13.08,-0.09292649098474337,0.5209302325581395,0.844851904090268,,,,0.29722703639514747,-0.12625250501002006,-0.12625250501002006,0.7760663507109004,0.404262171882549,,,,-0.06303724928366772,11.54,7.5,0.1334488734835355,0.744,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600397,江钨装备,17.89,-0.024004364429896174,0.08489993935718632,0.05920663114268798,,,,0.12277682157200233,-0.10549999999999993,-0.10549999999999993,0.7156334231805931,-0.011957032005081025,,,,-0.0740165631469979,17.43,16.37,0.02639127940332764,0.09285277947464876,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600468,百利电气,6.3,-0.024767801857585203,0.08996539792387526,-0.06528189910979232,,,,0.09523809523809533,-0.08695652173913049,-0.10128388017118406,0.4964539007092199,0.009211053263916691,,,,-0.059701492537313494,6.3,5.75,0.0,0.09565217391304337,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600475,华光环能,15.07,-0.01245085190039319,0.026566757493188042,-0.041348600508905875,,,,0.06753069577080492,-0.040738383195417005,-0.07204433497536933,0.5682656826568271,0.010493847855969518,,,,-0.02711426726920596,14.66,14.41,0.027967257844474736,0.04580152671755733,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600479,千金药业,12.96,-0.03066566940912474,0.3104145601617796,0.3319630010277492,,,,0.27029360967184807,-0.1189666893269884,-0.1189666893269884,0.6601941747572816,0.2130855992886227,,,,-0.03066566940912474,11.58,9.67,0.11917098445595853,0.34022750775594623,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600540,新赛股份,6.06,-0.09955423476968805,0.4889434889434887,0.5459183673469388,,,,0.3326732673267328,-0.09955423476968805,-0.09955423476968805,0.7987987987987986,0.3386348575215372,,,,-0.009803921568627527,5.05,3.88,0.19999999999999996,0.5618556701030928,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600551,时代出版,8.62,-0.05066079295154191,0.25473071324599705,0.22792022792022792,,,,0.4053254437869823,-0.09263157894736851,-0.09263157894736851,0.6788321167883209,0.19680666435265537,,,,0.04484848484848469,6.76,6.76,0.2751479289940828,0.2751479289940828,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600584,长电科技,71.31,-0.027015963978714752,-0.08271160277849232,0.03392779469334495,,,,0.09815518940994224,-0.18502857142857143,-0.18502857142857143,0.3927231807951988,-0.07681552493090049,,,,-0.07172611299140841,71.01,71.01,0.0042247570764679665,0.0042247570764679665,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600613,神奇制药,9.02,-0.007700770077007757,0.0022222222222221255,0.7721021611001964,,,,0.36757990867579915,-0.29365700861393895,-0.29365700861393895,0.5253164556962024,0.041269841269841345,,,,-0.24707846410684475,8.76,8.76,0.029680365296803624,0.029680365296803624,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600629,华建集团,16.19,-0.01640340218712022,-0.01819284414796829,0.03982016698779711,,,,0.08622908622908622,-0.07906712172923758,-0.07906712172923758,0.7274509803921574,-0.0060166994106090055,,,,-0.04087677725118466,15.54,15.54,0.041827541827542,0.041827541827542,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600663,陆家嘴,9.06,-0.013071895424836555,-0.03923647932131491,0.02604756511891293,,,,0.05988700564971765,-0.0707692307692307,-0.0707692307692307,0.6933333333333336,-0.028105556747478944,,,,-0.034115138592750616,8.85,8.85,0.023728813559322104,0.023728813559322104,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600664,哈药股份,8.55,-0.07467532467532467,-0.05837004405286339,0.37459807073955,,,,0.1430288461538461,-0.10094637223974756,-0.10094637223974756,0.7762237762237765,-0.008178179919958173,,,,-0.09999999999999998,8.32,7.9,0.027644230769230838,0.08227848101265822,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600691,潞化科技,3.13,-0.06845238095238093,0.2420634920634921,0.27235772357723564,,,,0.34469696969696956,-0.11830985915492953,-0.11830985915492953,0.6379310344827586,0.1786857465637357,,,,-0.03095975232198145,2.64,2.46,0.18560606060606055,0.27235772357723564,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600714,金瑞矿业,19.35,0.033653846153846256,0.25567813108371196,0.30566801619433215,,,,0.2235649546827794,-0.0444444444444444,-0.0444444444444444,0.8815789473684212,0.17829740591888932,,,,-0.00462962962962965,16.55,14.7,0.16918429003021163,0.31632653061224514,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600785,新华百货,12.15,-0.04028436018957349,0.3869863013698631,0.3869863013698631,,,,0.1890909090909091,-0.07110091743119262,-0.07110091743119262,0.8125000000000001,0.20243455885991413,,,,-0.052262090483619295,11.0,8.73,0.1045454545454545,0.39175257731958757,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600829,人民同泰,10.23,-0.022922636103151928,-0.04481792717086841,0.08714133900106269,,,,0.07915831663326645,-0.20015637216575444,-0.20015637216575444,0.3600000000000003,-0.028028503562945395,,,,-0.03943661971830981,9.98,9.1,0.025050100200400882,0.12417582417582418,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600833,第一医药,10.75,-0.025385312783318126,0.00561272217025266,0.10030706243602872,,,,0.051087984862819215,-0.16472416472416462,-0.16472416472416462,0.38728323699421974,-0.027765216604865528,,,,-0.028906955736224038,10.57,10.35,0.017029328287606393,0.03864734299516903,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600857,宁波中百,19.2,-0.028831562974203306,-0.05185185185185193,0.08967082860385922,,,,0.11413612565445024,-0.09985935302390991,-0.09985935302390991,0.6863033873343153,-0.030254053235011846,,,,-0.09348441926345608,19.1,18.68,0.005235602094240788,0.027837259100642386,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600881,亚泰集团,1.92,-0.020408163265306145,0.02127659574468077,0.0971428571428572,,,,0.11764705882352927,-0.22267206477732804,-0.22267206477732804,0.3209876543209876,-0.020907700152983155,,,,-0.05882352941176472,1.87,1.85,0.026737967914438387,0.03783783783783767,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
601003,柳钢股份,3.88,-0.00512820512820511,0.07777777777777772,-0.02267002518891692,,,,0.12396694214876039,-0.058252427184466105,-0.07398568019093088,0.5230769230769226,0.03273888741016773,,,,-0.041975308641975295,3.63,3.54,0.06887052341597788,0.09604519774011289,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
601700,风范股份,8.25,-0.017857142857142905,0.20967741935483875,0.26728110599078336,,,,0.2027397260273972,-0.0603644646924828,-0.0603644646924828,0.8684863523573202,0.11275964391691407,,,,-0.015513126491646823,7.3,6.6,0.13013698630136994,0.25,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603078,江化微,33.5,-0.018458833870495184,-0.08269441401971533,0.07786357786357789,,,,0.13513513513513523,-0.14736574191906338,-0.14736574191906338,0.5462382445141066,-0.06082227112799443,,,,-0.08143679736769949,32.93,32.6,0.01730944427573644,0.027607361963190247,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603079,圣达生物,12.95,-0.03860430586488506,-0.023378582202111642,0.13496932515337412,,,,0.1078355314197051,-0.20209488601355519,-0.20209488601355519,0.4132379248658316,-0.012505719078847122,,,,-0.09313725490196079,12.89,11.93,0.00465477114041879,0.08549874266554891,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603089,正裕工业,9.94,-0.03495145631067975,-0.006000000000000005,0.13470319634703198,,,,0.11008230452674882,-0.15762711864406787,-0.15762711864406787,0.4775280898876402,-0.009368148295794465,,,,-0.06226415094339621,9.72,9.21,0.02263374485596703,0.07926167209554813,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603093,南华期货,13.53,-0.024513338139870222,0.2058823529411764,0.0798084596967279,,,,0.18362282878411917,-0.05450733752620551,-0.05450733752620551,0.7599999999999997,0.09767970144410199,,,,-0.016715116279069853,12.09,11.06,0.11910669975186106,0.2233273056057865,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603110,东方材料,24.71,0.04261603375527434,-0.055789071455865535,0.02573682025736823,,,,0.08588692274492872,-0.13298245614035087,-0.13298245614035087,0.5077922077922079,-0.028007237825505404,,,,-0.008824709185719981,23.17,23.17,0.06646525679758297,0.06646525679758297,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603122,合富中国,12.2,-0.013742926434923142,0.02866779089376048,0.08348134991118994,,,,0.08177172061328783,-0.10425844346549196,-0.10425844346549196,0.6141304347826086,-0.005299633102323842,,,,-0.025559105431309903,11.74,11.21,0.03918228279386704,0.08831400535236389,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603138,海量数据,15.33,0.05724137931034479,0.186532507739938,0.14917541229385312,,,,0.273961661341853,-0.03887147335423191,-0.03887147335423191,0.8272980501392759,0.1541501976284585,,,,0.14317673378076057,12.52,12.36,0.2244408945686902,0.24029126213592233,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603150,万朗磁塑,62.15,0.09999999999999987,0.18810934811699487,0.23484999006556717,,,,0.22102161100196463,0.0,0.0,1.0,0.15509710993402104,,,,0.0876793839691985,50.9,49.88,0.2210216110019647,0.24599037690457082,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603162,海通发展,14.64,0.09992486851990989,0.18638573743922215,0.2697311361665222,,,,0.2566523605150215,0.0,0.0,1.0,0.19862452922875384,,,,0.1287586738627602,11.65,11.65,0.2566523605150215,0.2566523605150215,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603171,税友股份,45.08,-0.012918765053645753,0.04521214931602113,-0.09840000000000004,,,,0.17946787148594373,-0.13474088291746644,-0.13474088291746644,0.5288590604026843,0.008151535820912104,,,,-0.03695791497543266,39.84,39.84,0.13152610441767054,0.13152610441767054,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603191,望变电气,14.52,-0.03904698874917267,-0.011572498298161982,0.0196629213483146,,,,0.07844522968197876,-0.14487632508833925,-0.14487632508833925,0.29106628242074917,-0.025372533225936356,,,,-0.04347826086956519,14.15,14.14,0.026148409893992808,0.026874115983026803,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603203,快克智能,42.73,-0.014529520295203047,-0.00116877045348307,0.022493419478344157,,,,0.11838671411625154,-0.09909340080118079,-0.09909340080118079,0.6278701504354709,-0.025897050107144604,,,,-0.05984598459846002,42.15,40.8,0.01376037959667853,0.047303921568627505,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603206,嘉环科技,14.2,0.0021171489061397875,0.051851851851851816,-0.0862290862290862,,,,0.04532163742690066,-0.11250000000000004,-0.11250000000000004,0.40789473684210487,0.0023293569563069827,,,,0.006378454996456506,13.68,13.38,0.03801169590643272,0.061285500747384036,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603207,小方制药,27.94,0.10000000000000009,0.10303987366758793,0.24177777777777787,,,,0.21742919389978224,0.0,0.0,1.0,0.16923334449280225,,,,0.14508196721311495,22.95,22.36,0.21742919389978232,0.2495527728085869,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603228,景旺电子,88.81,-0.005487122060470306,0.007944614686187679,0.13177010322416205,,,,0.13017142857142858,-0.16224884444863696,-0.16224884444863696,0.5499738356881213,-0.04762926065532447,,,,-0.08612883309322905,87.5,85.0,0.014971428571428635,0.044823529411764707,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603259,药明康德,155.99,0.010297927461139889,-0.048841463414634134,0.05755932203389835,,,,0.07409133271202234,-0.10144009216589855,-0.10144009216589855,0.6625790381299103,-0.02111944677152633,,,,-0.03321970870777802,150.22,150.22,0.038410331513779816,0.038410331513779816,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603269,海鸥股份,28.04,0.022984312294782816,0.6032018296169241,1.0617647058823527,,,,0.3851286939942802,-0.03509979353062631,-0.03509979353062631,0.943364797334814,0.4376906709052222,,,,0.04470938897168408,20.98,17.09,0.33651096282173487,0.6407255705090695,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603387,基蛋生物,9.3,-0.009584664536741228,-0.03626943005181338,0.03678929765886285,,,,0.040217391304347934,-0.06249999999999989,-0.06249999999999989,0.5193798449612406,-0.007947090511493782,,,,-0.028213166144200552,9.2,9.08,0.010869565217391353,0.02422907488986792,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603395,红四方,27.81,-0.09999999999999998,-0.04103448275862076,0.22619047619047605,,,,0.19438444924406043,-0.1618444846292948,-0.1618444846292948,0.5322299651567943,0.059933301572177244,,,,-0.13794172349659017,27.78,25.01,0.001079913606911287,0.11195521791283469,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603533,掌阅科技,24.15,-0.028169014084507116,0.16779497098646035,0.017699115044247815,,,,0.2647058823529413,-0.06395348837209314,-0.06395348837209314,0.7184300341296924,0.09790193894483212,,,,0.06905710491367856,20.4,19.94,0.18382352941176472,0.21113340020060156,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603580,艾艾精工,75.0,-0.09420289855072461,0.10310339755846454,0.3361838588989845,,,,0.22205354678443287,-0.15302089215132686,-0.15302089215132686,0.6688660801564028,0.1029087379782947,,,,-0.1477272727272727,72.46,67.2,0.03505382279878555,0.1160714285714286,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603663,三祥新材,40.98,-0.01867816091954022,-0.00726744186046524,0.0998389694041868,,,,0.12275963663147559,-0.14767054908485855,-0.14767054908485855,0.5717732207478889,-0.021443239887291687,,,,-0.07640297498309667,40.73,39.82,0.00613798183157388,0.029131089904570473,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603679,华体科技,22.02,-0.041358293426208115,0.02133580705009286,0.01334560515416472,,,,0.15104895104895114,-0.10814094775212646,-0.10814094775212646,0.6337448559670781,-0.02415244848216269,,,,-0.08933002481389574,21.45,21.2,0.02657342657342654,0.038679245283018915,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603682,锦和商管,11.1,0.006346328195829587,-0.052092228864218715,0.008174386920980936,,,,0.13445378151260498,-0.18382352941176472,-0.18382352941176472,0.5078740157480315,-0.046022947015598725,,,,-0.05932203389830515,10.71,10.71,0.0364145658263304,0.0364145658263304,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603688,石英股份,48.05,-0.024167343623070825,0.01264488935721797,0.03311115889056104,,,,0.16067608044501494,-0.11428571428571432,-0.11428571428571432,0.5580898075552386,-0.020557090004790335,,,,-0.0698799845141308,46.74,44.84,0.028027385537013227,0.07158786797502215,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603690,至纯科技,24.26,0.00663900414937757,-0.06620477290223248,0.04749568221070821,,,,0.11574468085106378,-0.15115465360391867,-0.15115465360391867,0.4468629961587711,-0.045652131153989806,,,,-0.07369224894998094,23.5,23.5,0.03234042553191485,0.03234042553191485,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603696,安记食品,13.85,-0.03819444444444453,0.055640243902439046,0.028974739970282215,,,,0.11450381679389313,-0.1795023696682464,-0.1795023696682464,0.4569892473118279,-0.007310779816513624,,,,-0.04679972470750171,13.1,12.66,0.057251908396946494,0.09399684044233814,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603716,塞力医疗,16.85,-0.0409789413773477,0.07120152574698024,0.003573555687909513,,,,0.11545741324921137,-0.13942798774259435,-0.13942798774259435,0.44171779141104345,-0.008298510976399331,,,,-0.02034883720930225,15.85,14.69,0.06309148264984232,0.14703880190605867,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603757,大元泵业,72.22,0.037792786319873484,0.25469075747046555,0.23664383561643842,,,,0.1807936507936508,-0.029170587444549034,-0.029170587444549034,0.912287793047696,0.13413475505861472,,,,0.03437410484101977,63.0,56.88,0.14634920634920623,0.2696905766526019,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603936,博敏电子,16.84,-0.0076605774896876255,-0.039908779931584926,0.1629834254143645,,,,0.17082066869300927,-0.1364102564102564,-0.1364102564102564,0.6385869565217391,-0.01060485884668505,,,,-0.09218328840970358,16.45,16.15,0.023708206686930078,0.04272445820433446,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603938,三孚股份,42.81,-0.022602739726027332,-0.01359447004608283,0.07562814070351775,,,,0.16132190942472452,-0.1090530697190426,-0.1090530697190426,0.6325385694249652,-0.015760251060454422,,,,-0.06813234653896372,40.85,39.1,0.04798041615667081,0.0948849104859335,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,224,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
