股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,决策说明
601011,宝泰隆,2.99,-0.03858520900321538,-0.016447368421052544,0.15000000000000013,0.15444015444015458,-0.026058631921824005,,0.1379310344827586,-0.10479041916167653,-0.24874371859296474,0.39634146341463433,0.0403618649965205,0.03819661865998758,0.0003064476587397724,,-0.05678233438485791,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,115,False,未入选：满足基础条件，但排名第115名，超出30只上限
601015,陕西黑猫,3.71,-0.04381443298969068,0.0,0.11077844311377238,0.2793103448275862,0.019230769230769162,,0.13445378151260504,-0.08395061728395059,-0.36904761904761907,0.2885245901639344,0.03747203579418357,0.035482906408850656,-0.0059719621438332204,,-0.055979643765903364,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,116,False,未入选：满足基础条件，但排名第116名，超出30只上限
601886,江河集团,13.03,-0.03552923760177651,0.024371069182389737,0.5548926014319806,0.6452020202020201,0.4891428571428571,,0.10850897736143628,-0.0823943661971831,-0.0823943661971831,0.8321377331420373,0.0891461528816817,0.0864160300227852,0.083744863723753,,-0.06928571428571428,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,117,False,未入选：满足基础条件，但排名第117名，超出30只上限
603118,共进股份,17.62,-0.016192071468453362,0.029807130333138643,0.2236111111111112,0.22022160664819945,0.40063593004769493,,0.08342989571263022,-0.14382896015549063,-0.14382896015549063,0.7004048582995954,0.044674354489669055,0.035068470027219245,0.05530437687141365,,-0.05674518201284795,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,118,False,未入选：满足基础条件，但排名第118名，超出30只上限
603200,上海洗霸,41.62,-0.028024287716020613,0.18609290396124223,0.09009952854897851,0.0680010264305877,-0.10243692042268704,,0.14559292904493004,-0.1080154307758251,-0.4436572650715146,0.24499545040946305,0.06577212142939426,0.044311311117859686,-0.03066689561562741,,-0.07716186252771629,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,119,False,未入选：满足基础条件，但排名第119名，超出30只上限
603268,松发股份,183.55,0.000381512971441067,0.02256267409470758,0.06178052872100426,0.09405734040650882,0.1900285269709543,,0.09392265193370165,-0.07297979797979792,-0.07297979797979792,0.8376039559451564,0.007210430430869774,0.035889102792442173,0.04981838846502051,,-0.05862139706636571,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,120,False,未入选：满足基础条件，但排名第120名，超出30只上限
603270,金帝股份,31.77,0.10006925207756234,0.15108695652173898,0.2567246835443038,0.10967516590988469,0.028821243523316165,,0.15906603429405325,0.0,-0.12599724896836317,0.6756373937677053,0.11811079045540929,0.022850400294352813,-0.0007232231055082083,,0.0502479338842976,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,121,False,未入选：满足基础条件，但排名第121名，超出30只上限
603396,金辰股份,29.61,-0.024060646011865527,0.16666666666666674,0.20512820512820507,0.21551724137931028,0.01058020477815691,,0.17377049180327866,-0.08100558659217871,-0.27798098024871976,0.4251134644478064,0.09555082786051261,0.05365104393214426,-0.01633216765495915,,-0.07178683385579931,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,122,False,未入选：满足基础条件，但排名第122名，超出30只上限
603637,镇海股份,14.72,-0.024519549370443983,0.1517996870109548,0.14552529182879392,0.10179640718562877,-0.1853901494189264,,0.10805230557467324,-0.08571428571428574,-0.3321234119782214,0.39554087530966153,0.05519713261648751,0.04825401895028225,-0.052913991156931184,,-0.05701473414477887,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,123,False,未入选：满足基础条件，但排名第123名，超出30只上限
605162,新中港,10.2,-0.06593406593406603,0.11597374179431053,0.1901983663943989,0.39917695473251014,-0.01449275362318847,,0.14715025906735751,-0.07859078590785917,-0.32806324110671936,0.4154929577464788,0.08326253186066257,0.05921943294782017,-0.018732402459346154,,-0.05642923219241458,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,124,False,未入选：满足基础条件，但排名第124名，超出30只上限
688167,炬光科技,278.97,-0.021192238868811497,0.04522292993630583,0.33894888408927293,0.06477099236641237,-0.08375209380234505,,0.1443494423791821,-0.09375304551213315,-0.34341461118433436,0.4583488009503305,0.060948338809784675,0.04703839610222049,-0.01668927044301638,,-0.07930693069306927,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,125,False,未入选：满足基础条件，但排名第125名，超出30只上限
688432,有研硅,45.22,-0.016742770167427756,0.10292682926829255,0.5496915695681974,0.07181796634273518,1.2090864680019542,,0.16000956708921305,-0.11176586132390487,-0.2560052648897664,0.6728343145500421,0.09702696473841899,0.009904465785712357,0.13385255834943255,,-0.0575239683201334,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,126,False,未入选：满足基础条件，但排名第126名，超出30只上限
000520,凤凰航运,4.19,-0.009456264775413725,0.04488778054862852,0.06345177664974622,-0.04772727272727273,-0.04555808656036431,,0.1259079903147701,-0.09892473118279566,-0.16199999999999992,0.5263157894736844,0.017360689571445986,0.022854715378080037,0.008780970441522262,,-0.025581395348837077,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,127,False,未入选：未满足二级结构筛选最低资格条件
002915,中欣氟材,18.53,-0.021130480718436262,0.07669959325973275,0.09321533923303837,-0.00856072766185123,-0.08584114454859393,,0.17459361830222772,-0.05023065094823165,-0.2707595434868162,0.37053979871912174,0.03818248032047511,0.02281443991933907,-0.018281502947042894,,-0.03338549817423064,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,128,False,未入选：未满足二级结构筛选最低资格条件
301123,奕东电子,76.83,-0.0025963910164871207,0.07109995817649506,0.17297709923664129,-0.19168858495528673,-0.2540776699029126,,0.12210029170718165,-0.07232552523545033,-0.421330119755969,0.33317439504112517,0.022784001277980526,0.005006110191043689,-0.03492424622625201,,-0.04701066732820647,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,129,False,未入选：未满足二级结构筛选最低资格条件
600198,大唐电信,7.75,-0.027603513174404015,0.05298913043478248,0.06896551724137923,-0.043209876543209846,-0.17023554603854385,,0.09234828496042206,-0.06400966183574874,-0.275023386342376,0.3033175355450238,0.0161935356978955,0.02170913439425992,-0.015107721952319353,,-0.04084158415841588,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,130,False,未入选：未满足二级结构筛选最低资格条件
601869,长飞光纤,407.8,0.019423543234257545,0.18216604823747695,0.30646504773499084,-0.004540350534589677,-0.15731614076416012,,0.1417223650385604,-0.08180037376443827,-0.3197778185518173,0.5085367104183758,0.09542235408359123,0.015500521675545942,-0.009215270035560552,,-0.04456211049154202,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,131,False,未入选：未满足二级结构筛选最低资格条件
603009,北特科技,46.19,-0.014928556195350828,0.06797687861271662,0.14190358467243502,-0.009860664523044016,-0.03970893970893974,,0.08990286875988246,-0.07620000000000005,-0.235771012574454,0.4398584905660377,0.018859600749972394,0.0167667863920824,-0.015094311660114768,,-0.04269430051813472,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,132,False,未入选：未满足二级结构筛选最低资格条件
603297,永新光学,111.38,-0.020576855434400354,0.08769531249999996,0.08961064370964578,-0.07614465826144667,-0.05897262588712404,,0.160890609874153,-0.07121414276184124,-0.2714070779093348,0.37580863547465004,0.045669409616440726,0.026684931138910795,-0.02546310901127591,,-0.03866735715518732,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,133,False,未入选：未满足二级结构筛选最低资格条件
603778,国晟科技,10.75,0.10030706243602872,0.13157894736842102,0.010338345864661536,-0.015567765567765512,-0.46223111555777885,,0.16720955483170455,-0.0444444444444444,-0.6863145608403852,0.11943092474728566,0.05963528831936915,0.020825418753237734,-0.11204055101049237,,0.04775828460038989,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,134,False,未入选：未满足二级结构筛选最低资格条件
603890,春秋电子,19.62,0.050883770755222324,0.0727173318753418,0.07154560349535788,-0.08998144712430411,-0.22235434007134358,,0.15682870370370353,-0.12488849241748445,-0.3929455445544554,0.3556570268899037,0.03461913676272821,-0.01113656387665185,-0.06351484967224508,,0.03426462836056943,True,False,False,False,True,True,3,0,0,2,1,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,135,False,未入选：未满足二级结构筛选最低资格条件
605118,力鼎光电,34.44,0.09996806132226133,0.18717683557393983,0.18840579710144922,-0.06183601198583499,0.04808277541083372,,0.1794520547945205,0.0,-0.30339805825242716,0.3512110726643598,0.15438761145002355,0.017194957070385986,-0.02475846359280509,,0.04936014625228502,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,136,False,未入选：未满足二级结构筛选最低资格条件
001696,宗申动力,16.2,0.051948051948051965,0.06719367588932812,0.04314230521571161,-0.08988764044943831,-0.06789413118527043,,0.10735989196488846,-0.09949972206781543,-0.3706293706293706,0.21610517666392765,0.029748283752860205,0.0021690562436282868,0.002563643389664305,,0.05263157894736836,True,False,True,False,False,True,3,0,1,0,1,5,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,137,False,未入选：未满足二级结构筛选最低资格条件
000510,新金路,17.06,-0.01444251877527436,0.10349288486416541,0.058312655086848464,-0.12197632527020075,0.015476190476190421,,0.13924830560690069,-0.0773391022174148,-0.38743267504488343,0.28778877887788773,0.013244639781433643,0.020319949147155736,-0.010052427832772381,,-0.053799223516361794,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,138,False,未入选：未满足二级结构筛选最低资格条件
002222,福晶科技,66.59,-0.014211695040710515,0.07437883188125216,0.14396151863940898,-0.12840314136125652,-0.26662995594713645,,0.09172328597899934,-0.05813295615275815,-0.4648826743812279,0.2500648172154525,0.025716068114078006,0.023514134118066687,-0.06502408058883835,,-0.05799971707455076,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,139,False,未入选：未满足二级结构筛选最低资格条件
002980,华盛昌,96.96,-0.03010903270981302,0.02354058904254175,0.27344365642237967,-0.0014418125643665958,-0.19213464422596238,,0.13136358805399084,-0.10047314222098536,-0.2867966164030894,0.6171445404556166,0.030316554560234632,0.011717738538297162,-0.03124352271464803,,-0.06210098665118979,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,140,False,未入选：未满足二级结构筛选最低资格条件
301183,东田微,220.88,-0.016124721603563485,0.07546986074593431,0.368101579436358,-0.002303627083427351,0.047867545898761854,,0.10243454294901246,-0.17851829812555786,-0.2347560975609756,0.5646363402724236,0.03911989066847932,0.043935318141546276,0.0013028242715287242,,-0.07457683928272163,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,141,False,未入选：未满足二级结构筛选最低资格条件
600367,红星发展,38.39,0.01132771338250782,-0.03736208625877635,0.28308823529411753,-0.10009376465072661,-0.30891089108910885,,0.17936250675310625,-0.12070545121392573,-0.42175026359391476,0.4036208732694355,0.051147253710092544,0.04245302371379367,-0.012372524298185361,,-0.07583052479537788,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,142,False,未入选：未满足二级结构筛选最低资格条件
600397,江钨装备,18.33,-0.01926163723916552,0.08077830188679225,0.19413680781758957,-0.042319749216301106,0.30277185501066084,,0.14444444444444438,-0.08350000000000013,-0.4234035860333438,0.3157092018301982,0.015146900008307096,0.03860657957789049,0.04198638788861464,,-0.05124223602484479,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,143,False,未入选：未满足二级结构筛选最低资格条件
600487,亨通光电,66.9,-0.006534006534006487,0.13563062298421347,0.22955339092078675,-0.13071725571725556,-0.3613974799541809,,0.12494157968530918,-0.07353552139592834,-0.46415698838606323,0.31036534570986557,0.06401590457256501,0.02715815529072696,-0.04315407890934453,,-0.0618426588136306,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,144,False,未入选：未满足二级结构筛选最低资格条件
601208,东材科技,47.74,-0.011184755592377749,0.059476253883710584,0.21383168065090263,-0.15950704225352108,-0.198320738874895,,0.17142857142857149,-0.09737190395159767,-0.40599726266019665,0.38433962264150945,0.015075163190236385,0.025104439759457753,-0.021414038814687286,,-0.08823529411764697,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,145,False,未入选：未满足二级结构筛选最低资格条件
603052,可川科技,57.51,-0.014395886889460252,0.05970149253731338,0.11066048667439166,-0.18575676058332147,-0.3583621555282829,,0.08654867256637169,-0.06624452021432059,-0.522619739354196,0.17774585346741545,0.00686298539864838,0.014482690209304483,-0.07875799793723459,,-0.05020644095788607,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,146,False,未入选：未满足二级结构筛选最低资格条件
603306,华懋科技,75.51,-0.008143964271640436,0.07702182284980763,0.11932997331752171,-0.17700272479564028,-0.2365015166835187,,0.08635135135135136,-0.060704067670108164,-0.37132628423944714,0.3167892156862746,0.01832060039243988,0.013840463852984763,-0.05522839014996883,,-0.05529838608782689,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,147,False,未入选：未满足二级结构筛选最低资格条件
603936,博敏电子,16.97,-0.03414911781445651,-0.052484645449469625,0.22086330935251786,-0.11291165708311557,-0.2208448117539028,,0.14167160640189688,-0.1297435897435898,-0.44360655737704924,0.2886435331230283,0.00399349208696953,0.042103862108742396,-0.04182790851952323,,-0.08517520215633434,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,148,False,未入选：未满足二级结构筛选最低资格条件
688112,鼎阳科技,66.5,-0.030470914127423865,-0.019752358490566113,0.3157894736842106,-0.07613225896082254,-0.05054254711593387,,0.11217110324665344,-0.09523809523809523,-0.27059339695075135,0.5573299838507088,0.0666025101247043,0.0451083595085926,-0.0010990736379337118,,-0.07304153889043763,True,False,True,False,False,False,3,0,1,0,0,4,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,149,False,未入选：未满足二级结构筛选最低资格条件
605178,时空科技,67.35,-0.0022222222222223476,0.03615384615384598,0.04841220423412196,-0.3183198380566802,0.0569679849340865,,0.1479114713216959,-0.08553971486761724,-0.4544349939246659,0.19327006039689382,0.00979054530188761,-0.03351044529824887,0.006007086762859881,,-0.057778399552322446,True,False,False,False,False,False,3,0,0,0,0,3,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,150,False,未入选：未满足二级结构筛选最低资格条件
