股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
600657,信达地产,3.33,-0.0485714285714286,0.2425373134328357,0.3058823529411765,0.28076923076923066,,,,0.39622641509433976,-0.09999999999999998,0.184,2.1534044298605424,155007116.6,32481391.0,4.77218221965925,0.0543526350917473,0.011389471857935077,4.7721822196592605,False,0.15512265512265544,0.08781030011115254,True,3,1,结构未成熟,-0.09999999999999998,0.6916666666666667,0.20346946151066136,,,,-0.008928571428571397,2.65,2.54,0.2566037735849058,0.3110236220472442,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600683,京投发展,9.96,0.04293193717277477,-0.10189359783588814,0.01116751269035543,0.025746652935118464,,,,0.14194915254237286,-0.29957805907172996,0.2688284518828452,0.5280287542043131,37356026.8,56151526.8,0.6652717909711406,0.05042812708063038,0.07580078963970072,0.6652717909711406,True,-0.07217651458489172,-0.011610055651506523,False,3,2,部分收敛/待确认,-0.29957805907172996,0.32807570977917994,-0.06333756524192413,,,,-0.07606679035250452,9.44,9.44,0.05508474576271194,0.05508474576271194,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600693,东百集团,11.49,0.05123513266239721,0.23415682062298604,0.3501762632197416,0.1309055118110236,,,,0.2579281183932346,-0.03445378151260503,0.2577197149643705,1.0008086437193713,140804278.2,54822017.1,2.5683892284218777,0.16203904414221668,0.06308975382278018,2.568389228421879,False,0.1080412371134023,0.07599439473967884,True,3,1,结构未成熟,-0.03445378151260503,0.882183908045977,0.18009551686951175,,,,0.04076086956521752,9.46,8.42,0.21458773784355167,0.3646080760095012,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600722,金牛化工,17.97,0.04476744186046511,0.06964285714285712,0.24965229485396367,0.43530351437699677,,,,0.25062972292191427,-0.095166163141994,0.4532871972318339,0.5529159536216276,159456762.0,143971927.7,1.1075545389116854,0.2343850510653171,0.2116239361861408,1.1075545389116852,False,0.07865978143388963,0.07003916449086178,True,3,2,部分收敛/待确认,-0.095166163141994,0.8002114164904862,0.23424568151378788,,,,-0.05071315372424723,15.88,12.87,0.1316120906801006,0.3962703962703962,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600815,厦工股份,4.02,-0.009852216748768461,-0.11648351648351651,0.041450777202072464,0.11357340720221609,,,,0.21614583333333337,-0.1625000000000001,0.283422459893048,0.7626277515723275,94789586.4,88857316.2,1.0667617530406575,0.0534298412337092,0.050086011315473966,1.066761753040657,False,-0.03796889295516914,0.013081395348837344,False,3,1,结构未成熟,-0.1625000000000001,0.5185185185185183,0.0004977600796416404,,,,-0.13918629550321204,3.84,3.74,0.046875,0.07486631016042766,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600828,茂业商业,5.08,0.02213279678068414,0.2795969773299747,0.30927835051546393,0.27,,,,0.37121212121212116,-0.0644567219152854,0.08421052631578956,4.408143939393934,91240055.0,12710676.7,7.178221675640605,0.05269848296228086,0.0073414398918765274,7.178221675640625,False,0.14440263405456255,0.08292682926829276,True,3,1,结构未成熟,-0.0644567219152854,0.7852760736196321,0.20880428316478272,,,,-0.03969754253308133,3.96,3.8,0.2828282828282829,0.33684210526315805,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600857,宁波中百,22.86,0.1000962463907602,0.13618290258449295,0.1844559585492227,0.2864378165447383,,,,0.20315789473684207,0.0,0.13758029978586725,1.4766496006553345,11935653.8,5859173.6,2.0370882678745006,0.05320817631001372,0.026119720558565273,2.0370882678745006,False,0.023060174188440197,0.012146752602875344,True,3,1,结构未成熟,0.0,1.0,0.1316831683168318,,,,0.07932011331444766,19.0,18.68,0.20315789473684198,0.22376873661670227,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600869,远东股份,20.88,-0.015094339622641506,0.09433962264150941,0.2920792079207921,0.33333333333333326,,,,0.24194460146975677,-0.04961310878470637,0.3168316831683168,0.7636376483889199,269933048.0,220614365.5,1.22355154610274,0.1216269241050156,0.09940482237337857,1.2235515461027402,False,0.08018512539016243,0.07637272159445807,True,3,2,部分收敛/待确认,-0.04961310878470637,0.875,0.18173071481125125,,,,-0.026119402985074758,17.69,15.15,0.18032786885245877,0.3782178217821781,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600881,亚泰集团,1.88,0.010752688172043001,-0.015706806282722474,0.0053475935828875,0.10588235294117654,,,,0.09392265193370161,-0.23886639676113375,0.19459459459459452,0.4826580724370779,105965263.4,218414370.8,0.4851570114726169,0.032784750401023036,0.06757554693790806,0.48515701147261714,True,-0.03760162601626027,-0.011752682677567572,False,3,2,部分收敛/待确认,-0.23886639676113375,0.2716049382716048,-0.05194150277357534,,,,-0.0505050505050505,1.81,1.81,0.03867403314917128,0.03867403314917128,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600892,大晟文化,4.83,-0.016293279022403295,0.09276018099547523,0.2777777777777779,0.26439790575916233,,,,0.25053078556263264,-0.17996604414261452,0.21428571428571422,1.1691436659589527,111344553.2,31159085.0,3.573421786936298,0.19907145385316918,0.055708915913854275,3.5734217869362994,False,0.12190812720848054,0.091299165673421,True,3,1,结构未成熟,-0.17996604414261452,0.5655737704918034,0.14754098360655732,,,,-0.09719626168224293,4.71,3.72,0.02547770700636942,0.2983870967741935,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600967,内蒙一机,13.34,-0.02342606149341142,0.20397111913357402,0.2238532110091742,0.09344262295081962,,,,0.3260672116257947,-0.08630136986301373,0.09039548022598878,3.607118528610351,118231950.4,16339830.2,7.235812670807314,0.06947486244531756,0.009601528619668644,7.235812670807327,False,0.12116590408405359,0.0707559623338907,True,3,1,结构未成熟,-0.08630136986301373,0.6834170854271358,0.1379825122627425,,,,-0.06385964912280706,11.01,10.82,0.21162579473206167,0.2329020332717191,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
600988,赤峰黄金,44.48,-0.026482818997592528,-0.04977568895535156,-0.08796391224113198,0.01715069746169684,,,,0.09218069250171987,-0.14445085593383356,0.2786522380718152,0.33080908712444196,51850037.2,79806162.5,0.6496996669900023,0.03116153773906094,0.04796298862739066,0.6496996669900015,True,-0.031158590868625158,-0.015862650094796815,False,3,2,部分收敛/待确认,-0.14445085593383356,0.4939353099730456,-0.008139145947151372,,,,-0.06259220231822982,43.61,43.61,0.019949552854849673,0.019949552854849673,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
601002,晋亿实业,5.36,-0.007407407407407418,-0.0445632798573975,0.0248565965583174,-0.02010968921389389,,,,0.06792452830188686,-0.053003533568904526,0.10156249999999992,0.6687953555878097,12771056.2,13723300.6,0.9306111242655429,0.01338066988592016,0.014378368726765919,0.9306111242655433,True,0.0033051781123760726,0.009889904832991459,True,3,3,收敛较充分,-0.053003533568904526,0.5000000000000008,0.001588339717836229,,,,-0.049645390070921835,5.3,5.18,0.01132075471698113,0.0347490347490349,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
601011,宝泰隆,2.88,-0.006896551724137945,-0.06493506493506496,-0.040000000000000036,0.0588235294117645,,,,0.1619718309859155,-0.13772455089820357,0.2462686567164178,0.6577037985488693,86167373.4,124956366.4,0.6895796979576705,0.04498040844091645,0.06522873073864414,0.6895796979576705,True,-0.031393067364290594,-0.012239497188223702,False,3,2,部分收敛/待确认,-0.13772455089820357,0.41025641025641013,-0.009969061533172896,,,,-0.09717868338558,2.84,2.84,0.014084507042253502,0.014084507042253502,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
601138,工业富联,66.57,0.04521902967498814,0.026681061073411394,0.1021523178807946,-0.03772766695576779,,,,0.0892508143322475,-0.02817518248175188,0.15234042553191493,0.5858642840245296,106556778.8,109101117.6,0.9766790766586978,0.005369697806027397,0.005497914242616496,0.9766790766587004,True,0.002267859392717675,0.012973683788508161,True,3,3,收敛较充分,-0.06199802733549398,0.6892655367231634,0.04315532154945467,,,,0.02415384615384597,61.4,58.75,0.08420195439739397,0.13310638297872335,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
601566,九牧王,10.69,0.01712654614652709,0.2488317757009344,0.28485576923076916,0.23441108545034628,,,,0.34117647058823536,-0.06228070175438605,0.07411907654921013,4.603085824493737,51204388.6,5803419.3,8.823141316016923,0.0891073412152347,0.01009927621282401,8.82314131601695,False,0.14520062070494322,0.07720588235294135,True,3,1,结构未成熟,-0.06228070175438605,0.7760252365930597,0.19695442839547628,,,,-0.051464063886424105,8.5,8.23,0.25764705882352934,0.29890643985419185,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603061,金海通,322.51,0.046057539489474886,-0.057484364954117795,-0.0713792110567234,0.007875246101440636,,,,0.1344736842105263,-0.1329910210226357,0.1660815047021944,0.8096848860543201,3309465.4,4288224.1,0.7717566346404331,0.03803983218390805,0.049289932183908015,0.7717566346404336,True,-0.04455650161196989,-0.03073830525976884,False,3,2,部分收敛/待确认,-0.1329910210226357,0.6208614347026362,-0.048819835841716674,,,,-0.06105158961220458,304.0,304.0,0.060888157894736894,0.060888157894736894,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603079,圣达生物,13.08,0.01552795031055898,-0.0083396512509476,0.03562945368171011,0.07125307125307123,,,,0.08127490039840633,-0.19408502772643255,0.3604358759430009,0.22549059575650868,7841361.2,19580594.6,0.40046593886377685,0.04148218165000424,0.10358479367233993,0.400465938863777,True,-0.024009603841536498,-0.0058946425906583055,False,3,2,部分收敛/待确认,-0.19408502772643255,0.37250996015936244,-0.014577918408859691,,,,-0.03610906411201176,12.55,12.55,0.04223107569721107,0.04223107569721107,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603089,正裕工业,9.8,0.01030927835051565,-0.06309751434034416,-0.06932573599240255,0.08768035516093242,,,,0.10072689511941836,-0.1694915254237288,0.2812160694896851,0.3581832834169279,7700126.2,13195587.9,0.5835379414963391,0.032079412425447616,0.05497399593792972,0.5835379414963391,True,-0.02640264026402639,-0.006387921022067422,False,3,2,部分收敛/待确认,-0.1694915254237288,0.38461538461538464,-0.03190753729131679,,,,-0.07547169811320742,9.63,9.63,0.017653167185877505,0.017653167185877505,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603113,金能科技,5.39,-0.03749999999999998,-0.11202635914332792,0.08232931726907622,0.16919739696312353,,,,0.19252336448598137,-0.15517241379310354,0.3224400871459696,0.5970825966153068,42252875.2,41630744.3,1.0149440253942326,0.04979769298945317,0.049064472269897186,1.014944025394233,False,-0.011486251305255935,0.01760435571687835,False,3,1,结构未成熟,-0.15517241379310354,0.4896907216494843,0.03049421661409024,,,,-0.11928104575163401,5.35,4.87,0.007476635514018781,0.10677618069815176,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603123,翠微股份,11.76,0.051878354203935606,0.23919915700737615,0.18429003021148027,0.19269776876267763,,,,0.2923238696109358,-0.04312449145646857,0.2209165687426558,1.3232319842495013,75795097.8,46694641.5,1.6232076179447699,0.09679801677004644,0.07158725010723949,1.3521683906706934,False,0.0800640512409927,0.0455377109168531,True,3,1,结构未成熟,-0.04312449145646857,0.8597883597883599,0.20269993863775815,,,,0.06233062330623307,9.51,9.4,0.2365930599369086,0.25106382978723407,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603162,海通发展,14.13,-0.0348360655737705,0.1331194867682437,0.1563011456628478,0.1143533123028393,,,,0.3278969957081545,-0.08661926308985135,0.11234991423670673,2.918533564852733,67196084.2,33131803.8,2.0281444561735573,0.13435835871385385,0.07844216606434833,1.7128333580645374,False,0.08070802208509265,0.0467749876907928,True,3,1,结构未成熟,-0.08661926308985135,0.7351778656126483,0.1500427298254181,,,,0.06160781367392931,11.65,11.65,0.2128755364806867,0.2128755364806867,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603228,景旺电子,105.97,0.09995848038198041,0.09824852316302213,0.15637276298559577,0.10385416666666658,,,,0.23796728971962625,-0.0003773228940666673,0.16341176470588237,1.456243313619023,43876687.0,36924414.0,1.188283908852284,0.04468045946821499,0.037602096054753766,1.1882438522351033,False,0.007737941707505858,0.016299397041599883,True,3,1,结构未成熟,-0.0003773228940666673,0.9987503905029677,0.12824662361790584,,,,0.09045071002263838,85.6,85.6,0.23796728971962633,0.23796728971962633,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603269,海鸥股份,26.9,-0.01860634804815764,0.10245901639344268,0.4755896873285792,0.7321313586606568,,,,0.21640853913771443,-0.07432897453544396,0.4277355178466939,0.5059400730319481,76057367.4,23334857.5,3.2593885520835086,0.1760809388240169,0.054022690455686875,3.25938855208351,False,0.1306385471587579,0.13738201925827043,True,3,2,部分收敛/待确认,-0.07432897453544396,0.8797996661101837,0.29722952282207693,,,,-0.05878236529041292,23.89,17.52,0.12599413980745067,0.5353881278538812,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603270,金帝股份,33.69,0.009589451603236432,0.1137190082644628,0.21317969031328765,0.2322604242867592,,,,0.36347517730496465,-0.12379713914174262,0.12194217939214229,2.980717411455304,19120656.2,4058418.3,4.711356687899816,0.27038401286644353,0.05738984135097882,4.711356687899817,False,0.11068624103789682,0.06523412892839642,True,3,1,结构未成熟,-0.12379713914174262,0.677725118483412,0.14576248129506197,,,,-0.0360515021459229,28.2,27.22,0.19468085106382982,0.23769287288758267,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603306,华懋科技,75.71,0.05784546597736484,-0.03295440030655272,0.037407508906549536,-0.029358974358974388,,,,0.12561611040698495,-0.058216196044284185,0.1555268075319823,0.8076814048996244,8375196.0,12286225.1,0.6816736574360827,0.025418225719651737,0.03728796828566773,0.6816736574360815,True,-0.027415075690578994,0.001008974563220244,False,3,2,部分收敛/待确认,-0.058216196044284185,0.8098334010564808,0.01844254025477876,,,,-0.05244055068836062,71.01,70.57,0.06618786086466688,0.07283548249964578,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603618,杭电股份,36.96,0.01371365880416886,0.056301800514432676,0.3294964028776979,0.36787564766839376,,,,0.21666666666666662,-0.07945205479452044,0.47517188693659274,0.45597534833869235,120145095.2,89619488.6,1.3406134879461922,0.17377687673613296,0.12962489061806887,1.3406134879461922,False,0.037553648068669565,0.08879505728212633,True,3,2,部分收敛/待确认,-0.07945205479452044,0.8161383285302595,0.16604095024765742,,,,-0.06430379746835446,33.0,26.22,0.1200000000000001,0.4096109839816935,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603716,塞力医疗,17.62,0.01673398730525122,0.029807130333138643,0.16921035169210352,-0.05623995715050889,,,,0.05238095238095232,-0.052178590640129086,0.1776718856364875,0.2948184637839805,11828891.2,17295913.3,0.6839124939415601,0.05238872784746693,0.07660150722724403,0.6839124939415605,True,0.013996706657257052,0.02166283432167493,True,3,3,收敛较充分,-0.10010214504596515,0.59918200408998,0.044519532870946676,,,,-0.0016997167138809166,16.8,14.69,0.04880952380952386,0.19945541184479243,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603797,联泰环保,4.79,0.0,-0.01642710472279263,0.010548523206751037,0.04357298474945548,,,,0.044117647058823525,-0.07350096711798837,0.0842332613390928,0.5237556561085976,7951292.8,13088620.7,0.6074966172715205,0.013789839109842158,0.0226994500344334,0.607496617271519,True,-0.001242236024844745,0.001461683023595839,True,3,3,收敛较充分,-0.07350096711798837,0.6779661016949152,-0.0044684609789048535,,,,-0.030364372469635748,4.76,4.63,0.006302521008403339,0.03455723542116629,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603801,志邦家居,6.37,0.01594896331738438,-0.03191489361702127,-0.08345323741007193,0.06166666666666676,,,,0.09016393442622964,-0.19874213836477983,0.35665529010238906,0.2528041415012946,24063753.0,36549361.9,0.6583905094113285,0.055401567490446446,0.08414697158982647,0.6583905094113286,True,-0.023155294844087626,-0.03565008987417617,False,3,2,部分收敛/待确认,-0.19874213836477983,0.29464285714285715,-0.0028958284417311964,,,,-0.04210526315789476,6.1,6.1,0.04426229508196733,0.04426229508196733,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603890,春秋电子,18.87,-0.037735849056603654,0.0005302226935313126,0.016155088852988664,0.017799352750809128,,,,0.14699453551912556,-0.15834076717216772,0.23809523809523808,0.6173770491803274,58235927.8,39250134.4,1.4837128251973577,0.11554374629828416,0.0801729338299958,1.4411814658459559,False,0.0314539424414253,0.02035817320777311,True,3,2,部分收敛/待确认,-0.15834076717216772,0.3683274021352313,-0.009344813103737803,,,,-0.07135826771653542,18.3,17.28,0.031147540983606614,0.09201388888888884,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603958,哈森股份,20.31,-0.0193143408981169,-0.10132743362831875,-0.1017249004865104,0.364002686366689,,,,0.21250635485510927,-0.1689852700490999,0.5142503097893433,0.4132352490796944,24647895.6,30052022.0,0.8201742831147935,0.11236276258205688,0.13699864150255286,0.8201742831147935,True,-0.048365782750418584,0.002937454808387585,False,3,2,部分收敛/待确认,-0.1689852700490999,0.6136576239476144,0.026950498053294192,,,,-0.14842767295597492,19.67,19.67,0.0325368581596337,0.0325368581596337,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603989,艾华集团,32.8,0.04060913705583746,0.0425937698664971,0.2001463593121111,0.13849357861853528,,,,0.18541666666666665,-0.03925014645577041,0.2528868360277135,0.7332001522070019,41525198.8,23045064.9,1.801912859876563,0.10413063187293362,0.05778893873928335,1.801912859876564,False,0.053659860253714164,0.04234948810230943,True,3,2,部分收敛/待确认,-0.03925014645577041,0.8751164958061507,0.10226165272036836,,,,-0.00545785324439052,28.8,25.98,0.13888888888888884,0.26250962278675893,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605068,明新旭腾,21.72,0.026950354609929006,0.17215326497571493,0.2836879432624111,0.02938388625592414,,,,0.28342245989304815,-0.09500000000000008,0.14750150511739912,1.921488595438176,12048774.8,4163292.7,2.8940494143013296,0.07428413438731352,0.025667887362333396,2.894049414301332,False,0.13322851153039794,0.08308115543328731,True,3,1,结构未成熟,-0.09500000000000008,0.6914749661705005,0.1403969337393678,,,,-0.0757446808510639,18.7,16.76,0.16149732620320845,0.29594272076372286,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605118,力鼎光电,34.39,-0.011213341000575028,0.04783668494820237,0.2028681357117874,0.1614319486659912,,,,0.1945448570489649,-0.053920220082530945,0.17930291052820704,1.0850066877099582,11684667.6,3073726.3,3.8014665131374907,0.02857805773738988,0.0075176402682035695,3.801466513137499,False,0.08062575210589662,0.06066036170565803,True,3,1,结构未成熟,-0.053920220082530945,0.7699530516431925,0.12244398387649524,,,,-0.05183347118830994,30.43,27.83,0.13013473545842924,0.23571685231764294,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605188,国光连锁,14.88,0.040559440559440496,0.09251101321585908,0.2216748768472907,0.13761467889908263,,,,0.1872278664731495,-0.09046454767726153,0.24344885883347428,0.7690644654088049,37689941.0,8454748.8,4.4578427924434605,0.07422983910278061,0.016651515667759374,4.4578427924434685,False,0.07923221244046763,0.05871517384296565,True,3,2,部分收敛/待确认,-0.09046454767726153,0.6732891832229583,0.11930194072513922,,,,-0.06825297432686284,13.78,11.83,0.07982583454281578,0.25781910397295027,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605198,安德利,66.3,0.00591715976331364,-0.021402214022140265,0.02330606575088745,-0.03535573985159324,,,,0.052147239263803546,-0.06130539430836757,0.24294781382228495,0.21464378890006797,2063852.0,4319559.1,0.47779228208730845,0.00762875181121916,0.01596667023982017,0.4777922820873065,True,-0.007338464292106717,0.02390530355574061,True,3,3,收敛较充分,-0.06999579183616222,0.7026221692491057,0.0072620096624229635,,,,-0.027716673999120145,65.2,61.75,0.016871165644171793,0.0736842105263158,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605289,罗曼股份,103.51,0.0073965936739659455,-0.041574074074073986,-0.030805243445692798,0.003976721629486146,,,,0.10031471282454749,-0.11898885011490334,0.15753694581280783,0.6367694403809614,2850915.2,3376550.6,0.844327699398315,0.018696501723421473,0.022143655522310783,0.8443276993983158,True,-0.01501246317697702,-0.008599439248819118,False,3,2,部分收敛/待确认,-0.11898885011490334,0.6073033707865171,-0.0315080348997685,,,,-0.045902848188773104,101.68,101.5,0.017997639653815956,0.01980295566502477,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688003,天准科技,80.5,0.07319024130115981,-0.02836451418225705,-0.027072758037224975,0.03870967741935494,,,,0.11879049676025914,-0.15084388185654007,0.2033136398664269,0.5842721464152734,4817334.8,7112554.1,0.6773002682679068,0.024731889931938172,0.03651539958072987,0.6773002682679073,True,-0.039364418333704965,-0.026605381874779677,False,3,2,部分收敛/待确认,-0.15084388185654007,0.5409309791332264,-0.016138987173141106,,,,-0.028716216216216117,74.08,74.08,0.08666306695464376,0.08666306695464376,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,244,False,150,200,174,8,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
