股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002577,雷柏科技,22.54,0.029223744292237397,0.2529182879377432,0.1715176715176716,0.21706263498920086,,,,0.2579387186629526,-0.001771479185119551,0.11566535654126908,2.2300429997025146,14209558.2,3881556.0,3.6607891783604307,0.05062673716388818,0.013829459905299029,3.6607891783604325,False,0.11671173607355323,0.039344087738912625,True,3,1,结构未成熟,-0.001771479185119551,0.9920318725099603,0.1606889981719406,19.2748,0.16940253595368038,0.005907648630594453,,,,0.030164533820840944,17.95,17.81,0.25571030640668524,0.26558113419427287,True,1,2026-09-16,沪深主板10%,25,10.011061946902666,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002579,中京电子,19.46,-0.021618903971845183,0.035657264502394925,0.2546744036105739,0.40302811824080753,,,,0.17327539380771326,-0.09907407407407409,0.3918518518518518,0.4421961845754498,172992688.6,103814094.5,1.6663699609690281,0.3132579044263804,0.16049628024306944,1.9518078796091445,False,0.07958172812328024,0.09805438210269557,True,3,2,部分收敛/待确认,-0.09907407407407409,0.7473435655253836,0.19035967702471246,16.0012,0.21615878809089328,0.010253302017829702,,,,-0.05026842362127859,18.41,16.0,0.057034220532319324,0.21625000000000005,True,3,2026-09-08,沪深主板10%,17,10.000000000000009,2,2,1,0,1,1,7,True,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002655,共达电声,40.1,-0.019559902200488977,0.14571428571428569,0.03217503217503226,0.13340870548332395,,,,0.2820512820512821,-0.05647058823529405,0.23856613102595794,1.1822771356450117,31975697.0,25275531.1,1.26508506877626,0.09112324266112246,0.06935159209859491,1.313931517701504,False,0.09330456016809618,0.017855198693522034,True,3,1,结构未成熟,-0.05647058823529405,0.7633136094674557,0.059613148715780495,37.471199999999996,0.07015521253656165,0.005387653472997078,,,,-0.01643365219524162,33.15,32.36,0.20965309200603333,0.2391841779975279,True,1,2026-08-21,沪深主板10%,14,9.98835177635411,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002824,和胜股份,29.16,0.027846316531547455,0.22418136020151125,0.0856291883842144,0.21601334445371134,,,,0.31489361702127655,-0.05631067961165048,0.23921742996887518,1.3163489678082725,33807132.6,19680000.6,1.7178420512853032,0.15600057685132374,0.08701183719077689,1.7928661419857888,False,0.12465064281721627,0.029473931423203314,True,3,1,结构未成熟,-0.05631067961165048,0.7931034482758622,0.11679209513414146,25.729200000000002,0.1333426612564712,0.004968361846730884,,,,-0.03122923588039872,23.5,22.49,0.24085106382978716,0.29657625611382854,True,1,2026-08-27,沪深主板10%,17,10.020618556701022,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002870,香山股份,48.96,-0.010509296685529468,-0.07622641509433958,0.037288135593220195,0.14983560356975123,,,,0.2293748547524982,-0.08400374181478021,0.15817984832069348,1.4500889790175049,5514671.6,4722757.7,1.167680399949377,0.04677767793650987,0.03640378685405762,1.2849673613363652,False,-0.008696707386133928,0.012910822367741437,True,3,1,结构未成熟,-0.08400374181478021,0.7091968911917098,0.015693881149708933,46.64,0.0497427101200687,0.009279135793920146,,,,-0.07448015122873342,43.03,43.03,0.13781082965372993,0.13781082965372993,True,1,2026-08-12,沪深主板10%,20,10.006949270326615,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002947,恒铭达,68.62,0.02986642653459426,0.09529130087789306,0.02801498127340829,0.26628529248938926,,,,0.12398042414355642,-0.05325607064017657,0.2202020202020203,0.5630303665234899,7203713.2,10630133.3,0.6776691313927361,0.03461410749533585,0.05608805347553095,0.6171386837383588,True,0.04044567527532683,-0.009435716277772732,True,3,3,收敛较充分,-0.05325607064017657,0.8082463984103329,0.057498189215429596,63.3568,0.08307237739279771,0.004662019447281285,,,,0.0688473520249222,61.3,59.4,0.11941272430668848,0.15521885521885537,True,1,2026-08-25,沪深主板10%,6,10.001845358922324,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
003040,楚天龙,17.31,0.0567765567765568,0.040264423076922906,-0.24575163398692812,0.2302771855010659,,,,0.16785482825664289,-0.25898972602739734,0.43488943488943477,0.38597127175397555,61703193.6,93304899.8,0.6613071096186955,0.10471288329665335,0.21325123218917919,0.4910306131490981,True,-0.042208559943249124,-0.0724228152799582,False,3,2,部分收敛/待确认,-0.25898972602739734,0.5167731629392971,-0.06120346015131395,17.1856,0.007238618378176964,0.013039070052580648,,,,0.04718693284936459,15.43,15.43,0.12184057031756312,0.12184057031756312,True,7,2026-09-04,沪深主板10%,17,10.021321961620465,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300112,万讯自控,11.42,-0.01721170395869187,0.0917782026768641,0.08246445497630317,0.21878335112059766,,,,0.2083333333333333,-0.06239737274220036,0.29655990510083036,0.7024999999999999,61011226.4,44653255.2,1.3663332298336,0.23771069464867137,0.17601173628408778,1.3505388882989016,False,0.11462130417172922,0.06757459195342563,True,3,2,部分收敛/待确认,-0.06239737274220036,0.797872340425532,0.13592281295071373,9.895199999999999,0.15409491470612013,0.007452657299938714,,,,-0.05775577557755773,10.08,8.43,0.1329365079365079,0.3546856465005932,True,1,2026-09-07,创业板20%,17,20.022753128555195,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300189,神农种业,6.79,0.039816232771822335,0.03348554033485529,-0.1204663212435233,0.16267123287671237,,,,0.16722972972972977,-0.18487394957983194,0.3413848631239936,0.48985689699133106,237584176.6,314035755.9,0.7565513548579963,0.2714724836622476,0.3634001732975946,0.747034546513367,True,-0.025416036308623213,-0.025600910254586773,False,3,2,部分收敛/待确认,-0.18487394957983194,0.5587392550143266,-0.004398826979472137,6.6656,0.01866298607777228,0.00969461948618533,,,,0.002954209748892156,5.92,5.92,0.14695945945945943,0.14695945945945943,True,2,2026-09-01,创业板20%,17,20.038535645472066,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300684,中石科技,99.77,0.019205230360608727,0.17917503841153515,-0.04398236872364891,0.18491686460807588,,,,0.2086288416075651,-0.06477315335583067,0.3589808917197453,0.5811697681403072,16054490.4,27617946.3,0.5813064528987081,0.0811299909079389,0.14069271898461505,0.5766466914098844,True,0.085988501271274,0.009682703527510883,True,3,3,收敛较充分,-0.06477315335583067,0.7547906316536548,0.09878249569110298,90.34280000000001,0.10434921211208836,0.008456754017404755,,,,0.028556701030927778,84.6,78.5,0.17931442080378246,0.2709554140127388,True,1,2026-08-18,创业板20%,17,20.004948657676614,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300841,康华生物,54.33,0.05392822502424832,0.09184083601286175,0.06550303981172778,0.019898629622676856,,,,0.1273516642547034,-0.04432717678100273,0.10651629072681691,1.1956073891206287,2669398.0,2793845.7,0.9554564878081849,0.017873555667138802,0.023379477433948668,0.7644976547330833,True,0.032475167241029945,0.006901228658049874,True,3,2,部分收敛/待确认,-0.09915436909301945,0.5462822458270103,0.05602798969823586,52.1404,0.04199430767696444,0.004330105016603802,,,,0.06843657817109139,48.37,47.88,0.12321686996071946,0.13471177944862145,True,1,2026-08-20,创业板20%,9,19.99602069239954,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300992,泰福泵业,29.24,-0.052188006482982274,0.19055374592833885,0.12591451675009635,0.2193494578815678,,,,0.3513859275053306,-0.07731145471757661,0.14064462118041018,2.4983957762209372,7768078.0,2124914.0,3.655714066545752,0.0914925829754134,0.02724667268759152,3.3579359955052523,False,0.1280710096687272,0.0443780090076098,True,3,1,结构未成熟,-0.07731145471757661,0.7044632086851625,0.11168139910654884,25.8796,0.1298474474103155,0.005939331747438548,,,,-0.06997455470737923,23.45,23.45,0.246908315565032,0.246908315565032,True,1,2026-09-16,创业板20%,25,20.000000000000018,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
301211,亨迪药业,12.62,0.06587837837837829,0.10701754385964901,0.0703986429177268,0.07404255319148922,,,,0.14687216681776982,-0.07681053401609372,0.12338858195211785,1.1903221877917765,10772559.0,9133361.2,1.1794736640876526,0.0224512753222968,0.022103536120309224,1.0157322882680326,False,0.040903432331495626,0.007217391304347842,True,3,1,结构未成熟,-0.15866666666666673,0.4251207729468598,0.05580189073872677,12.136800000000001,0.03981280073825055,0.0005935892362485262,,,,0.07495741056218042,11.03,10.86,0.14415231187669986,0.16206261510128916,True,1,2026-08-19,创业板20%,17,19.96699669966997,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
301550,斯菱智驱,98.53,0.03836020655495842,0.09477777777777785,0.007979539641943756,0.13409300184162065,,,,0.19992799711988476,-0.033830162777015116,0.26306663363884086,0.7599899476205032,10118399.4,10252125.2,0.9869562849271487,0.04830774537914015,0.05031509359681299,0.9601044522791071,True,0.03368591255137088,0.02073504122756753,True,3,3,收敛较充分,-0.033830162777015116,0.8771804912780348,0.09144885875856423,89.156,0.10514154964332167,0.0035524378548499325,,,,0.019135291683905598,83.33,83.33,0.1824072962918517,0.1824072962918517,True,1,2026-09-07,创业板20%,17,19.99754480726739,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600103,青山纸业,3.84,0.029490616621983934,0.06371191135734078,-0.017902813299232823,0.3426573426573427,,,,0.18597560975609767,-0.08571428571428574,0.21449275362318845,0.8670484508899147,274288322.6,427768185.6,0.6412078593813032,0.12679511898575183,0.20558670839829485,0.616747648588762,True,0.004424778761062065,-0.000806018269747466,True,3,3,收敛较充分,-0.08571428571428574,0.7446808510638296,0.030042918454935563,3.5596000000000005,0.07877289583099212,0.009300215492798136,,,,0.026737967914438387,3.28,3.28,0.1707317073170731,0.1707317073170731,True,5,2026-09-07,沪深主板10%,17,10.158730158730167,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600354,敦煌种业,10.46,0.022482893450635366,0.059777102330293985,0.09758656873032545,0.5776772247360484,,,,0.28640192539109494,-0.15097402597402587,0.6426666666666667,0.44564614946747133,133075628.6,142000411.1,0.9371496009704158,0.25410823740975025,0.2780471428481929,0.913903429493204,True,-0.036977813312012664,0.04490005125576624,False,3,2,部分收敛/待确认,-0.15097402597402587,0.6985413290113454,0.1406761177753546,8.6856,0.20429216173897013,0.019293057315871165,,,,0.0028763183125599667,8.31,8.31,0.2587244283995187,0.2587244283995187,True,6,2026-09-08,沪深主板10%,17,10.078740157480315,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600371,万向德农,16.39,0.06428571428571428,0.15341308937368048,0.08759124087591252,1.0799492385786804,,,,0.3423782920989626,-0.02556480380499404,0.375933609958506,0.9107413730226273,71687179.2,78132879.2,0.9175033600963216,0.2388209947432821,0.26930165479139084,0.8868159199700426,True,0.06103286384976547,0.038920276208411986,True,3,3,收敛较充分,-0.02556480380499404,0.9555785123966942,0.20465988019550907,12.536800000000001,0.3073511581902877,0.02953059816706638,,,,0.047953964194373366,12.53,12.53,0.3080606544293696,0.3080606544293696,True,9,2026-09-07,沪深主板10%,17,10.034602076124566,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600540,新赛股份,5.65,0.031021897810219023,0.00355239786856143,-0.15922619047619035,0.39506172839506193,,,,0.11568627450980408,-0.24465240641711228,0.4033771106941839,0.2867943456452352,92042190.8,151982545.6,0.605610272131144,0.17146499966218126,0.2646067310422637,0.6479993875696021,True,-0.05290819901892074,-0.03775126654682137,False,3,2,部分收敛/待确认,-0.24465240641711228,0.4916666666666667,-0.009640666082383786,5.3776,0.0506545670931271,0.012120755853346488,,,,0.00355239786856143,5.1,5.1,0.10784313725490202,0.10784313725490202,True,7,2026-09-09,沪深主板10%,17,10.099009900990087,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600693,东百集团,9.97,0.050579557428872546,0.038541666666666696,-0.13228894691035675,0.17156286721504133,,,,0.15269804822043606,-0.1827868852459016,0.28964059196617314,0.5271983708632577,69225898.4,130317182.3,0.5312108286736645,0.07802834159060208,0.1547684456857455,0.5041618221652054,True,-0.0345469590401325,-0.04623173177953954,False,3,2,部分收敛/待确认,-0.1827868852459016,0.41005291005291034,-0.001352231181449226,9.794,0.017970185828058094,0.0012676862680953693,,,,0.02995867768595062,8.71,8.71,0.14466130884041317,0.14466130884041317,True,2,2026-09-03,沪深主板10%,17,9.98925886143931,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600785,新华百货,11.35,0.09980620155038755,0.09661835748792269,-0.09489633173843692,0.05975723622782425,,,,0.1749482401656314,-0.13226299694189603,0.30916414904330314,0.5658749266595178,22101349.2,57914704.6,0.3816189576144363,0.06527755229049542,0.1912104654261238,0.3413911061040542,True,-0.004802151363811014,-0.039572192513369076,False,3,2,部分收敛/待确认,-0.13226299694189603,0.6138392857142857,-0.0020662065327295975,10.988,0.03294503094284673,0.00818438727199311,,,,0.08404966571155681,9.66,9.66,0.17494824016563149,0.17494824016563149,True,5,2026-09-07,沪深主板10%,17,10.056497175141255,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600865,百大集团,11.44,0.05340699815837935,-0.08333333333333337,-0.08406725380304247,0.34430082256169214,,,,0.20967741935483872,-0.3041362530413626,0.7986870897155361,0.26252761820592135,51084987.6,45004985.6,1.135096188098769,0.1340271439703979,0.1106474683176814,1.2112987853060568,False,-0.12257438551099609,-0.011373648378053769,False,3,1,结构未成熟,-0.3041362530413626,0.3773349937733498,0.03239779803266862,10.5956,0.07969345766167102,0.009874189858940063,,,,-0.046666666666666745,9.92,9.92,0.15322580645161277,0.15322580645161277,True,5,2026-09-09,沪深主板10%,17,10.044052863436125,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603009,北特科技,48.94,-0.0071008318117264935,0.09854096520763189,0.0020475020475019257,0.08035320088300213,,,,0.19021610068867248,-0.023543495610534704,0.1752407798919427,1.085455684492867,9360996.0,6891265.0,1.3583857245367867,0.027405195935105625,0.019091684321030013,1.4354519734499303,False,0.04587985354608337,0.012738714329414869,True,3,1,结构未成熟,-0.023543495610534704,0.8526841448189763,0.05657444488822194,46.114,0.06128290757687482,0.00042521434274012115,,,,0.03314333966645555,42.11,42.11,0.16219425314652103,0.16219425314652103,True,1,2026-09-07,沪深主板10%,17,10.000000000000009,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603082,北自科技股份,49.33,-0.040272373540856,0.12677021470991323,0.051588147516520966,0.17817052782421783,,,,0.34146341463414637,-0.10309090909090912,0.15000000000000008,2.2764227642276413,14442132.0,6670179.3,2.165178978022375,0.3835580936905927,0.14905460511739585,2.5732723479995885,False,0.07243059970332699,0.033460108542370026,True,3,1,结构未成熟,-0.10309090909090912,0.6561552456033959,0.06627183122946567,45.232,0.09059957552175457,0.004584058846522687,,,,-0.06889392223480562,41.0,41.0,0.20317073170731703,0.20317073170731703,True,1,2026-08-28,沪深主板10%,17,10.012330456226891,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603093,南华期货,13.99,0.09984276729559749,0.1638935108153079,0.06468797564687967,0.23695844385499565,,,,0.16680567139282734,-0.02236198462613559,0.19648829431438122,0.848934395684347,19503724.2,23849506.9,0.8177831215453767,0.019984822609712474,0.030612883353700354,0.6528239231440052,True,0.021354581673306727,-0.004023522129371848,True,3,3,收敛较充分,-0.02236198462613559,0.9015384615384614,0.07681650246305427,12.6696,0.10421797057523507,0.0056515113030226605,,,,0.08114374034003102,11.99,11.96,0.16680567139282743,0.16973244147157174,True,1,2026-08-27,沪深主板10%,17,10.008136696501225,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603122,合富中国,13.98,0.024926686217008776,0.15632754342431765,0.015988372093023395,0.22847100175746915,,,,0.20237087214225222,-0.05220338983050843,0.24999999999999992,0.8094834885690091,45763572.4,31322124.7,1.4610621992702812,0.10005649931224041,0.08133850256709921,1.230124678404302,False,0.04444444444444451,0.002879825653798296,True,3,2,部分收敛/待确认,-0.05220338983050843,0.7824858757062148,0.10130770442728854,12.566,0.11252586344103133,0.004508537443243643,,,,0.024926686217008776,11.81,11.8,0.18374259102455537,0.18474576271186427,True,1,2026-09-04,沪深主板10%,17,9.97566909975669,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603236,移远通信,73.72,0.01626688723462899,0.17594512681448404,0.16608668142992733,0.3047787610619468,,,,0.20114850853405647,-0.020982735723771517,0.14543874891398792,1.3830461966708414,24244702.4,14332809.4,1.6915526972681294,0.06391935453416543,0.037544708199683384,1.7024863848776555,False,0.11825225055675781,0.05073579604083012,True,3,1,结构未成熟,-0.020982735723771517,0.9253308128544424,0.16944406989379512,62.181599999999996,0.18555971541420613,0.009048422692457425,,,,-0.008206646037938858,62.69,57.55,0.17594512681448404,0.2809730668983492,True,1,2026-08-31,沪深主板10%,17,9.99286224125624,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603285,键邦股份,38.37,0.013470681458003009,-0.017916560020476147,0.21193935565382183,0.11865889212827985,,,,0.05915568701263789,-0.025894897182025978,0.26440129449838196,0.2237344833158519,7078663.6,6839927.5,1.0349033085511505,0.11901216643942106,0.10235164642538502,1.1627772546500428,False,0.03253526455169431,0.0519975734465723,True,3,2,部分收敛/待确认,-0.025894897182025978,0.879858657243816,0.10298239310097013,35.007999999999996,0.09603519195612442,0.00148758439180674,,,,-0.018419033000767637,37.19,31.14,0.031728959397687495,0.2321772639691715,True,1,2026-08-20,沪深主板10%,17,9.999999999999986,2,2,1,0,1,1,7,True,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603328,依顿电子,13.8,0.04387291981845687,0.022222222222222365,0.24773960216998203,0.2969924812030076,,,,0.11622464898595945,-0.03563941299790352,0.3112391930835735,0.3734254925752586,70923975.0,42059288.5,1.6862856583986199,0.07277000245134763,0.03493702175559712,2.0828908359851663,False,0.0346194906207109,0.06839232550446583,True,3,2,部分收敛/待确认,-0.03563941299790352,0.8718592964824121,0.1596638655462186,11.741599999999998,0.17530830551202592,0.008624540425385518,,,,-0.03563941299790352,12.82,10.96,0.07644305772230897,0.25912408759124084,True,1,2026-09-09,沪深主板10%,17,9.999999999999986,2,2,1,0,1,1,7,True,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603395,中盐红四方,28.14,0.10007818608287744,0.11533888228299638,-0.05475310715485382,0.08439306358381504,,,,0.16280991735537195,-0.1518987341772151,0.26995587645407143,0.6030982525511772,10051554.2,17796293.2,0.5648116766248827,0.12987864999999998,0.27189708351648345,0.4776757746727586,True,-0.0076803723816909475,-0.023238925199709493,False,3,2,部分收敛/待确认,-0.1518987341772151,0.5575065847234417,0.005592581342577008,27.967999999999996,0.0061498855835242505,0.006014215418261193,,,,0.08230769230769241,24.2,24.2,0.16280991735537187,0.16280991735537187,True,4,2026-09-07,沪深主板10%,17,10.019267822736033,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603396,金辰股份,29.9,0.05878186968838528,0.12195121951219523,0.028198074277854257,0.17117117117117098,,,,0.1747685185185184,-0.0720049658597145,0.19772296015180255,0.8839060389564227,5505789.4,5573470.9,0.9878564899298209,0.032261483891304205,0.04328240000359863,0.7453718806864197,True,0.029332736229288114,-0.0077472113625767225,True,3,3,收敛较充分,-0.0720049658597145,0.6750700280112044,0.049325308392847766,27.94,0.07015032211882599,0.004732383020957576,,,,0.08137432188065108,25.92,25.92,0.15354938271604923,0.15354938271604923,True,2,2026-08-28,沪深主板10%,17,10.01934235976789,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,266,True,,,230,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
