股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,决策说明
002742,三圣股份,5.03,-0.10017889087656517,0.17249417249417265,0.34491978609625673,,,,0.24055666003976142,-0.1939102564102564,-0.1939102564102564,0.5693950177935944,0.07685720402483409,,,,-0.17269736842105265,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,283,False,未入选：满足基础条件，但排名第283名，超出150只上限
002779,中坚科技,73.85,-0.03778501628664499,0.026121995275809384,0.05923694779116451,,,,0.10194241631078649,-0.09939024390243911,-0.09939024390243911,0.7083035075161057,-0.02016717526867451,,,,-0.0555058191584602,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,284,False,未入选：满足基础条件，但排名第284名，超出150只上限
002796,世嘉科技,29.3,0.000683060109289535,0.006181318681318659,0.052442528735632266,,,,0.08211041229909147,-0.10806697108066976,-0.10806697108066976,0.6384928716904277,-0.036833714107263105,,,,-0.05085843861354067,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,285,False,未入选：满足基础条件，但排名第285名，超出150只上限
002908,德生科技,7.46,0.009472259810554773,0.09224011713030755,-0.0158311345646438,,,,0.056417489421720785,-0.02864583333333326,-0.02864583333333326,0.8053097345132746,0.04306487695749417,,,,0.024725274725274637,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,286,False,未入选：满足基础条件，但排名第286名，超出150只上限
002951,金时科技,15.88,-0.017934446505875168,0.005063291139240533,0.14822848879248007,,,,0.05431309904153352,-0.19267920691408236,-0.19267920691408236,0.44912790697674426,-0.016322358844116702,,,,-0.037575757575757485,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,287,False,未入选：满足基础条件，但排名第287名，超出150只上限
002957,科瑞技术,38.92,-0.011430022860045574,-0.012182741116751217,0.011697426566155578,,,,0.14738219895287946,-0.1289167412712623,-0.1289167412712623,0.586800573888092,-0.04351138472124938,,,,-0.0921390249591788,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,288,False,未入选：满足基础条件，但排名第288名，超出150只上限
002963,豪尔赛,20.06,0.018274111675126825,0.17999999999999994,0.14042069357589537,,,,0.3483269336258913,-0.18388934092758336,-0.18388934092758336,0.6465989053948398,0.05370978332238985,,,,-0.1024608501118569,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,289,False,未入选：满足基础条件，但排名第289名，超出150只上限
002971,和远气体,43.52,-0.00434683138869818,0.0004597701149426925,0.16053333333333342,,,,0.1352785145888594,-0.09295539808253428,-0.09295539808253428,0.7293689320388352,-0.020470633250430303,,,,-0.06968790081231291,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,290,False,未入选：满足基础条件，但排名第290名，超出150只上限
002989,中天精装,23.2,-0.013605442176870763,-0.01861252115059231,0.01978021978021971,,,,0.08114035087719289,-0.11921032649962038,-0.11921032649962038,0.5790884718498659,-0.03076890940613708,,,,-0.056527043513623476,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,291,False,未入选：满足基础条件，但排名第291名，超出150只上限
003018,金富科技,51.3,0.013633669235328938,0.2921914357682618,0.3415271966527196,,,,0.19908675799086772,-0.023229246001523318,-0.023229246001523318,0.9484579636670889,0.19464853346995326,,,,0.03888213851761835,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,292,False,未入选：满足基础条件，但排名第292名，超出150只上限
300051,琏升科技,8.12,-0.022864019253911128,0.0012330456226881115,0.02010050251256268,,,,0.04808877928483361,-0.1871871871871873,-0.1871871871871873,0.34615384615384587,-0.05190028606456887,,,,-0.04470588235294126,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,293,False,未入选：满足基础条件，但排名第293名，超出150只上限
300197,节能铁汉,2.0,-0.06103286384976525,0.0,0.058201058201058364,,,,0.11111111111111122,-0.1869918699186992,-0.1869918699186992,0.36111111111111116,-0.024152232251768768,,,,-0.03846153846153855,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,294,False,未入选：满足基础条件，但排名第294名，超出150只上限
300287,飞利信,3.73,-0.018421052631578894,0.06876790830945545,-0.06045340050377834,,,,0.08192090395480227,-0.0675,-0.07673267326732669,0.5079365079365078,0.008244357345587261,,,,0.021917808219177992,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,295,False,未入选：满足基础条件，但排名第295名，超出150只上限
300333,兆日科技,12.2,-0.02788844621513953,0.08060230292294057,0.7758369723435223,,,,0.20117351215423307,-0.14863921842288907,-0.14863921842288907,0.7255154639175256,0.14125350795135638,,,,-0.10818713450292405,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,296,False,未入选：满足基础条件，但排名第296名，超出150只上限
300359,全通教育,4.31,-0.01146788990825709,0.0802005012531326,-0.04222222222222227,,,,0.05542168674698784,-0.10208333333333341,-0.10208333333333341,0.4235294117647054,0.015312131919905658,,,,-0.01146788990825709,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,297,False,未入选：满足基础条件，但排名第297名，超出150只上限
300363,博腾股份,18.81,-0.015183246073298573,-0.07794117647058818,0.06874999999999987,,,,0.10836909871244632,-0.2316176470588236,-0.2316176470588236,0.4124352331606216,-0.09556437071763435,,,,-0.0895450145208132,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,298,False,未入选：满足基础条件，但排名第298名，超出150只上限
300369,绿盟科技,7.44,-0.028720626631853707,0.04936530324400579,-0.03751617076326008,,,,0.12354651162790706,-0.11848341232227477,-0.11848341232227477,0.47089947089947126,0.009018783481386183,,,,-0.021052631578947323,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,299,False,未入选：满足基础条件，但排名第299名，超出150只上限
300394,天孚通信,250.0,-0.007030225999920647,-0.09877433309300643,0.15287064791330418,,,,0.16341463414634153,-0.15254237288135597,-0.15254237288135597,0.677303693079957,-0.024736581350622844,,,,-0.09087603185570392,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,300,False,未入选：满足基础条件，但排名第300名，超出150只上限
300456,赛微电子,39.59,-0.002268145161290258,0.276273372018053,0.25602791878172604,,,,0.3099341899091193,-0.05287081339712907,-0.05287081339712907,0.858151476251605,0.17566704776611397,,,,-0.04602409638554206,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,301,False,未入选：满足基础条件，但排名第301名，超出150只上限
300562,乐心医疗,18.74,-0.012124406958355372,0.24933333333333318,0.2385988103106409,,,,0.22151495862507958,-0.02344971339239199,-0.02344971339239199,0.9291338582677161,0.15365673479438557,,,,-0.007415254237288171,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,302,False,未入选：满足基础条件，但排名第302名，超出150只上限
300605,恒锋信息,10.72,-0.008325624421831601,0.06986027944111783,-0.03336339044183945,,,,0.07960199004975113,-0.03423423423423411,-0.06538796861377505,0.6305418719211825,0.020952380952381056,,,,0.015151515151515138,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,303,False,未入选：满足基础条件，但排名第303名，超出150只上限
300798,锦鸡股份,8.99,-0.050686378035902924,0.27517730496453896,0.16905071521456438,,,,0.35080645161290325,-0.10547263681592045,-0.10547263681592045,0.6634920634920634,0.1558241193108767,,,,-0.07319587628865976,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,304,False,未入选：满足基础条件，但排名第304名，超出150只上限
300802,矩子科技,22.91,-0.0284139100932993,0.04373576309795002,0.07811764705882362,,,,0.08676599474145488,-0.0762096774193548,-0.0762096774193548,0.6420454545454545,-0.00663400251485069,,,,-0.06983353633779943,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,305,False,未入选：满足基础条件，但排名第305名，超出150只上限
300841,康华生物,50.9,-0.03488813045127048,0.012733784321528052,0.08783928189784151,,,,0.09414308176100626,-0.15602719283700883,-0.15602719283700883,0.414436838830118,-0.014320433001868693,,,,-0.08568349200646674,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,306,False,未入选：满足基础条件，但排名第306名，超出150只上限
300903,科翔股份,88.12,-0.015418994413407772,0.2069579509656212,0.6440298507462687,,,,0.21090225563909773,-0.08806788781951769,-0.08806788781951769,0.8408155630377854,0.09541360813977362,,,,-0.08294307420126967,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,307,False,未入选：满足基础条件，但排名第307名，超出150只上限
300911,亿田智能,30.24,0.04347826086956519,0.13428357089272303,0.3410199556541018,,,,0.4245939675174013,-0.014983713355048889,-0.014983713355048889,0.9601731601731601,0.2849494348602022,,,,0.13556139692076608,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,308,False,未入选：满足基础条件，但排名第308名，超出150只上限
300970,华绿生物,19.57,-0.10964513193812553,-0.13138038171327127,0.1364692218350756,,,,0.19124544033350693,-0.21215780998389688,-0.21215780998389688,0.43394199785177234,0.01760133114941631,,,,-0.09523809523809523,2,2,0,1,0,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,309,False,未入选：满足基础条件，但排名第309名，超出150只上限
300990,同飞股份,97.9,-0.028769841269841168,0.446940585279338,0.3951831266923187,,,,0.28015755785327434,-0.058653846153846056,-0.058653846153846056,0.8619597193935281,0.2277170607525567,,,,-0.055566274358479606,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,310,False,未入选：满足基础条件，但排名第310名，超出150只上限
301060,兰卫医学,10.83,-0.012762078395624488,-0.050000000000000044,0.20870535714285698,,,,0.15122873345935725,-0.2242120343839542,-0.2242120343839542,0.44306049822064053,-0.028307388632183517,,,,-0.09750000000000003,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,311,False,未入选：满足基础条件，但排名第311名，超出150只上限
301085,亚康股份,61.49,0.008694225721784798,-0.05574324324324331,-0.03150102378327291,,,,0.09934004862799581,-0.08605826397146255,-0.08605826397146255,0.5382775119617226,0.004049508507233623,,,,-0.023348157560355798,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,312,False,未入选：满足基础条件，但排名第312名，超出150只上限
301165,锐捷网络,120.9,0.012817290776577117,-0.007552126087670197,0.046572022160664917,,,,0.154936974789916,-0.19022103148024117,-0.19022103148024117,0.42510121457489874,-0.03692197395148755,,,,-0.04878048780487798,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,313,False,未入选：满足基础条件，但排名第313名，超出150只上限
301357,北方长龙,106.3,0.13896924890174644,0.1554347826086957,0.1284501061571124,,,,0.3473963355834138,-0.06120286143248266,-0.06120286143248266,0.7710604558969275,0.10548948849011763,,,,0.1583306091315244,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,314,False,未入选：满足基础条件，但排名第314名，超出150只上限
301366,一博科技,54.08,-0.01851179673321235,-0.010611050128064403,0.18001309186122638,,,,0.08843283582089556,-0.09866666666666668,-0.09866666666666668,0.7536412817311693,-0.015178416964862884,,,,-0.07302022625985605,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,315,False,未入选：满足基础条件，但排名第315名，超出150只上限
301399,英特科技,21.5,-0.0401785714285714,0.2936221419975933,0.37029955385595925,,,,0.34902411021813995,-0.08510638297872342,-0.08510638297872342,0.7787610619469026,0.16648129560806235,,,,-0.05908096280087538,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,316,False,未入选：满足基础条件，但排名第316名，超出150只上限
301419,阿莱德,36.22,-0.03258547008547008,0.0005524861878452025,0.19223173140223837,,,,0.10897435897435886,-0.19511111111111112,-0.19511111111111112,0.5565656565656565,-0.005013391937366829,,,,-0.08742756361803983,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,317,False,未入选：满足基础条件，但排名第317名，超出150只上限
301591,肯特股份,54.22,0.02864731549990518,0.6996865203761755,0.8832928100034734,,,,0.406184608230644,-0.10350529100529093,-0.10350529100529093,0.8255295429208473,0.388511869702169,,,,-0.07442813246841928,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,318,False,未入选：满足基础条件，但排名第318名，超出150只上限
301626,苏州天脉,253.66,0.01180694056641407,-0.016593006125455556,0.09671840546500077,,,,0.10736044788407711,-0.17877492877492873,-0.17877492877492873,0.4832974642088519,-0.020600744028371087,,,,-0.056605177030645604,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,319,False,未入选：满足基础条件，但排名第319名，超出150只上限
301668,昊创瑞通,36.62,0.04211724530449623,0.06329849012775846,-0.037075992637391586,,,,0.09880239520958096,-0.046105756707475964,-0.08678304239401502,0.6258064516129028,0.022705057670287854,,,,0.03916004540295104,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,320,False,未入选：满足基础条件，但排名第320名，超出150只上限
600105,永鼎股份,38.56,0.004166666666666874,0.016341591987348636,0.05499316005471977,,,,0.12510088781275217,-0.11070110701107005,-0.11070110701107005,0.6247068021892105,-0.02464935689081682,,,,-0.06837400338245947,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,321,False,未入选：满足基础条件，但排名第321名，超出150只上限
600162,香江控股,4.8,-0.024390243902439046,0.18518518518518512,0.4201183431952662,,,,0.3409090909090909,-0.18644067796610175,-0.18644067796610175,0.6636085626911313,0.08769544527532314,,,,-0.10447761194029859,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,322,False,未入选：满足基础条件，但排名第322名，超出150只上限
600227,赤天化,4.91,-0.05029013539651839,0.3198924731182795,0.5201238390092879,,,,0.329268292682927,-0.09908256880733946,-0.09908256880733946,0.7672413793103449,0.24856961220597595,,,,-0.025793650793650813,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,323,False,未入选：满足基础条件，但排名第323名，超出150只上限
600228,返利科技,9.75,0.06673960612691454,0.16348448687350814,0.26131953428201804,,,,0.2134146341463415,-0.02010050251256279,-0.02010050251256279,0.9392097264437692,0.155692526521662,,,,0.1004514672686232,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,324,False,未入选：满足基础条件，但排名第324名，超出150只上限
600272,开开实业,18.08,-0.10004977600796428,-0.07282051282051294,0.6865671641791042,,,,0.2795100222717149,-0.2132288946910358,-0.2132288946910358,0.6144767899291895,0.013623367158154265,,,,-0.1698806244260791,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,325,False,未入选：满足基础条件，但排名第325名，超出150只上限
600288,大恒科技,11.23,-0.014912280701754432,-0.001777777777777767,0.03981481481481475,,,,0.06966086159486708,-0.1556390977443609,-0.1556390977443609,0.45811518324607325,-0.024326672458731657,,,,-0.02092414995640801,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,326,False,未入选：满足基础条件，但排名第326名，超出150只上限
600468,百利电气,6.3,-0.024767801857585203,0.08996539792387526,-0.06528189910979232,,,,0.09523809523809533,-0.08695652173913049,-0.10128388017118406,0.4964539007092199,0.009211053263916691,,,,-0.059701492537313494,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,327,False,未入选：满足基础条件，但排名第327名，超出150只上限
600475,华光环能,15.07,-0.01245085190039319,0.026566757493188042,-0.041348600508905875,,,,0.06753069577080492,-0.040738383195417005,-0.07204433497536933,0.5682656826568271,0.010493847855969518,,,,-0.02711426726920596,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,328,False,未入选：满足基础条件，但排名第328名，超出150只上限
600479,千金药业,12.96,-0.03066566940912474,0.3104145601617796,0.3319630010277492,,,,0.27029360967184807,-0.1189666893269884,-0.1189666893269884,0.6601941747572816,0.2130855992886227,,,,-0.03066566940912474,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,329,False,未入选：满足基础条件，但排名第329名，超出150只上限
600551,时代出版,8.62,-0.05066079295154191,0.25473071324599705,0.22792022792022792,,,,0.4053254437869823,-0.09263157894736851,-0.09263157894736851,0.6788321167883209,0.19680666435265537,,,,0.04484848484848469,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,330,False,未入选：满足基础条件，但排名第330名，超出150只上限
600584,长电科技,71.31,-0.027015963978714752,-0.08271160277849232,0.03392779469334495,,,,0.09815518940994224,-0.18502857142857143,-0.18502857142857143,0.3927231807951988,-0.07681552493090049,,,,-0.07172611299140841,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,331,False,未入选：满足基础条件，但排名第331名，超出150只上限
600629,华建集团,16.19,-0.01640340218712022,-0.01819284414796829,0.03982016698779711,,,,0.08622908622908622,-0.07906712172923758,-0.07906712172923758,0.7274509803921574,-0.0060166994106090055,,,,-0.04087677725118466,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,332,False,未入选：满足基础条件，但排名第332名，超出150只上限
600663,陆家嘴,9.06,-0.013071895424836555,-0.03923647932131491,0.02604756511891293,,,,0.05988700564971765,-0.0707692307692307,-0.0707692307692307,0.6933333333333336,-0.028105556747478944,,,,-0.034115138592750616,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,333,False,未入选：满足基础条件，但排名第333名，超出150只上限
600691,潞化科技,3.13,-0.06845238095238093,0.2420634920634921,0.27235772357723564,,,,0.34469696969696956,-0.11830985915492953,-0.11830985915492953,0.6379310344827586,0.1786857465637357,,,,-0.03095975232198145,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,334,False,未入选：满足基础条件，但排名第334名，超出150只上限
600714,金瑞矿业,19.35,0.033653846153846256,0.25567813108371196,0.30566801619433215,,,,0.2235649546827794,-0.0444444444444444,-0.0444444444444444,0.8815789473684212,0.17829740591888932,,,,-0.00462962962962965,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,335,False,未入选：满足基础条件，但排名第335名，超出150只上限
600785,新华百货,12.15,-0.04028436018957349,0.3869863013698631,0.3869863013698631,,,,0.1890909090909091,-0.07110091743119262,-0.07110091743119262,0.8125000000000001,0.20243455885991413,,,,-0.052262090483619295,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,336,False,未入选：满足基础条件，但排名第336名，超出150只上限
600829,人民同泰,10.23,-0.022922636103151928,-0.04481792717086841,0.08714133900106269,,,,0.07915831663326645,-0.20015637216575444,-0.20015637216575444,0.3600000000000003,-0.028028503562945395,,,,-0.03943661971830981,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,337,False,未入选：满足基础条件，但排名第337名，超出150只上限
600833,第一医药,10.75,-0.025385312783318126,0.00561272217025266,0.10030706243602872,,,,0.051087984862819215,-0.16472416472416462,-0.16472416472416462,0.38728323699421974,-0.027765216604865528,,,,-0.028906955736224038,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,338,False,未入选：满足基础条件，但排名第338名，超出150只上限
600881,亚泰集团,1.92,-0.020408163265306145,0.02127659574468077,0.0971428571428572,,,,0.11764705882352927,-0.22267206477732804,-0.22267206477732804,0.3209876543209876,-0.020907700152983155,,,,-0.05882352941176472,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,339,False,未入选：满足基础条件，但排名第339名，超出150只上限
601003,柳钢股份,3.88,-0.00512820512820511,0.07777777777777772,-0.02267002518891692,,,,0.12396694214876039,-0.058252427184466105,-0.07398568019093088,0.5230769230769226,0.03273888741016773,,,,-0.041975308641975295,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,340,False,未入选：满足基础条件，但排名第340名，超出150只上限
601700,风范股份,8.25,-0.017857142857142905,0.20967741935483875,0.26728110599078336,,,,0.2027397260273972,-0.0603644646924828,-0.0603644646924828,0.8684863523573202,0.11275964391691407,,,,-0.015513126491646823,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,341,False,未入选：满足基础条件，但排名第341名，超出150只上限
603078,江化微,33.5,-0.018458833870495184,-0.08269441401971533,0.07786357786357789,,,,0.13513513513513523,-0.14736574191906338,-0.14736574191906338,0.5462382445141066,-0.06082227112799443,,,,-0.08143679736769949,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,342,False,未入选：满足基础条件，但排名第342名，超出150只上限
603079,圣达生物,12.95,-0.03860430586488506,-0.023378582202111642,0.13496932515337412,,,,0.1078355314197051,-0.20209488601355519,-0.20209488601355519,0.4132379248658316,-0.012505719078847122,,,,-0.09313725490196079,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,343,False,未入选：满足基础条件，但排名第343名，超出150只上限
603093,南华期货,13.53,-0.024513338139870222,0.2058823529411764,0.0798084596967279,,,,0.18362282878411917,-0.05450733752620551,-0.05450733752620551,0.7599999999999997,0.09767970144410199,,,,-0.016715116279069853,2,2,0,0,1,1,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,344,False,未入选：满足基础条件，但排名第344名，超出150只上限
603110,东方材料,24.71,0.04261603375527434,-0.055789071455865535,0.02573682025736823,,,,0.08588692274492872,-0.13298245614035087,-0.13298245614035087,0.5077922077922079,-0.028007237825505404,,,,-0.008824709185719981,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,345,False,未入选：满足基础条件，但排名第345名，超出150只上限
603122,合富中国,12.2,-0.013742926434923142,0.02866779089376048,0.08348134991118994,,,,0.08177172061328783,-0.10425844346549196,-0.10425844346549196,0.6141304347826086,-0.005299633102323842,,,,-0.025559105431309903,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,346,False,未入选：满足基础条件，但排名第346名，超出150只上限
603171,税友股份,45.08,-0.012918765053645753,0.04521214931602113,-0.09840000000000004,,,,0.17946787148594373,-0.13474088291746644,-0.13474088291746644,0.5288590604026843,0.008151535820912104,,,,-0.03695791497543266,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,347,False,未入选：满足基础条件，但排名第347名，超出150只上限
603191,望变电气,14.52,-0.03904698874917267,-0.011572498298161982,0.0196629213483146,,,,0.07844522968197876,-0.14487632508833925,-0.14487632508833925,0.29106628242074917,-0.025372533225936356,,,,-0.04347826086956519,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,348,False,未入选：满足基础条件，但排名第348名，超出150只上限
603203,快克智能,42.73,-0.014529520295203047,-0.00116877045348307,0.022493419478344157,,,,0.11838671411625154,-0.09909340080118079,-0.09909340080118079,0.6278701504354709,-0.025897050107144604,,,,-0.05984598459846002,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,349,False,未入选：满足基础条件，但排名第349名，超出150只上限
603206,嘉环科技,14.2,0.0021171489061397875,0.051851851851851816,-0.0862290862290862,,,,0.04532163742690066,-0.11250000000000004,-0.11250000000000004,0.40789473684210487,0.0023293569563069827,,,,0.006378454996456506,0,2,1,1,1,1,6,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,350,False,未入选：满足基础条件，但排名第350名，超出150只上限
603207,小方制药,27.94,0.10000000000000009,0.10303987366758793,0.24177777777777787,,,,0.21742919389978224,0.0,0.0,1.0,0.16923334449280225,,,,0.14508196721311495,2,2,0,1,1,0,6,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,351,False,未入选：满足基础条件，但排名第351名，超出150只上限
603228,景旺电子,88.81,-0.005487122060470306,0.007944614686187679,0.13177010322416205,,,,0.13017142857142858,-0.16224884444863696,-0.16224884444863696,0.5499738356881213,-0.04762926065532447,,,,-0.08612883309322905,2,0,1,1,1,1,6,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,352,False,未入选：满足基础条件，但排名第352名，超出150只上限
