股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破确认路径,平台上方横盘振幅,微平台上沿,微平台再突破量比,有效突破原因,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002819,东方中科,26.66,0.09983498349834985,0.26290857413548085,0.1987410071942446,0.27559808612440206,,,,0.26111636707663194,0.0,0.12848893166506248,2.032209029158208,7060221.0,3796351.5,1.8597384883881274,0.02989105103747358,0.0160568815334989,1.8615726207553407,False,0.08697278593472357,0.029784683480105212,True,3,1,结构未成熟,0.0,1.0,0.21014048705204158,21.8144,0.2221285022737276,0.008898344278975179,,,,0.1928411633109619,21.14,20.78,0.2611163670766319,0.2829643888354185,True,2,2026-09-24,沪深主板10%,25,9.983498349834985,RETEST_STABILIZING,True,False,5,False,22.08,2026-09-23,3.820845195197983,1.97508203086461,True,False,False,,0.0309358081979892,,,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002909,集泰股份,8.29,0.09946949602122013,0.27734976887519247,-0.0036057692307693845,0.5437616387337056,,,,0.2953124999999998,-0.12644889357218136,0.5331179321486268,0.5539346590909088,63647784.0,96869598.4,0.6570460190944696,0.1055609632601026,0.28235591383546643,0.3738578088419808,True,0.10247782196390354,-0.04092600248036404,False,3,2,部分收敛/待确认,-0.12644889357218136,0.7291196388261849,0.15307044996174968,6.806,0.21804290332059928,0.018557318168213044,,,,0.161064425770308,6.4,6.19,0.29531249999999987,0.3392568659127624,True,2,2026-09-24,沪深主板10%,4,10.072992700729944,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
002957,科瑞技术,41.4,-0.05651777575205108,-0.01027970356203678,0.03629536921151422,-0.026569480366799958,,,,0.10060459492140257,-0.09030982201713911,0.1653116531165312,0.608575336491763,30023297.8,16422413.9,1.8281903003309399,0.046632950609283,0.03877816977322216,1.202556770523112,False,0.03576736826964555,0.020278368924439016,True,3,2,部分收敛/待确认,-0.09030982201713911,0.5226480836236934,0.01263345848569708,40.9972,0.009825061223693199,0.0006639004149378014,,,,-0.08770383428823281,41.35,37.1,0.0012091898428052694,0.11590296495956864,True,1,2026-09-07,沪深主板10%,17,9.999999999999986,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,0,2,1,1,1,1,6,True,True,True,20日方向仍偏弱,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
003031,中瓷电子,129.35,-0.03900445765230309,-0.05858806404657946,0.07683982683982671,-0.015226494099733534,,,,0.0821472772277228,-0.0981034723190628,0.27597864768683256,0.29765809027711315,11244679.8,10835167.6,1.0377947268669847,0.0359206325305655,0.02857447540128102,1.2570880838972514,False,-0.0040281225381630925,0.029956486906800528,True,3,2,部分收敛/待确认,-0.10793103448275865,0.5199386503067482,0.026212652523681657,127.3532,0.01567922910456887,6.91039417515249e-05,,,,-0.07541100786275923,129.28,113.0,0.0005414603960396391,0.1446902654867257,True,1,2026-08-21,沪深主板10%,9,9.997676759854413,READY_FOR_BREAKOUT,False,False,5,False,139.48,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,0,2,1,1,1,1,6,True,True,True,20日方向仍偏弱,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300300,海峡创新,10.81,0.19977802441731418,0.22840909090909078,0.19052863436123357,0.3858974358974361,,,,0.23825887743413515,0.0,0.2305732484076434,1.0333327004740112,121488132.4,123153316.5,0.9864787717673849,0.1821931363915576,0.1846903771331426,0.9864787717673847,True,0.05562884784520672,0.025955218892725895,True,3,2,部分收敛/待确认,0.0,1.0,0.22764181477485668,8.5336,0.26675728883472405,0.015904761904761866,,,,0.11558307533539747,8.73,8.23,0.2382588774341352,0.3134872417982988,True,1,2026-09-24,创业板20%,25,19.97780244173142,BREAKOUT_AWAIT_RETEST,True,False,3,False,9.65,2026-09-24,1.5928575064164108,,False,False,False,,,,,首次放量突破，仅观察，等待缩量回踩确认,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300368,汇金股份,9.37,-0.01987447698744782,0.0647727272727272,-0.04290091930541373,-0.02598752598752596,,,,0.10795454545454536,-0.11520302171860253,0.2569027611044418,0.42021559048428164,40533140.0,46551970.0,0.8707072976718279,0.0767159477673866,0.09153269585605947,0.8381261695605134,True,0.04707182320441983,-0.004901960784313486,True,3,3,收敛较充分,-0.11520302171860253,0.6234567901234567,-0.006309984622726694,9.1664,0.02221155524524354,0.0076510421247031335,,,,-0.036008230452675094,8.8,8.33,0.0647727272727272,0.12484993997599036,True,1,2026-08-27,创业板20%,17,19.950124688279303,READY_FOR_BREAKOUT,False,False,3,False,9.71,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,0,2,1,1,1,1,6,True,True,True,20日方向仍偏弱,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300829,金丹科技,27.56,-0.04038997214484685,0.31488549618320594,0.6183206106870227,0.8546433378196501,,,,0.5353938185443671,-0.10519480519480529,0.31846344485749695,1.681178255117915,36131942.6,13674746.5,2.642238567274355,0.16760788146059025,0.08133347753763533,2.0607489871932905,False,0.2511219325885612,0.16945420227546792,True,3,1,结构未成熟,-0.10519480519480529,0.8024390243902438,0.4200329760923329,18.495600000000003,0.49008412811695723,0.027738881109555358,,,,-0.03467600700525397,20.06,16.51,0.37387836490528414,0.6692913385826769,True,1,2026-09-21,创业板20%,25,20.01866542230517,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300911,亿田智能,35.15,-0.030077262693156803,0.22260869565217378,0.2166839736933195,0.5876242095754289,,,,0.2994727592267135,-0.04922910467946984,0.2704545454545455,1.1072942357962514,14667671.0,16377870.6,0.8955786352347905,0.1027532815541543,0.0980556659767202,1.047907640324929,True,0.13127309371850848,0.053979309638430895,True,3,2,部分收敛/待确认,-0.04922910467946984,0.8896300788356579,0.17917407494380866,28.3656,0.23917703133372803,0.015014671151506676,,,,0.05302576393049718,28.45,26.4,0.23550087873462222,0.33143939393939403,True,1,2026-08-31,创业板20%,17,20.009013068949976,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
301583,托伦斯,141.89,0.05353430353430344,0.1943602693602693,0.2447583121326431,0.08271652041205635,,,,0.2345679012345679,-0.05406666666666671,0.1692077448321018,1.3862716595349722,10542741.2,3780677.4,2.7885852413644177,0.411583746205529,0.1226243605823198,3.356459876740608,False,0.09150829396902105,0.05751642673799484,True,3,1,结构未成熟,-0.05406666666666671,0.8117892782548152,0.15535253356783985,123.6708,0.1473201434776843,0.0035803086271481988,,,,-0.004699775533108963,121.5,106.91,0.16781893004115211,0.3271910953138153,True,1,2026-09-18,创业板20%,25,19.999999999999996,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600059,古越龙山,11.0,-0.029126213592232997,0.11675126903553301,0.22494432071269488,0.29259694477085785,,,,0.23005181347150247,-0.07329401853411954,0.19460726846424387,1.1821337162119976,108701723.4,56543255.4,1.9224525123468574,0.1205813711270503,0.06203030664685041,1.943910608302189,False,0.09116022099447507,0.06250000000000022,True,3,1,结构未成熟,-0.07329401853411954,0.7878048780487806,0.17170856412441426,9.1512,0.20202814931375124,0.013556618819776656,,,,-0.04181184668989546,9.65,8.53,0.13989637305699487,0.2895662368112546,True,1,2026-09-04,沪深主板10%,17,10.059880239520957,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600330,天通股份,28.6,-0.04603068712474978,-0.03573836817262299,0.00917431192660545,-0.01886792452830177,,,,0.07017543859649122,-0.07741935483870965,0.19184928873510182,0.36578419997890527,89895192.6,105979730.9,0.8482300515069527,0.0769396238413376,0.08020717715589155,0.9592610857230007,True,-0.00842772384034518,0.001735815663183926,True,3,3,收敛较充分,-0.07741935483870965,0.5721925133689841,-0.0060643972962171055,28.4756,0.004368652460352118,0.0009983407857363513,,,,-0.06229508196721312,28.5,26.3,0.0035087719298245723,0.0874524714828897,True,2,2026-09-07,沪深主板10%,17,10.01523229246002,READY_FOR_BREAKOUT,False,False,5,False,30.38,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,0,2,1,1,1,1,6,True,True,True,20日方向仍偏弱,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600397,江钨装备,17.7,-0.0022547914317925244,0.05988023952095811,0.04240282685512353,-0.06988964792433006,,,,0.11651651651651661,-0.09555442003065917,0.1698717948717949,0.6859085500594938,66769390.8,71635620.6,0.9320696915969763,0.0546355493625952,0.07508555595297453,0.7276439345646318,True,0.02463343108504401,0.007077975698950079,True,3,3,收敛较充分,-0.09555442003065917,0.5289672544080603,0.011168556656859563,17.613999999999997,0.0048824798455775476,0.0027553855262556493,,,,-0.005617977528090012,16.65,15.6,0.06306306306306309,0.13461538461538458,True,2,2026-08-27,沪深主板10%,17,10.006064281382665,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,0,2,1,1,1,1,6,True,True,True,20日方向仍偏弱,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600448,华纺股份,3.27,0.0030674846625766694,0.01552795031055898,0.0721311475409836,0.09731543624161065,,,,0.3260188087774296,-0.22695035460992918,0.15000000000000013,2.1734587251828623,176071542.8,19936430.2,8.831648446269986,0.23501892117810702,0.03165418833812142,7.424575814982172,False,0.06755934266585517,0.02782168827062903,True,3,1,结构未成熟,-0.22695035460992918,0.32867132867132864,0.0371075166508088,3.1148,0.04982663413381294,0.004385399200309559,,,,-0.15938303341902316,3.19,2.8,0.025078369905956244,0.16785714285714293,True,3,2026-09-21,沪深主板10%,25,9.937888198757761,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600503,华丽家族,2.65,-0.09863945578231292,0.22119815668202758,0.20454545454545436,0.19909502262443435,,,,0.3802816901408451,-0.09863945578231292,0.1116504854368932,3.4060012247397435,182884774.2,27101971.3,6.748024790359068,0.06682249696788133,0.01691452315123974,3.9505989243914104,False,0.16953762466001776,0.0703905540417804,True,3,1,结构未成熟,-0.09863945578231292,0.6704545454545454,0.15619546247818472,2.2692,0.1678124449145073,0.0083540703874867,,,,-0.0074906367041198685,2.13,2.06,0.244131455399061,0.28640776699029113,True,3,2026-09-23,沪深主板10%,25,10.1123595505618,RETEST_STABILIZING,True,False,5,False,2.18,2026-09-18,1.5212032705224194,5.903491134856913,True,False,False,,0.348623853211009,2.94,0.7684554293456873,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600593,大连圣亚,49.05,-0.014862422173127166,0.13253290233202475,0.24208660420359562,0.17682341650671773,,,,0.19934410869056,-0.04199218750000011,0.14698093220338995,1.3562582962442413,16798543.4,5594984.0,3.002429211593813,0.1287735326086956,0.04343931677018629,2.964446547121495,False,0.1148582371899669,0.06141667473612866,True,3,1,结构未成熟,-0.04199218750000011,0.8400297619047615,0.15353409451689148,42.1224,0.16446356332972467,0.00861053377647103,,,,-0.019392243102759,42.69,37.76,0.1489810260014055,0.2989936440677965,True,2,2026-09-21,沪深主板10%,25,10.011325028312568,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600604,市北高新,4.81,-0.03219315895372232,0.06651884700665178,0.03218884120171661,-0.03413654618473916,,,,0.1380846325167038,-0.07142857142857151,0.14022988505747136,0.9847018876191166,29489516.0,17630254.9,1.6726653226097146,0.010825214391751,0.012138284619475387,0.8918240699663922,True,0.057945566286216055,0.010195227765726678,True,3,3,收敛较充分,-0.07142857142857151,0.5542168674698794,0.016054076890578806,4.7532,0.011949844315408464,0.0021082813290604907,,,,-0.030241935483870996,4.49,4.35,0.07126948775055664,0.10574712643678152,True,2,2026-08-26,沪深主板10%,17,10.022271714922049,RETEST_STABILIZING,True,False,5,False,4.57,2026-09-18,1.2474589246966294,2.1693945261223417,True,False,False,,0.1230769230769232,5.11,0.792417355633854,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,0,2,1,1,1,1,6,True,True,True,20日方向仍偏弱,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600606,绿地控股,1.43,-0.052980132450331174,0.08333333333333326,0.08333333333333326,0.1171875,,,,0.28244274809160297,-0.14880952380952384,0.09600000000000009,2.9421119592875282,501679496.0,113448081.7,4.422106469165621,0.0325426183998012,0.00807217300637693,4.0314570034726565,False,0.08670520231213885,0.03407407407407392,True,3,1,结构未成熟,-0.14880952380952384,0.43181818181818177,0.05224429727740976,1.3416,0.06589147286821717,0.004492362982928766,,,,-0.12804878048780488,1.31,1.25,0.09160305343511443,0.1439999999999999,True,2,2026-09-21,沪深主板10%,25,10.344827586206895,RETEST_STABILIZING,True,False,5,False,1.32,2026-09-18,3.64226818892609,1.4991297519867077,True,False,False,,0.20000000000000004,1.68,0.7076768723562579,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600630,龙头股份,8.62,0.010550996483001063,0.14323607427055696,0.21237693389592116,0.2565597667638482,,,,0.2648171500630517,-0.14057826520438688,0.13554216867469884,1.953762084909625,81414645.4,12036790.7,6.763816654218305,0.0933007461250963,0.028331086605598722,3.2932286510556366,False,0.14241245136186764,0.06842105263157894,True,3,1,结构未成熟,-0.14057826520438688,0.5994318181818181,0.14757372029554672,7.361599999999999,0.17094109976092153,0.010820014280221724,,,,-0.054824561403508776,7.93,6.64,0.08701134930643128,0.2981927710843373,True,3,2026-09-21,沪深主板10%,25,10.072992700729944,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600743,华远控股,2.56,-0.0921985815602836,0.23076923076923084,0.2018779342723005,0.10344827586206917,,,,0.40776699029126207,-0.11724137931034473,0.11499999999999999,3.5457999155761923,93814956.2,29292647.3,3.202679335848215,0.0094755127168784,0.01248567255765828,0.7589108774974599,True,0.16776625824693703,0.06773283160865473,True,3,2,部分收敛/待确认,-0.11724137931034473,0.6222222222222223,0.14567017229805335,2.2428,0.14143035491350098,0.005379236148467026,,,,0.0,2.06,2.0,0.24271844660194164,0.28,True,3,2026-09-23,沪深主板10%,25,10.15625,RETEST_STABILIZING,True,False,5,False,2.1,2026-09-18,1.6639769458677982,2.5916925609200527,True,False,False,,0.24463519313304713,2.82,7.339262648498996,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600802,福建水泥,6.62,0.09966777408637872,0.14731369150779905,0.18003565062388582,0.4055201698513802,,,,0.2350746268656716,0.0,0.32911392405063283,0.7142652123995408,42151095.0,45486338.5,0.926675929301278,0.09198307075376584,0.09926131438756793,0.9266759293012782,True,0.01937716262975786,0.034482758620689724,True,3,3,收敛较充分,0.0,1.0,0.21635277905374362,5.2844,0.25274392551661506,0.015605781057810741,,,,0.10333333333333328,5.36,5.22,0.2350746268656716,0.26819923371647514,True,4,2026-09-24,沪深主板10%,25,10.05484460694699,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600843,上工申贝,8.37,0.09986859395532188,0.2290748898678414,0.16736401673640167,0.18723404255319132,,,,0.2272727272727271,0.0,0.08941877794336806,2.541666666666666,19290471.0,4715773.9,4.090626779201607,0.04111154419139068,0.010050182138448358,4.090626779201623,False,0.07061569886197816,0.017441029306647593,True,3,1,结构未成熟,0.0,1.0,0.169076052796983,7.126799999999999,0.1744401414379526,0.008547492358202069,,,,0.18892045454545436,6.82,6.71,0.22727272727272707,0.247391952309985,True,2,2026-09-24,沪深主板10%,25,9.98685939553219,RETEST_STABILIZING,True,False,5,False,6.94,2026-09-23,5.58637910238855,2.2228672521895936,True,False,False,,0.16249999999999987,,,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
601086,国芳集团,15.32,-0.099882491186839,0.049315068493150704,0.013898080741231,1.021108179419525,,,,0.3603732950466619,-0.19155672823218994,0.6369426751592355,0.5657860732232592,89120563.0,92205570.5,0.9665420702537706,0.168282533033033,0.13844680255255254,1.215503210839089,True,0.06498925275003131,0.03510765927890391,True,3,3,收敛较充分,-0.19155672823218994,0.6870689655172415,0.07001920726383792,12.959200000000001,0.1821717389962343,0.024280746127094632,,,,-0.1718918918918919,13.93,13.26,0.09978463747307975,0.15535444947209665,True,6,2026-09-07,沪深主板10%,17,10.039525691699591,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,0,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
601579,会稽山,38.04,0.03510204081632651,0.27437185929648233,0.5693069306930694,0.8934793429566947,,,,0.3686482896047825,-0.07692307692307698,0.36622222222222217,1.0066245771975253,46144529.2,28682761.3,1.6087896390923841,0.0476100502593306,0.06265175470124115,0.7599156717375616,True,0.18523121198247106,0.145756863896638,True,3,2,部分收敛/待确认,-0.07692307692307698,0.8631851532153646,0.4230668512214282,25.3488,0.5006627532664267,0.03156284081845273,,,,-0.03279938977879482,30.11,23.0,0.26336765194287604,0.6539130434782607,True,2,2026-09-09,沪深主板10%,17,10.009140767824508,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603001,奥康国际,11.74,-0.03135313531353123,0.2383966244725737,0.31614349775784767,0.4110576923076923,,,,0.32899022801302924,-0.040849673202614345,0.109048723897912,3.0169103888003277,27473285.0,11115818.7,2.4715484969181802,0.0677082273430096,0.02772162875953909,2.4424332325607314,False,0.16342254663422517,0.08679966044142629,True,3,1,结构未成熟,-0.040849673202614345,0.8922413793103449,0.2207549131745865,9.332,0.25803686240891555,0.015716835735121393,,,,-0.02491694352159457,9.21,8.62,0.274701411509229,0.36194895591647347,True,3,2026-09-21,沪深主板10%,25,10.021097046413496,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
603020,爱普股份,12.88,-0.03448275862068961,0.1368049426301854,0.24685382381413357,0.27524752475247527,,,,0.2996323529411764,-0.08910891089108908,0.17641129032258066,1.6984873949579826,24335479.0,12298816.9,1.978684551357131,0.05891996633970037,0.032741161169802864,1.7995686235478474,False,0.1246707638279192,0.07592979903610075,True,3,1,结构未成熟,-0.08910891089108908,0.7136363636363637,0.15957686248030623,10.8824,0.18356244945967792,0.010511458604167245,,,,-0.06869125090383221,10.88,9.92,0.18382352941176472,0.2983870967741937,True,3,2026-09-22,沪深主板10%,25,10.049261083743843,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,278,True,,,219,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
