股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603118,共进股份,18.04,0.00838457238680812,0.007258514796203208,0.11015384615384605,0.22804628999319254,0.2650771388499298,0.42159180457052803,0.4847736625514403,0.15160891089108908,-0.12342079689018459,0.25892277741726144,0.5855371721382665,78934858.8,127140146.7,0.6208492034090125,0.08479207650737088,0.16149365804822555,0.525048955681282,True,-0.023020774845592396,0.01221461187214623,False,3,2,部分收敛/待确认,-0.12342079689018459,0.7429149797570851,0.0371988731098718,0.009604577500766265,0.060273844243765806,0.06354615493052718,-0.0055126791620728754,16.16,16.16,0.11633663366336622,0.11633663366336622,13,3,2,1,0,0.6521739130434783,6.6521739130434785,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,14,True,46,46,28,1.6521739130434783,入选：阶段3分=6.6521739130434785；软容量46-46只，本次实际28只
002329,皇氏集团,4.06,0.004950495049504955,0.0,0.038363171355498604,0.0628272251308899,0.16666666666666652,0.2848101265822782,0.04639175257731942,0.07611548556430435,-0.13800424628450114,0.21407624633431072,0.3555531585949014,38912010.4,81967461.3,0.4747250894788906,0.059521604526872975,0.12581413846716677,0.47309154004504905,True,-0.001007049345417954,0.019280205655526794,True,3,3,收敛较充分,-0.1747967479674798,0.6355932203389829,0.016397546626611526,0.03500872921069553,0.022099447513812098,0.007380978927416626,0.0024691358024691024,3.81,3.81,0.06561679790026242,0.06561679790026242,14,3,0,1,0,1.9565217391304348,5.956521739130435,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,18,True,46,46,28,1.6521739130434783,入选：阶段3分=5.956521739130435；软容量46-46只，本次实际28只
300765,石药创新,45.14,-0.006164685160722216,0.013471037269869868,0.01919169112666519,0.04225352112676051,0.20727467237229202,0.8245755860953923,0.3953632148377124,0.08418843283582088,-0.12823483970645033,0.22295701464336318,0.37759939049456115,19003252.6,37296758.8,0.5095148536070647,0.01356396479947,0.026553428848778215,0.510817826078763,True,0.0058590228952588586,-0.009031488760323447,True,3,3,收敛较充分,-0.2476666666666667,0.6037333333333333,0.007735497337783448,0.026041541889269437,0.09783166507594676,0.06592161265895502,-0.01376447454664631,42.88,42.69,0.05270522388059695,0.057390489576013115,14,3,0,1,0,1.9565217391304348,5.956521739130435,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,18,True,46,46,28,1.6521739130434783,入选：阶段3分=5.956521739130435；软容量46-46只，本次实际28只
002365,永安药业,16.08,0.09986320109439117,0.017721518987341645,0.022900763358778553,0.1955390334572491,0.4765840220385673,0.47930082796688134,0.1347918136908961,0.14701704545454536,-0.06129597197898429,0.21489361702127655,0.684138726372637,34259623.6,56977557.6,0.6012827689195298,0.12694937735983342,0.23195307885540584,0.547306282745963,True,-0.017817371937639215,-0.015482695810564828,False,3,2,部分收敛/待确认,-0.1845841784989859,0.6323232323232322,0.07666555071978576,0.030356971038198788,0.054410813340490805,0.007376185458377149,0.0037453183520599342,14.08,14.08,0.14204545454545436,0.14204545454545436,13,3,0,1,0,0.6521739130434783,4.6521739130434785,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,20,True,46,46,28,1.6521739130434783,入选：阶段3分=4.6521739130434785；软容量46-46只，本次实际28只
002902,铭普光磁,26.91,-0.009933774834437026,0.00937734433608406,0.10061349693251542,0.10923330585325641,0.03499999999999992,-0.21476510067114096,0.282650142993327,0.12888707037643202,-0.043370067543547774,0.20626072041166374,0.6248745283115168,14000741.0,15953127.4,0.8776173253653073,0.06535084310176825,0.08555293088550689,0.7638644570719088,True,-0.017908201655380207,0.021679687500000044,False,3,2,部分收敛/待确认,-0.37462235649546827,0.34311328443357786,0.05160319662361523,0.028914423865168182,-0.040961287301939264,0.02613188932306043,-0.009933774834437026,24.44,23.71,0.10106382978723394,0.1349641501476171,13,3,0,1,0,0.6521739130434783,4.6521739130434785,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,20,True,46,46,28,1.6521739130434783,入选：阶段3分=4.6521739130434785；软容量46-46只，本次实际28只
688112,鼎阳科技,69.82,0.003593502946672489,0.017932643242454915,0.012617839013777887,0.39333466373977233,0.058680818802122614,-0.049680141554376056,0.7265084075173096,0.12067616215370158,-0.050068027210884436,0.1309432220341592,0.9215915133218637,2987475.8,4703370.3,0.6351776724873225,0.01719262900641985,0.029470314279258135,0.5833880441010569,True,-0.015613122039647154,-0.006222040887697178,False,3,2,部分收敛/待确认,-0.23417790940002203,0.6263563178158906,0.0643049320518585,0.05139896979630065,-0.0062764788953396655,0.06670918046515606,-0.0015730015730017755,63.89,63.89,0.09281577711691957,0.09281577711691957,13,3,0,1,0,0.6521739130434783,4.6521739130434785,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,20,True,46,46,28,1.6521739130434783,入选：阶段3分=4.6521739130434785；软容量46-46只，本次实际28只
002012,凯恩股份,7.41,0.029166666666666563,0.017857142857142794,0.07391304347826089,0.13824884792626735,0.2474747474747474,0.030598052851182223,0.05555555555555558,0.05991440798858772,-0.0026917900403767847,0.14641744548286612,0.40920265881567336,11810487.2,11884403.8,0.9937803695293489,0.0251390466391832,0.025414363764232034,0.9891668692711358,True,2.220446049250313e-16,0.02074158261116632,True,3,3,收敛较充分,-0.23212435233160622,0.5264270613107822,0.07414655359860833,0.045716682394883135,-0.0039040281296860435,-0.007547907226693518,0.004065040650406582,7.01,6.85,0.05706134094151216,0.08175182481751841,15,0,0,1,0,2.8369565217391304,3.8369565217391304,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,True,46,46,28,1.6521739130434783,入选：阶段3分=3.8369565217391304；软容量46-46只，本次实际28只
002724,海洋王,7.25,0.05685131195335269,0.013986013986013957,0.0804769001490313,0.33272058823529393,0.5010351966873705,0.3835877862595418,-0.07051282051282048,0.07840236686390537,-0.02815013404825739,0.3143872113676733,0.24938153979874975,18896774.0,37919102.7,0.49834443999119205,0.032013523469740554,0.06693831597136457,0.4782540911760548,True,-0.0002862868594331047,0.02528089887640461,True,3,3,收敛较充分,-0.12650602409638567,0.7115384615384613,0.09417446423181408,0.05681172594023409,0.0507228158390951,-0.02561076036233878,0.008344923504867818,6.76,6.62,0.0724852071005917,0.095166163141994,15,0,0,1,0,2.8369565217391304,3.8369565217391304,中段/待确认,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,True,46,46,28,1.6521739130434783,入选：阶段3分=3.8369565217391304；软容量46-46只，本次实际28只
300839,博汇股份,13.49,0.022744503411675554,0.049805447470817166,0.04009252120277562,0.24791859389454207,0.12887029288702934,-0.08106267029972747,0.02977099236641223,0.09813463098134624,-0.04999999999999993,0.3759689922480619,0.26101788446584884,19285285.6,20742863.7,0.9297311055464343,0.0688831686606759,0.07324938659989237,0.9403924299999136,True,0.012535255405829115,-0.0018630647414996648,True,3,3,收敛较充分,-0.3495660559305689,0.3651488616462347,0.11115687162802201,0.042358928304146115,-0.03036621741051715,-0.024035640291732996,0.011244377811094441,12.33,12.33,0.09407948094079477,0.09407948094079477,15,0,0,1,0,2.8369565217391304,3.8369565217391304,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,23,True,46,46,28,1.6521739130434783,入选：阶段3分=3.8369565217391304；软容量46-46只，本次实际28只
600165,宁科生物,3.34,0.06369426751592355,0.03726708074534146,0.021406727828746197,0.3858921161825726,0.24626865671641784,0.18021201413427557,-0.1069518716577541,0.07395498392282958,-0.0722222222222223,0.2244897959183674,0.32943583747442257,15199035.8,28672696.3,0.5300874267621632,0.0165642467789445,0.039121520599986144,0.42340498336739923,True,0.0037735849056603765,-0.00587507730364889,True,3,3,收敛较充分,-0.24774774774774788,0.5196506550218339,0.10468000661485011,0.05821831869510663,0.021625370405397026,-0.041908635962212615,0.027692307692307683,3.11,3.09,0.07395498392282951,0.08090614886731395,14,0,0,1,0,1.9565217391304348,2.9565217391304346,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,True,46,46,28,1.6521739130434783,入选：阶段3分=2.9565217391304346；软容量46-46只，本次实际28只
603009,北特科技,48.66,-0.0036855036855037993,0.037747920665387014,0.08980963045912649,0.10590909090909073,0.07654867256637155,0.12534690101757628,0.005164222268126517,0.1342099297211517,-0.02738356985808521,0.13824015097900447,0.9708462322320173,7815359.8,7842452.9,0.9965453283117581,0.019928460512038976,0.022640541264182325,0.8802113111830103,True,0.004968731260172943,0.015441160479328309,True,3,3,收敛较充分,-0.19993423216047357,0.5290472501936482,0.04727366642633468,0.026521833317859844,-0.0009308828807270686,-0.019970005663266344,0.008497409326424732,44.11,44.11,0.10315121287689855,0.10315121287689855,14,0,0,1,0,1.9565217391304348,2.9565217391304346,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,True,46,46,28,1.6521739130434783,入选：阶段3分=2.9565217391304346；软容量46-46只，本次实际28只
002734,利民股份,17.66,0.04497041420118353,0.058118633912522366,0.1844399731723676,0.11069182389937104,0.1415643180349062,0.18523489932885906,-0.16698113207547172,0.09268292682926849,-0.014508928571428603,0.18898186889818694,0.4904329043290442,16697782.2,17630904.5,0.9470746211574114,0.03222888002378575,0.04052357118104717,0.7953119402975808,True,0.02630940834141593,0.04595089313892586,True,3,3,收敛较充分,-0.20414601171698965,0.5681601525262154,0.11666139740752457,0.04395554955684533,0.005017417148700742,-0.043869192527796086,0.03335283791691057,16.4,14.76,0.076829268292683,0.19647696476964782,13,0,0,1,0,0.6521739130434783,1.6521739130434783,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,28,True,46,46,28,1.6521739130434783,入选：阶段3分=1.6521739130434783；软容量46-46只，本次实际28只
603955,大千生态,22.2,0.021629084215370353,0.09198229217904585,0.10447761194029836,0.06372783900335399,0.25494629734313157,-0.08866995073891626,-0.1768631813125695,0.10297029702970306,-0.0035906642728905647,0.20687772925764186,0.49773505054991046,2802914.0,3330987.6,0.8414663567045401,0.021474395814913026,0.024543085764809864,0.8749672319404613,True,0.034016235021260055,0.035107643689512136,True,3,3,收敛较充分,-0.44486121530382605,0.24265644955300122,0.09184802655846536,0.031425899158234794,-0.023356308996656416,-0.05825879316813509,0.0183486238532109,20.2,19.55,0.0990099009900991,0.13554987212276215,15,0,0,1,6,2.8369565217391304,-2.1630434782608696,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
002017,东信和平,17.12,0.0470948012232415,0.037575757575757596,0.010029498525073954,0.23431867339581847,0.32507739938080493,0.04581551618814905,-0.15913555992141448,0.13287153652392933,-0.0483602001111727,0.3545098039215686,0.37480355988497766,63191726.4,48418360.6,1.3051190832760247,0.10893578089597777,0.08345512733457568,1.3053216066551419,False,0.024039048200121815,0.018876045253320317,True,3,2,部分收敛/待确认,-0.45128205128205123,0.25855713533438657,0.1124467981415902,0.04825674278733194,0.006929990814273923,-0.06025066114752209,-0.009832272990167645,15.88,15.52,0.07808564231738035,0.10309278350515472,14,0,0,1,6,1.9565217391304348,-3.0434782608695654,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
