股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破原因,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
300112,万讯自控,11.42,-0.01721170395869187,0.0917782026768641,0.08246445497630317,0.21878335112059766,0.8271999999999999,0.8721311475409836,0.43647798742138355,0.2083333333333333,-0.06239737274220036,0.29655990510083036,0.7024999999999999,61011226.4,44653255.2,1.3663332298336,0.23771069464867137,0.17601173628408778,1.3505388882989016,False,0.11462130417172944,0.06757459195342563,True,3,2,部分收敛/待确认,-0.06239737274220036,0.8911174785100286,0.13592281295071373,9.895199999999999,0.15409491470612013,0.007452657299938714,0.04215007982969654,0.08136769294551494,0.03635235326779229,-0.05775577557755773,10.08,8.43,0.1329365079365079,0.3546856465005932,True,1,2026-09-07,创业板20%,17,20.022753128555195,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300189,神农种业,6.79,0.039816232771822335,0.03348554033485529,-0.1204663212435233,0.16267123287671237,0.6014150943396226,0.5681293302540416,-0.09103078982597046,0.16722972972972977,-0.18487394957983194,0.3413848631239936,0.48985689699133106,237584176.6,314035755.9,0.7565513548579963,0.2714724836622476,0.3634001732975946,0.747034546513367,True,-0.025416036308623213,-0.025600910254586773,False,3,2,部分收敛/待确认,-0.3162134944612286,0.4860883797054011,-0.004398826979471915,6.6656,0.01866298607777228,0.009694619486185108,0.0437800612155661,0.072526960457995,-0.03287373004354133,0.002954209748892156,5.92,5.92,0.14695945945945943,0.14695945945945943,True,2,2026-09-01,创业板20%,17,20.038535645472066,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300684,中石科技,99.77,0.019205230360608727,0.17917503841153515,-0.04398236872364891,0.18491686460807588,0.9372815533980581,0.7800178412132026,1.0682006633499168,0.2086288416075651,-0.06477315335583067,0.3589808917197453,0.5811697681403072,16054490.4,27617946.3,0.5813064528987081,0.0811299909079389,0.14069271898461505,0.5766466914098844,True,0.085988501271274,0.009682703527510883,True,3,3,收敛较充分,-0.06477315335583067,0.9085857917713982,0.09878249569110298,90.34279999999998,0.10434921211208881,0.008456754017404533,0.09862296935079162,0.08004501240137585,0.11456626574337525,0.028556701030927778,84.6,78.5,0.17931442080378246,0.2709554140127388,True,1,2026-08-18,创业板20%,17,20.004948657676614,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300841,康华生物,54.33,0.05392822502424832,0.09184083601286175,0.06550303981172778,0.019898629622676856,0.23169349353888014,0.15842217484008536,-0.03275769983977217,0.1273516642547034,-0.04432717678100273,0.10651629072681691,1.1956073891206287,2669398.0,2793845.7,0.9554564878081849,0.017873555667138802,0.023379477433948668,0.7644976547330833,True,0.03247516724102972,0.006901228658050096,True,3,2,部分收敛/待确认,-0.36522958289519813,0.2777264325323474,0.05602798969823586,52.1404,0.04199430767696444,0.004330105016603802,0.0118621790051201,0.014891472440075049,-0.024298933616249352,0.06843657817109139,48.37,47.88,0.12321686996071946,0.13471177944862145,True,1,2026-08-20,创业板20%,9,19.99602069239954,RETEST_STABILIZING,True,False,5,False,50.31,2026-09-18,1.5407443116531188,1.4670520770434166,True,False,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
300992,泰福泵业,29.24,-0.052188006482982274,0.19055374592833885,0.12591451675009635,0.2193494578815678,0.42425718460789064,0.17903225806451606,-0.15977011494252868,0.3513859275053306,-0.07731145471757661,0.14064462118041018,2.4983957762209372,7768078.0,2124914.0,3.655714066545752,0.0914925829754134,0.02724667268759152,3.3579359955052523,False,0.1280710096687272,0.0443780090076098,True,3,1,结构未成熟,-0.2998084291187739,0.45777392810740575,0.11168139910654884,25.8796,0.1298474474103155,0.005939331747438548,0.03377437325905297,0.009353401299543318,-0.031387825128823876,-0.06997455470737923,23.45,23.45,0.246908315565032,0.246908315565032,True,1,2026-09-16,创业板20%,25,20.000000000000018,RETEST_STABILIZING,True,False,3,False,24.95,2026-09-16,3.5860182782790537,1.6906883509220938,True,False,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
301211,亨迪药业,12.62,0.06587837837837829,0.10701754385964901,0.0703986429177268,0.07404255319148922,0.15779816513761458,0.07130730050933787,0.04817275747508298,0.14687216681776982,-0.07681053401609372,0.12338858195211785,1.1903221877917765,10772559.0,9133361.2,1.1794736640876526,0.0224512753222968,0.022103536120309224,1.0157322882680326,False,0.040903432331495626,0.007217391304347842,True,3,1,结构未成熟,-0.25059382422802856,0.46104725415070236,0.05580189073872677,12.1368,0.03981280073825055,0.0005935892362485262,0.00754340229630035,0.01714318753432953,0.00013226055329007558,0.07495741056218042,11.03,10.86,0.14415231187669986,0.16206261510128916,True,1,2026-08-19,创业板20%,17,19.96699669966997,RETEST_STABILIZING,True,False,5,False,11.5,2026-09-17,1.720142242000384,1.221502024215688,True,False,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
301550,斯菱智驱,98.53,0.03836020655495842,0.09477777777777785,0.007979539641943756,0.13409300184162065,0.33328822733423547,0.10932222472416142,-0.09422687994116563,0.19992799711988476,-0.033830162777015116,0.26306663363884086,0.7599899476205032,10118399.4,10252125.2,0.9869562849271487,0.04830774537914015,0.05031509359681299,0.9601044522791071,True,0.0336859125513711,0.020735041227567308,True,3,3,收敛较充分,-0.3275320775320776,0.5318962153726102,0.09144885875856423,89.156,0.10514154964332167,0.0035524378548499325,0.036856341259261516,-0.007584207437692059,-0.016423356152753477,0.019135291683905598,83.33,83.33,0.1824072962918517,0.1824072962918517,True,1,2026-09-07,创业板20%,17,19.99754480726739,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600103,青山纸业,3.84,0.029490616621983934,0.06371191135734078,-0.017902813299232823,0.3426573426573427,0.42750929368029733,0.2715231788079471,0.10344827586206895,0.18597560975609767,-0.08571428571428574,0.21449275362318845,0.8670484508899147,274288322.6,427768185.6,0.6412078593813032,0.12679511898575183,0.20558670839829485,0.616747648588762,True,0.004424778761062065,-0.000806018269747355,True,3,3,收敛较充分,-0.3274956217162872,0.4563953488372093,0.030042918454935785,3.5595999999999997,0.07877289583099234,0.009300215492797914,0.03075091756770143,0.01803790652595305,0.005551942018212186,0.026737967914438387,3.28,3.28,0.1707317073170731,0.1707317073170731,True,5,2026-09-07,沪深主板10%,17,10.158730158730167,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600354,敦煌种业,10.46,0.022482893450635366,0.059777102330293985,0.09758656873032545,0.5776772247360484,0.7972508591065293,1.1656314699792962,0.4921540656205423,0.28640192539109494,-0.15097402597402587,0.6426666666666667,0.44564614946747133,133075628.6,142000411.1,0.9371496009704158,0.25410823740975025,0.2780471428481929,0.913903429493204,True,-0.036977813312012886,0.04490005125576646,False,3,2,部分收敛/待确认,-0.15097402597402587,0.7574967405475881,0.1406761177753546,8.6856,0.20429216173897013,0.019293057315871165,0.0756707475905185,0.1423005719654058,0.05459905333960746,0.0028763183125599667,8.31,8.31,0.2587244283995187,0.2587244283995187,True,6,2026-09-08,沪深主板10%,17,10.078740157480315,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600371,万向德农,16.39,0.06428571428571428,0.15341308937368048,0.08759124087591252,1.0799492385786804,1.5649452269170583,1.5410852713178294,0.8710045662100458,0.3423782920989626,-0.02556480380499404,0.375933609958506,0.9107413730226273,71687179.2,78132879.2,0.9175033600963216,0.2388209947432821,0.26930165479139084,0.8868159199700426,True,0.06103286384976547,0.038920276208411764,True,3,3,收敛较充分,-0.02556480380499404,0.9597754911131899,0.20465988019550907,12.536799999999998,0.30735115819028813,0.029530598167066158,0.12679641683315057,0.17657144081781362,0.09766317485898468,0.047953964194373366,12.53,12.53,0.3080606544293696,0.3080606544293696,True,9,2026-09-07,沪深主板10%,17,10.034602076124566,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600540,新赛股份,5.65,0.031021897810219023,0.00355239786856143,-0.15922619047619035,0.39506172839506193,0.6765578635014837,0.6715976331360949,0.10784313725490202,0.11568627450980408,-0.24465240641711228,0.4033771106941839,0.2867943456452352,92042190.8,151982545.6,0.605610272131144,0.17146499966218126,0.2646067310422637,0.6479993875696021,True,-0.05290819901892074,-0.03775126654682148,False,3,2,部分收敛/待确认,-0.24465240641711228,0.5878378378378378,-0.009640666082383786,5.3776,0.0506545670931271,0.012120755853346488,0.05072167755991286,0.08471013578845565,0.021628833433553707,0.00355239786856143,5.1,5.1,0.10784313725490202,0.10784313725490202,True,7,2026-09-09,沪深主板10%,17,10.099009900990087,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600693,东百集团,9.97,0.050579557428872546,0.038541666666666696,-0.13228894691035675,0.17156286721504133,0.27330779054916987,0.27168367346938793,-0.12003530450132383,0.15269804822043606,-0.1827868852459016,0.28964059196617314,0.5271983708632577,69225898.4,130317182.3,0.5312108286736645,0.07802834159060208,0.1547684456857455,0.5041618221652054,True,-0.034546959040132386,-0.04623173177953954,False,3,2,部分收敛/待确认,-0.5621431708388229,0.25189947399181767,-0.001352231181449448,9.794,0.017970185828058094,0.0012676862680951473,-0.007078333558042327,0.031742441378270314,-0.03104009345404468,0.02995867768595062,8.71,8.71,0.14466130884041317,0.14466130884041317,True,2,2026-09-03,沪深主板10%,17,9.98925886143931,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
600785,新华百货,11.35,0.09980620155038755,0.09661835748792269,-0.09489633173843692,0.05975723622782425,0.4258793969849246,0.14300100704934549,-0.08097165991902833,0.1749482401656314,-0.13226299694189603,0.30916414904330314,0.5658749266595178,22101349.2,57914704.6,0.3816189576144363,0.06527755229049542,0.1912104654261238,0.3413911061040542,True,-0.004802151363811014,-0.03957219251336885,False,3,2,部分收敛/待确认,-0.42385786802030456,0.3178104575163399,-0.0020662065327295975,10.988,0.03294503094284673,0.008184387271993332,0.025677237129284824,0.003298175696567762,-0.026165402181708153,0.08404966571155681,9.66,9.66,0.17494824016563149,0.17494824016563149,True,5,2026-09-07,沪深主板10%,17,10.056497175141255,BREAKOUT_AWAIT_RETEST,False,False,4,False,10.34,2026-09-21,1.3591706537412007,,False,False,True,首次放量突破，仅观察，等待缩量回踩确认,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,True,,,232,4,入选：满足一级粗筛资格条件；本阶段不设置数量下限或上限
