股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破原因,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,明显右侧,短周期整理合格,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明
600121,郑州煤电,5.01,0.012121212121211977,0.008048289738430636,0.014170040485829816,0.23703703703703694,0.3504043126684635,0.3726027397260274,-0.05827067669172936,0.1306209850107067,-0.19840000000000002,0.32978723404255317,0.39607653519375585,150941843.2,244792114.3,0.6166123595591657,0.13042892535012854,0.20970234427925658,0.6219717085109876,True,-0.024871693643900628,-0.013856812933025209,False,3,2,部分收敛/待确认,-0.19840000000000002,0.5738831615120275,0.005115859163406622,4.7904,0.04584168336673344,0.009185135249009768,0.03421715301436867,0.04562880240019984,-0.003706232322247094,-0.029069767441860517,4.67,4.67,0.07280513918629539,0.07280513918629539,True,3,2026-09-09,沪深主板10%,17,10.089686098654704,READY_FOR_BREAKOUT,False,False,3,False,5.05,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
600330,天通股份,29.41,0.0013619339462036528,-0.02712537214687394,0.017999307718933766,0.12811660912926737,0.5005102040816325,-0.02422030524220309,0.7738238841978289,0.07465277777777772,-0.05129032258064514,0.20622568093385218,0.3619955450733749,108481591.6,94584945.4,1.1469223896174072,0.09267513397323585,0.0670096655664306,1.3830114385716723,False,0.0163777153429725,0.020315321572440537,True,3,2,部分收敛/待确认,-0.213005084292213,0.7243767313019392,0.03145933433872261,28.301199999999998,0.039178550732831274,0.0027352607709749677,0.053692465571195225,-0.022158199390830746,0.07910348919027044,-0.0494505494505495,28.8,26.3,0.021180555555555536,0.11825095057034218,True,2,2026-09-07,沪深主板10%,17,10.01523229246002,READY_FOR_BREAKOUT,False,False,5,False,30.94,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,False,False,False,True,True,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
600354,敦煌种业,10.46,0.022482893450635366,0.059777102330293985,0.09758656873032545,0.5776772247360484,0.7972508591065293,1.1656314699792962,0.4921540656205423,0.28640192539109494,-0.15097402597402587,0.6426666666666667,0.44564614946747133,133075628.6,142000411.1,0.9371496009704158,0.25410823740975025,0.2780471428481929,0.913903429493204,True,-0.036977813312012886,0.04490005125576646,False,3,2,部分收敛/待确认,-0.15097402597402587,0.7574967405475881,0.1406761177753546,8.6856,0.20429216173897013,0.019293057315871165,0.0756707475905185,0.1423005719654058,0.05459905333960746,0.0028763183125599667,8.31,8.31,0.2587244283995187,0.2587244283995187,True,6,2026-09-08,沪深主板10%,17,10.078740157480315,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,True,True,True,False,False,True,True,True,False,True,True,True,0,1,1,0,3,1,4,1,11,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
600722,金牛化工,16.64,0.03870162297128599,-0.029737609329445913,-0.07401224262659978,0.1571627260083448,0.6171039844509234,1.0442260442260443,0.00848484848484854,0.10461338531513965,-0.2154644035832155,0.3356423173803526,0.3116811554980146,91550187.8,152439440.7,0.6005675918227114,0.1339009435029187,0.22911111537185316,0.5844366969520185,True,-0.045799715234931315,-0.022203341829510226,False,3,2,部分收敛/待确认,-0.2154644035832155,0.7053513862024501,-0.011171856429759597,16.1676,0.029218931690541572,0.01201832795012403,0.05377712143587421,0.1275242799099794,0.017282131138423917,-0.02117647058823524,15.39,15.39,0.08122157244964257,0.08122157244964257,True,4,2026-09-08,沪深主板10%,17,10.019646365422407,INELIGIBLE,False,False,4,False,16.34,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,False,True,True,3,1,1,0,3,0,2,1,11,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
600792,云煤能源,5.46,0.030188679245283012,0.10526315789473673,0.3448275862068966,0.4598930481283421,0.6011730205278591,0.6748466257668713,0.08982035928143706,0.22737306843267094,-0.08235294117647063,0.5335051546391754,0.426187200733702,163428360.0,112986698.9,1.4464389312289219,0.15545068912851295,0.09535303160605925,1.630264780366299,False,0.023400936037441422,0.08510186757215643,True,3,2,部分收敛/待确认,-0.08235294117647063,0.8274647887323943,0.19370354175776128,4.3956,0.24215124215124217,0.01646471186754228,0.06813077115048682,0.06937008240607101,-0.014010726312726152,0.005524861878453136,4.53,4.07,0.20529801324503305,0.3415233415233414,True,3,2026-09-09,沪深主板10%,17,10.098522167487701,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,1,6,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,False,False,False,True,False,True,True,True,False,True,True,True,0,1,0,1,3,1,4,1,11,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
603002,宏昌电子,19.34,0.008342022940563076,0.02817650186071252,0.18504901960784315,0.23499361430395904,0.35150244584206836,-0.2047697368421053,0.8979391560353289,0.10724006532389758,-0.04916420845624381,0.28409090909090906,0.37748502994011957,103601937.6,83258641.2,1.244338558818565,0.09835979618232932,0.06928462430511624,1.4196482577313485,False,0.05105730250903906,0.06078637265196574,True,3,2,部分收敛/待确认,-0.2954462659380692,0.6112176414189837,0.11973135710977312,17.13,0.12901342673671934,0.004103165298944944,0.05322175384679273,-0.050565887881395266,0.07596789965637973,-0.020263424518743633,18.37,15.74,0.05280348394120837,0.22871664548919957,True,1,2026-08-27,沪深主板10%,17,10.01951854261549,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,False,False,False,True,True,True,True,True,False,False,True,False,3,1,0,1,3,1,2,0,11,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
603122,合富中国,13.98,0.024926686217008776,0.15632754342431765,0.015988372093023395,0.22847100175746915,0.3494208494208495,0.24710080285459401,-0.17375886524822703,0.20237087214225222,-0.05220338983050843,0.24999999999999992,0.8094834885690091,45763572.4,31322124.7,1.4610621992702812,0.10005649931224041,0.08133850256709921,1.230124678404302,False,0.04444444444444451,0.002879825653798296,True,3,2,部分收敛/待确认,-0.5522101217168481,0.3131474103585658,0.10130770442728854,12.565999999999999,0.11252586344103155,0.004508537443243421,0.013380717766470207,0.01644297251757587,-0.04246451149687547,0.024926686217008776,11.81,11.8,0.18374259102455537,0.18474576271186427,True,1,2026-09-04,沪深主板10%,17,9.97566909975669,RETEST_STABILIZING,False,False,3,False,12.35,2026-09-16,1.5033611569250234,1.8351521195007756,False,True,True,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,False,False,False,True,False,True,True,True,True,True,True,True,0,1,0,1,3,1,4,1,11,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
603151,邦基科技股份,18.35,0.10011990407673865,0.06253618992472498,-0.002175095160413254,0.16507936507936516,0.6026200873362448,0.6576332429990968,0.1243872549019609,0.12995729103111647,-0.10049019607843124,0.25230202578268873,0.5150861972985128,3897750.2,6288105.2,0.6198608445672951,0.02223627962807485,0.0390130650191672,0.5699700758489527,True,-0.019520547945205413,-0.007252440725244003,False,3,2,部分收敛/待确认,-0.4053791315618923,0.3843503937007875,0.06565231278492423,16.870800000000003,0.087678118405766,0.007428462236659827,0.0450289696867916,0.07839741077411277,-0.0064255628177195545,0.034968979131415834,16.39,16.39,0.11958511287370355,0.11958511287370355,True,1,2026-09-04,沪深主板10%,17,10.012135922330078,BREAKOUT_AWAIT_RETEST,False,False,3,False,16.96,2026-09-21,1.3170514762247383,,False,False,True,首次放量突破，仅观察，等待缩量回踩确认,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
603396,金辰股份,29.9,0.05878186968838528,0.12195121951219523,0.028198074277854257,0.17117117117117098,0.3085339168490151,0.15132845591066624,-0.2413093123572697,0.1747685185185184,-0.0720049658597145,0.19772296015180255,0.8839060389564227,5505789.4,5573470.9,0.9878564899298209,0.032261483891304205,0.04328240000359863,0.7453718806864197,True,0.029332736229287892,-0.0077472113625767225,True,3,3,收敛较充分,-0.45921504792910117,0.25564350630313687,0.049325308392847766,27.94,0.07015032211882599,0.004732383020957576,0.018454256741015085,-0.0003542239597084107,-0.05856860722652657,0.08137432188065108,25.92,25.92,0.15354938271604923,0.15354938271604923,True,2,2026-08-28,沪深主板10%,17,10.01934235976789,RETEST_STABILIZING,False,False,5,False,27.65,2026-09-18,1.8698063103290556,1.398644439720733,True,False,True,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,1,1,1,0,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,True,True,True,True,True,True,False,False,True,3,1,1,1,3,1,0,1,11,False,距离短周期稳健上沿较远,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
605118,力鼎光电,33.4,0.0096735187424426,-0.026522879626931006,-0.028787438208781713,0.1682406435816719,0.1698774080560419,0.012121212121211977,-0.14752424706482903,0.07140649149922705,-0.08115543328748287,0.1945448570489649,0.36704384059484435,4170171.4,8512097.3,0.48991115268383967,0.010276469696247025,0.021414799895592578,0.47987698910798815,True,-0.003732466437902482,-0.016302585419062043,False,3,2,部分收敛/待确认,-0.3244336569579288,0.32999164578111945,0.02248549693101265,31.970800000000004,0.044703291753725116,0.003994523232298208,0.019936418988091953,0.0016032149804405815,-0.03894805349811836,-0.03635314483554519,32.35,31.55,0.03245749613601223,0.058637083993660744,True,2,2026-09-02,沪深主板10%,17,9.996806132226133,READY_FOR_BREAKOUT,False,False,5,False,34.16,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,True,True,True,False,True,False,3,1,1,0,3,1,2,0,11,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
605580,恒盛能源,23.09,0.017180616740088084,-0.0216101694915255,-0.054076198279393695,0.3308357348703168,0.38845460012026467,-0.16188747731397457,0.09379441023211754,0.15765765765765766,-0.12205323193916351,0.49772209567198195,0.31675840600325716,20193651.8,19066029.0,1.0591430339269914,0.07380824107142853,0.06941182142857141,1.0633381973325866,False,0.015689731159100884,0.008137156781689026,True,3,2,部分收敛/待确认,-0.481123595505618,0.2749746020995597,0.08797059793620132,20.557199999999998,0.12320744070204115,0.008061668824290713,0.04196597353497156,-0.03193735489455318,-0.006091709433804771,-0.026559865092748658,22.2,20.77,0.040090090090090014,0.11169956668271541,True,2,2026-09-04,沪深主板10%,17,10.016155088852985,INELIGIBLE,False,False,4,False,23.72,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,89,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,False,False,False,True,True,True,True,True,True,False,True,False,3,1,0,1,3,1,2,0,11,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
000020,深华发Ａ,14.26,0.10030864197530853,0.11406249999999996,0.1453815261044178,0.1593495934959348,0.4118811881188118,0.3252788104089219,-0.11975308641975302,0.169811320754717,-0.05374917053749173,0.23423423423423417,0.7249637155297536,10735543.0,11314079.8,0.9488657663524699,0.05553796558195818,0.05919207430581637,0.938266925653269,True,0.009474992233613033,0.021288041807562275,True,3,3,收敛较充分,-0.44427123928293066,0.3095093882495457,0.09688088919656934,12.905999999999999,0.10491244382457787,0.009101144680052409,0.027356035137186874,0.02663391681339955,-0.04674605857971137,0.05629629629629629,12.19,12.19,0.16981132075471694,0.16981132075471694,True,3,2026-09-08,沪深主板10%,17,10.044052863436125,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,1,1,8,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,110,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,True,True,True,True,True,False,False,False,False,3,1,1,1,3,1,0,0,10,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
000823,超声电子,25.2,0.07784431137724557,0.11356606274856396,0.5809284818067755,0.7201365187713309,0.8529411764705883,-0.028527370855821244,0.9489559164733179,0.16855974557019524,-0.02021772939346811,0.5781032078103208,0.2915737939055006,185742166.4,89599116.9,2.0730356818952083,0.3140594354515714,0.1459469238392461,2.151874306014792,False,0.09826902271907656,0.1442641946697567,True,3,2,部分收敛/待确认,-0.15351024521330203,0.749863163656267,0.3634887999134293,17.77,0.4181204276871131,0.021804632334337493,0.10640608034744803,-0.015254618977216028,0.038818185998273025,0.00518548065416824,22.01,16.37,0.14493412085415702,0.5394013439218079,True,1,2026-09-07,沪深主板10%,17,10.006901311249127,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,1,0,1,1,7,True,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,110,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,False,False,False,True,False,True,True,True,False,True,True,False,0,1,0,1,3,1,4,0,10,False,10日速度仍偏快，整理可能未完成,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
001330,博纳影业,5.56,0.01645338208409508,-0.017667844522968323,-0.1244094488188977,0.18803418803418803,0.18550106609808092,-0.024561403508772006,-0.2068473609129815,0.09578544061302682,-0.1485451761102604,0.19160583941605835,0.49990877577084486,81709370.8,189503057.7,0.43117705746655083,0.07074910174665212,0.1706469535989523,0.4145934061789574,True,-0.027509824937477778,-0.025552486187845225,False,3,2,部分收敛/待确认,-0.5947521865889214,0.14465408805031443,-0.00864758848176872,5.4408,0.021908542861343694,0.0036154356968938206,0.007009925558312702,-0.029510437375745657,-0.04143834782396938,-0.027972027972028024,5.22,5.22,0.06513409961685812,0.06513409961685812,True,3,2026-09-07,沪深主板10%,17,10.051993067590992,READY_FOR_BREAKOUT,False,False,5,False,5.67,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,1,0,1,7,True,True,True,,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,110,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,True,True,True,True,True,False,True,True,False,False,True,False,True,False,3,1,1,0,3,0,2,0,10,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002011,盾安环境,14.76,0.03943661971830981,0.11987860394537186,0.2361809045226131,0.5076608784473955,0.4442270058708413,0.421965317919075,0.24451939291736946,0.16031128404669265,-0.010060362173038295,0.38005923000987163,0.4218060538683108,51427909.4,64643909.8,0.7955569141642481,0.0500658279599952,0.06000194207871926,0.8344034580466009,True,0.04985647378758129,0.07782980784756988,True,3,3,收敛较充分,-0.04155844155844157,0.8871252204585537,0.2394508124448922,11.508,0.28258602711157454,0.016320474777447913,0.05528201932066068,0.04673682849152061,-0.010373474489045797,0.03000697836706201,12.85,11.29,0.14863813229571976,0.3073516386182462,True,1,2026-09-07,沪深主板10%,17,10.046082949308754,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,1,0,1,1,7,True,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,110,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,True,True,True,True,False,True,True,True,False,False,True,True,0,1,1,1,3,1,2,1,10,False,10日速度仍偏快，整理可能未完成,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002046,国机精工,64.62,0.006071929005137866,0.07700000000000018,0.25208292966479373,0.3518828451882847,0.3144833197721726,-0.12439024390243891,0.46930422919508885,0.16521739130434782,-0.035522388059701426,0.2278430591515634,0.7251368197020372,15936806.6,14512204.1,1.0981658258237974,0.030104483591203025,0.02612852592758101,1.1521692297009771,False,0.05511227822105513,0.06528918322295807,True,3,2,部分收敛/待确认,-0.16023391812865495,0.7641996557659209,0.1552385294038776,54.548,0.184644716579893,0.010140665624699174,0.05528448860531099,-0.022137713553874727,0.02677357870935615,-0.0009276437847867136,57.5,51.22,0.12382608695652175,0.2616165560327999,True,1,2026-09-09,沪深主板10%,17,9.992598075499636,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,1,0,1,1,7,True,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,110,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,False,False,False,True,False,True,True,True,False,True,True,False,0,1,0,1,3,1,4,0,10,False,10日速度仍偏快，整理可能未完成,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002212,天融信,7.28,0.02970297029702973,-0.016216216216216273,0.09473684210526323,0.20529801324503305,0.33577981651376154,0.3046594982078854,-0.020188425302826274,0.2023633677991139,-0.10565110565110569,0.15805946791862296,1.2802989309270663,193363058.2,67134366.9,2.880239542409388,0.17612439786059308,0.06286340667068509,2.8016998630576073,False,0.022855530474040764,0.02454346238130012,True,3,1,结构未成熟,-0.46549192364170333,0.254994124559342,0.07335053446369333,6.670800000000001,0.09132337950470704,0.0044570258387039985,0.011187260632936846,0.0261545967042498,-0.031435966906962154,-0.016216216216216273,6.77,6.39,0.07533234859675053,0.13928012519561817,True,1,2026-08-28,沪深主板10%,17,10.000000000000009,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,110,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,False,False,False,False,True,False,True,True,True,False,True,True,True,0,0,0,1,3,1,4,1,10,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
002295,精艺股份,10.29,0.025922233300099684,0.03106212424849697,0.07523510971786829,0.1370165745856351,0.30418250950570336,0.20210280373831768,-0.04722222222222239,0.20506912442396327,-0.1923076923076924,0.3410526315789474,0.6012829265517441,29320424.6,17863497.9,1.6413596465897087,0.13044382113103659,0.07646324425300238,1.7059676502794296,False,-0.06402905198776754,0.009274466235146273,False,3,1,结构未成熟,-0.40997706422018354,0.30784123910938993,0.01319417093343822,9.9092,0.038428934727323893,0.004989858012170556,0.01977814985349524,0.018376173298834564,-0.01592736183139487,0.0019474196689386325,8.68,8.68,0.18548387096774177,0.18548387096774177,True,4,2026-09-09,沪深主板10%,17,10.05181347150257,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,True,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,110,False,,,18,9,未入选：未满足二级结构筛选最低资格条件,False,True,False,False,False,False,False,True,True,True,False,True,True,True,0,1,0,0,3,1,4,1,10,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点
